,density,bandgap,volume,formationenergy_pa,total_magnetization,energysStab,atomMean,transition,chalcogen,ICSDVolum wmean,ICSDVolum wstd,Polarizability wmean,NfValenc wmean,NfValenc wstd,IsFBlock wmean,IsFBlock wstd,NsValenc wstd,HeatCapacityMolar wstd,BCCenergy_p wstd,MendeleevNumber wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,GSestBCClatcn wstd,GSvolume_p wmean,GSestFCClatcn wstd,NpUnfilled wstd,NValanc wstd,GSmagmom wmean,GSmagmom wstd,BCCvolume_p wmean,Crystal System,symmetry ops,meanbv,stdbv,vx,vz,Hall Number,strainlatticemean,strainlatticestd,numberDensity,maxForce,avgIonicRadVol,SpaceGroup,volume flexibility of cell,deltaShannon,detLatticeVec,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300018793, Li3Cr4O8, LiCrO2, mp-771288, mp-18793",4.0273187313450585,0.7363,147.11639280065478,-2.311916355333334,10.9999992,0.03061929529629737,11.266666666666667,1.0,1.0,5.595777777777778,2.6303403713466063,2.7960222222222213,0.0,0.0,0.0,0.0,0.3937787810370967,4.7740981650858965,0.8849671819515216,19.46821404301616,2.1057777777777784,2.4786331557912424,0.6715616660034028,-0.3228888888866664,0.33578083313775514,3.719555555553333,0.4230573396923128,0.502831488843767,1.2256517540566825,0.0,0.0,3.396666666666667,5.0,12.0,-0.1482693523388018,0.4494961037033349,5.611609710747064,5.63437164089983,458.0,147.1163928006548,0.8224056372670593,0.101960085578806,0.12743543031885754,0.3874870494459663,166.0,0.00899778914830255,0.014880774103292712,151.57416661890738,0.0020076652349793702,2.7194770739161522,0.006297872459369093,0.00899778914830255,0.02216344401150365,1.1149657212030408
"mp-300018793, Li3Cr5O10, Li3Cr4O8, mp-762282, mp-771288",3.9573128574267256,0.0,184.96425008596898,-2.242095147361111,12.999999800000001,0.06274017160493807,11.611111111111107,1.0,1.0,5.528518518518518,2.9124685954729044,2.5745370370370373,0.0,0.0,0.0,0.0,0.4214743213607794,5.27587911917149,0.9523218565946094,20.2934405939098,2.151851851851852,2.607765126976737,0.7829826734007349,-0.3351851851833331,0.3914913368389645,3.6440740740722224,0.4932481760091156,0.523782800878924,1.2933829696469796,0.0,0.0,3.3088888888888888,2.0,2.0,-0.17112885647481138,0.4581791340323469,4.9071337625413936,6.266814629505981,2.0,184.96425008596898,1.0339815914987425,0.09731610293142504,0.10744184122133284,0.4034082332627048,2.0,0.007156638550768046,0.011594479123445816,190.56885182782392,0.05461276357728122,2.629368792488718,0.004968013444888269,0.007156638550768046,0.01762830348835629,1.0967164780361294
"mp-300018809, LiVGeO5, Li2VGeO5, mp-853190, mp-18809",3.461693928237865,2.2119,201.96807148539955,-2.2786243414062497,0.0,0.03182323125000064,12.25,1.0,1.0,4.516875,3.6795312732228536,1.45578125,0.0,0.0,0.0,0.0,0.4539324701979359,6.6346157584082235,0.5058721330944029,21.55142378562261,1.954375,1.8320185034204757,1.0732421040298965,-0.4107291666656249,0.53662105215569,3.066666666665625,0.6761001593221163,0.5115845482420281,1.3933435506004972,0.0,0.0,2.6559375000000003,1.0,4.0,-0.06762008872494768,0.4538930450467313,6.20540462569612,4.575581964778814,60.0,201.96807148539952,1.1290358428147242,0.07922044252998006,0.2089205735291386,0.5164535448862354,11.0,0.0065541165637898365,0.009115450024731764,208.08790601947868,0.11799993593582495,2.1065374432940898,0.003622711346523484,0.0065541165637898365,0.0161441653179691,0.9419096176673184
"mp-300018860, LiVSiO5, Li2VSiO5, mp-774113, mp-18860",2.9433674867241475,2.0428,187.26261213851163,-2.702530444531249,0.0,0.054422713750000185,10.0,1.0,1.0,4.4478125,3.713938313026853,1.44609375,0.0,0.0,0.0,0.0,0.4539324701979359,6.697033121966678,0.4945083363807045,21.56259057951989,2.3690625,2.465951796308831,1.0776621655350531,-0.4621354166656249,0.5388310828959737,2.986510416665625,0.6788846235925572,0.5115845482420281,1.4550558408528518,0.0,0.0,2.524375,1.0,4.0,-0.019320850501667708,0.4766200594485483,6.039508455107392,4.486102125933863,60.0,187.26261213851163,1.0468298259647304,0.08544150814346944,0.2012230981003068,0.4918608187146581,11.0,0.007068801762201394,0.008701878036431037,192.93685654892064,0.1170017490809878,2.1065374432940898,0.0046270632872522,0.0020291669238473725,0.017411943034309138,0.8292868602813104
"mp-300018878, FeAs2O7, LiFeAs2O7, mp-25524, mp-18878",3.997930651108777,0.0,131.94992425210302,-1.529753847875,3.9999998,0.08697577989583394,14.8,1.0,1.0,5.877999999999999,4.616295484476702,0.7544666666666667,0.0,0.0,0.0,0.0,0.524933858267454,8.002211949205044,0.4177321966407958,23.901789798162717,2.1410000000000005,2.005972582065867,1.3191664726568906,-0.6251666666666666,0.6595832364932789,3.9605,0.8310228036899191,0.573488351136175,1.4079141387961915,0.07035542666666668,0.09949759857854573,3.3353333333333333,1.0,2.0,0.07869172727777976,0.5233800602065394,5.095594288566962,4.642552749479847,9.0,131.94992425210296,0.7376225006341277,0.07578632618912337,0.04856098272347153,0.5175608125824687,5.0,0.008198251738415156,0.012149002049172805,135.94813890686592,0.04444108590418555,1.833030277982336,0.007607948781988305,0.008198251738415156,0.03486948292564476,1.0886504308925509
"mp-300018915, CoPO4, LiCoPO4, mp-510669, mp-18915",3.606221140423988,1.0287000000000002,283.47069917926984,-2.1067332409325394,15.899219699999998,0.036101164583333116,12.333333333333336,1.0,1.0,5.530555555555555,4.306312406596841,0.7965555555555556,0.0,0.0,0.0,0.0,0.4714045207910317,7.3223980639820025,0.3515130098797233,21.868716028627304,1.9788888888888885,1.3053233836113058,1.1642961314557037,-0.8508465608444444,0.5821480659028347,3.8464021163999997,0.7334606022728236,0.5499719409228703,1.3630937940428107,0.08602617777777777,0.12165938733245228,2.9955555555555566,3.0,8.0,0.15035145716864093,0.6214567148161094,4.687142123,9.008121341,292.0,283.47069917926984,1.5846493824856105,0.08466483509402199,0.018817644954813025,0.4904099534475061,62.0,0.013874661489325332,0.005820753234224692,292.06014483510074,0.159975368190392,1.5275252316519468,0.003698321141350661,0.002371069787137433,0.013874661489325332,1.0134898760908424
"mp-300018925, Li4CoO4, Li5CoO4, mp-776004, mp-775093",2.5080976863126736,1.2202000000000002,199.54132859753415,-1.8159649594444447,9.999999800000001,0.0615411577037035,7.888888888888887,1.0,1.0,6.188148148148147,3.5866902258776165,4.001777777777779,0.0,0.0,0.0,0.0,0.2771598064276993,4.458295528934754,0.13885330774320614,16.783622561371512,1.077037037037037,0.7181717376218537,0.9613765262753772,-0.2680864197481476,0.4806882631232218,4.186604938266666,0.605629261247232,0.4190262407031393,0.9442628728875528,0.05735078518518519,0.08110625822163486,3.918518518518519,1.0,2.0,-0.1983626306477184,0.4406162563048105,6.060635283915478,4.661807388008316,18.0,199.54132859753415,1.1154699376617694,0.09020687657294887,0.13806899140732687,0.5225944991008502,6.0,0.006633825142805555,0.01240086898875328,205.587630395368,0.11376477993876526,2.266230894930126,0.0052551438934783,0.006633825142805555,0.019710503186974097,0.6907030336743417
"mp-300018925, Li5CoO4, Li6CoO4, mp-775093, mp-18925",2.6659593348001405,1.5084,196.3723673676369,-1.949154596,7.9999996,0.019118517625000383,7.4,1.0,1.0,6.290333333333333,3.9881083513643687,4.412766666666667,0.0,0.0,0.0,0.0,0.24494897427831785,4.538477210107667,0.1244813688046002,15.076029539194552,1.0693333333333337,0.6956346422911639,1.0936310829225808,-0.2440555555499995,0.5468155413994003,4.32105555555,0.6889444111764101,0.3771236166328254,0.8178562764256867,0.05161570666666667,0.07299563239947138,4.077000000000001,1.0,2.0,-0.09601194268174618,0.4938961338936211,6.1001676558924025,4.540904926088713,9.0,196.3723673676369,1.0977549058415033,0.10184732336885853,0.05868610341917072,0.4837899781592573,41.0,0.006740878568729332,0.013001309268341293,202.3226464712436,0.1265112982234871,2.2715633383201093,0.005206328956716273,0.006740878568729332,0.020028581648106808,0.7315048640441513
"mp-300018932, Pr(WO4)2, LiPr(WO4)2, mp-25655, mp-18932",6.24696188168362,0.0574,338.42710068889147,-2.4341526172727272,-1.9999999,0.08945500903409176,24.63636363636364,1.0,1.0,6.214545454545455,4.53438822599279,1.7216969696969695,0.9393939393939394,1.141101235379559,0.030303030303030307,0.04285495643554834,0.5620374845754972,8.486065542150552,0.8115276526066028,27.458993552303003,3.432424242424243,4.3023526354988215,1.363698363848492,-0.42378787878787866,0.6818491820665984,4.261060606060607,0.8590761372679815,0.6856793029687734,1.6975107362619293,0.0,0.0,3.837272727272728,2.0,2.0,-0.8154873120846371,0.7643240501052109,7.133142512359233,6.976560722149701,2.0,338.42710068889164,1.8918650064213125,0.06500661429069213,0.047662835582781886,0.5520610192568526,2.0,0.004041054290730208,0.005025829920269011,348.68178026686564,0.07615812460863787,1.7248787237282068,0.003442502502806733,0.003911395629914446,0.015910855502183144,1.554425928378526
"mp-300018939, Co(CO)4, LiCo(CO)4, mp-543072, mp-18939",1.48156222979313,0.0,191.6276638615666,-0.7252538238888886,1.0,0.5179632777083318,9.222222222222221,1.0,1.0,3.823703703703704,2.8014677712808647,0.6439999999999999,0.0,0.0,0.0,0.0,0.31426968052735443,4.6321878123268485,0.5945364287083565,14.258056707348265,18.025185185185183,24.159526426376328,0.7478124463914505,-0.11351851851851845,0.3739062232889583,2.5638888888888887,0.4710923213733741,0.7257747386024231,0.6809176411426012,0.05735078518518519,0.08110625822163486,2.4503703703703703,7.0,24.0,-0.2562113695825612,0.7332443018261317,5.478740021,5.478740021,511.0,191.6276638615666,1.0712312069098584,0.04696607900256862,0.03971585573552205,0.8128196088876517,215.0,0.006907782811752144,0.005603181416512557,197.43417370423583,0.0,1.8856180831641267,0.006063143616070668,0.0005682529763721022,0.020524489596116025,0.4203932806705349
"mp-300018951, FePO4, LiFePO4, mp-25527, mp-18951",3.714562779454384,1.5789,809.0419914068408,-2.4068184880158734,59.8792741,0.022519999583334286,12.166666666666664,1.0,1.0,5.567222222222222,4.2752020383995655,0.8465555555555554,0.0,0.0,0.0,0.0,0.4714045207910317,7.311213960776068,0.3599343763674861,22.00294593070732,1.8461111111111108,1.2440393685962208,1.1604266349044752,-0.8616798941777777,0.5802133176209681,3.873346560844445,0.7310229721573468,0.5499719409228703,1.389999555910756,0.11725904444444445,0.16582933096424285,3.0116666666666667,3.0,4.0,0.1236728517452744,0.530626059255486,17.705303866999994,7.424167754,164.0,809.0419914068408,4.5226822235937565,0.08899414463617568,0.022943199406808983,0.4540396534799749,40.0,0.0008307712300494166,0.002177069440168233,833.5567727884593,0.3793667780257193,1.8856180831641267,0.001597002189052544,0.0008307712300494166,0.005687004728577948,1.0509182200866258
"mp-300018968, LiFeSiO4, Li2FeSiO4, mp-767283, mp-18968",2.946881192087115,2.5873,174.5344664052128,-2.560017302142857,9.9999999,0.061702535714283975,10.714285714285714,1.0,1.0,4.388214285714286,3.2380707872851366,1.4811785714285717,0.0,0.0,0.0,0.0,0.3960905895146221,5.834100792420582,0.4406735394586119,19.18399098738533,2.4250000000000003,2.8292676812639868,0.9153175326878796,-0.4647619047607142,0.4576587664680119,3.0065476190464286,0.5766139134524555,0.4738035414793428,1.267228214229298,0.07538081428571429,0.130563400258771,2.5417857142857136,2.0,1.0,-0.01165237260359353,0.5193056761422079,4.839179072279999,5.779122605974702,1.0,174.53446640521278,0.9756773282467714,0.08021338299735314,0.09340854152962244,0.5436427000942686,1.0,0.007584303031619498,0.011079684532807749,179.8230352717572,0.041936189161379055,2.5555062599997598,0.007740959011014579,0.002177146476859875,0.026361702221420976,0.8341534207411904
"mp-300018987, MoP2O7, LiMoP2O7, mp-25577, mp-18987",3.1172555035542566,1.9979,287.5296959905123,-2.559728864494049,3.9999998,0.0,12.8,1.0,1.0,5.836333333333332,4.558436452215704,0.8558,0.0,0.0,0.0,0.0,0.5557777333511021,8.061791718691047,0.34067207264817834,24.08747945856242,2.536666666666666,1.6848788944279909,1.2931398589952765,-0.9748492063466668,0.6465699296664406,4.152182539679999,0.8146270644931339,0.573488351136175,1.611072796479276,0.0,0.0,3.1773333333333333,1.0,2.0,0.24319613268897705,0.5683566496832029,4.780754207096822,6.691476951884531,6.0,287.5296959905123,1.607339864461586,0.06955803271415814,0.019015423217246568,0.5687560279269519,4.0,0.00695856771917336,0.004386019474217665,296.242133308721,0.239809292662714,1.833030277982336,0.0012386279286909158,0.0023375978889668115,0.00695856771917336,0.8641579681483605
"mp-300018988, Li13Mn8O24, Li2MnO3, mp-763602, mp-18988",3.672436103734869,0.009400000000000077,413.1515144806083,-2.023245755082544,21.000004399999998,0.060153053291666765,9.577777777777778,1.0,1.0,5.892074074074074,2.9053520661458374,3.0429851851851852,0.0,0.0,0.0,0.0,0.3519882776449399,4.702781374769104,0.4403545898946501,19.963777898572683,1.093037037037037,0.9033683895221976,0.7455488482638287,-0.3222520221340738,0.37277442422542095,3.838029799911851,0.4696663438897327,0.502831488843767,1.211603705464229,1.8377522349925928e-05,2.5989741350079915e-05,3.5157777777777786,2.0,1.0,-0.4705913330372618,0.6423678881529064,4.7720618313285685,17.774303278803643,1.0,413.1515144806083,2.3095871784640534,0.10891887944927796,0.13225919507060746,0.3623666975283408,1.0,0.003203963282921179,0.006213398064232013,425.67041852088516,0.35056173077540553,3.3187830582390165,0.0035639081577529064,0.003203963282921179,0.01251391847928377,1.012520441278569
"mp-300018997, MnPO4, LiMnPO4, mp-540007, mp-18997",3.349994326171457,0.4601,297.23083767968063,-2.455232581739089,15.999924300000002,0.0025792862500004787,12.0,1.0,1.0,5.590555555555555,4.255615099670458,0.9021111111111112,0.0,0.0,0.0,0.0,0.4714045207910317,7.264757696927112,0.37291110553608703,22.13887146242169,1.7961111111111108,1.2276312129714395,1.162342592201823,-0.86043468345,0.5811712962487503,3.8598791278944447,0.7322299496364585,0.5499719409228703,1.4207457613938246,1.7228927203055554e-05,2.4365382515699923e-05,2.9994444444444444,3.0,8.0,0.11610811207318565,0.5128662921098932,5.750543639,4.736075411,292.0,297.23083767968063,1.6615708951524375,0.08074532302016486,0.018118045733030923,0.5014808606970034,62.0,0.017394374056754897,0.006244956725567243,306.23722929221265,0.3643338342211151,2.42670329642684,0.005050017300601733,0.002261302412662275,0.017394374056754897,0.9404473801752872
"mp-300019017, LiFe4(PO4)4, LiFePO4, mp-632692, mp-19017",3.449805558452788,0.7423000000000002,293.7184544405475,-2.44092017369524,18.999999600000002,0.023132157333331627,11.8,1.0,1.0,4.2247,4.049121646727843,0.8528700000000001,0.0,0.0,0.0,0.0,0.4702127178203499,6.971116361559316,0.5779129946858342,21.45257793366569,1.3592,1.2576155215327138,1.1731955578723436,-0.621242857141,0.5865977790723009,2.9547428571410004,0.7390668895723267,0.5230678732248808,1.4269898387865274,0.08442651200000001,0.14623100828982352,2.3335,2.0,1.0,0.1401082545481108,0.5416937078821049,9.39677895928816,4.668212933906531,1.0,293.71845444054765,1.641936075938099,0.08511552346146617,0.3594204786548372,0.4883243648929354,1.0,0.004506772600313697,0.006200874277246414,302.6184173285508,0.17349701110085608,2.122639865827456,0.0044245830709754,0.0022883438211021173,0.015664748200832343,0.9748250043873592
"mp-300019043, V(SiO3)2, LiV(SiO3)2, mp-25633, mp-19043",3.1591230460285664,1.4068,213.5214290405624,-2.9494770547222213,1.9999999,0.06949562388888708,11.0,1.0,1.0,5.854814814814818,4.214124528515755,1.0471111111111109,0.0,0.0,0.0,0.0,0.4800548665487304,7.5647570991950355,0.28486858002896376,22.608737400808355,4.564444444444447,4.751205002017216,1.1920086418851945,-0.8262962962962962,0.5960043210752934,4.019259259259258,0.7509183898701727,0.5543196128553987,1.5511401178794018,0.0,0.0,3.192962962962963,1.0,4.0,0.05006667244275547,0.5229012122104656,6.154919606495586,5.119555395108061,90.0,213.5214290405624,1.1936210749689755,0.08430067221300099,0.023163368159302738,0.4982906732537778,15.0,0.013006127105597605,0.005973584525385821,219.99134186192055,0.08321944743362365,1.6629588385661962,0.0030721238231647807,0.0017796204359073558,0.013006127105597605,0.9000354210497813
"mp-300019107, MnVO4, LiMnVO4, mp-25559, mp-19107",3.7078573241888,0.03269999999999995,152.15666968662305,-2.18873075455655,8.0000011,0.023462587708333867,13.333333333333336,2.0,1.0,5.306666666666667,4.432676643092999,1.389333333333333,0.0,0.0,0.0,0.0,0.4714045207910317,7.221551389357816,0.07354473566817854,23.49520571005976,1.9605555555555558,1.4095063053038668,1.2044532965158274,-0.3931992337166666,0.6022266484008737,3.3287547892722222,0.7587580310289083,0.6285393610547089,1.4207457613938246,1.7228927203055554e-05,2.4365382515699923e-05,2.9355555555555566,3.0,8.0,-0.14148461833978102,0.4733558329706204,4.816003898724809,6.101324668999999,298.0,152.15666968662305,0.8505816416231827,0.07886607944768254,0.02410027809254491,0.4963657923461076,63.0,0.03397908473188343,0.01450491827016521,156.7671689347975,0.10426297931542416,2.211083193570267,0.009381548770321164,0.008699732226036773,0.03397908473188343,1.0206218629013273
"mp-300019131, Li2Mn3(BO3)3, LiMnBO3, mp-849566, mp-19131",3.126903058800875,0.0020999999999999908,754.3524984935484,-2.446171777839289,56.0000003,0.07123320789215802,9.882352941176473,1.0,1.0,3.8139705882352937,3.132992488562812,1.370264705882353,0.0,0.0,0.0,0.0,0.3529411764705882,5.445497752480953,0.5087075633499015,17.385879755677962,2.901617647058824,3.540116642629958,0.8363518820036391,-0.2832636071661764,0.41817594110614265,2.4722341954014704,0.5268686706852884,0.4892883752827684,1.1738942378514767,1.3681795131838235e-05,2.369756430709235e-05,2.188970588235294,2.0,1.0,-0.15913159475200314,0.4414898064652912,7.7378851639017725,8.254218017265623,1.0,754.3524984935484,4.216958664070947,0.09014353387282056,0.2560563438579246,0.5181213394802744,1.0,0.0017547794768661036,0.0027093431907152282,777.2101335504007,0.2635381370130407,2.9809081080752766,0.002190706112207118,0.0003532615323846955,0.006853751239808718,0.864631032189728
"mp-300019131, MnBO3, Li2Mn3(BO3)3, mp-510766, mp-849566",3.016087157962879,0.0035000000000000586,187.87427310946487,-2.2191395092178623,11.9999773,0.2211043293333325,10.8,1.0,1.0,4.802,3.9862908407022513,0.9890666666666666,0.0,0.0,0.0,0.0,0.3771236166328253,6.663084068707724,0.3217060046684582,18.832831851730518,4.251333333333334,4.213638280103734,1.0006002714602469,-0.42433908046,0.5003001358384652,2.99833908046,0.6303386723455371,0.5249338582674541,1.2684198393626964,2.0674712643666666e-05,2.9238459018839906e-05,2.5740000000000003,1.0,2.0,-0.1587049168944669,0.4675044286184623,7.852993268906789,3.055730717,18.0,187.87427310946487,1.050249114740308,0.07984062826558615,0.03418004188078915,0.5487975263357353,174.0,0.027519171657902176,0.010014990114090823,193.5670514589549,0.2988824078932082,2.7129319932501077,0.009019378663380649,0.0014184151729001652,0.027519171657902176,0.8369192937484582
"mp-300019183, NiO2, Li2NiO2, mp-714876, mp-19183",3.4572496320027124,0.0,87.12007749575079,-0.08434127083333287,0.0,0.5564857619444457,14.666666666666664,1.0,1.0,7.596666666666668,3.9766666666666666,1.4006666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,5.447666666666668,0.08660596999999992,18.83333333333333,2.9866666666666664,2.84,0.8395732109762328,-0.59,0.4197866056666668,4.755,0.5288979808333334,0.6666666666666666,0.3333333333333335,0.09923245,0.09923245,4.165,1.0,4.0,-0.5321325680068326,0.5548201144291368,4.386362907794998,4.386362700795638,30.0,87.12007749575079,0.4870160387138708,0.06887046215371702,0.4129155390913311,0.5763155947095184,44.0,0.015194227561881013,0.015316618519101238,89.75990296394959,0.07077219422684336,0.4714045207910317,0.00017308695161266576,0.015194227561881013,0.015561400433541685,0.9803932167277808
