,density,bandgap,volume,energysStab,atomMean,chalcogen,metalloid,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,NdUnfilled wmean,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,AtomicVolum wstd,Density wstd,HeatFusion wmean,HeatFusion wstd,IsNonm wmean,NpUnfilled wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,phi wmean,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc,vx,vz,VegardVolume,Hall Number,strainlatticemean,strainlatticestd,Coordination,numberDensity,li-ion fittability,oxidation flexibility,avgIonicRadVol,Xcm,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300032383, LiNiP2O7, Li2NiP2O7, mp-32314, mp-32383",2.934450374297416,0.0262,542.2864040109674,0.05753355225378876,10.636363636363637,1.0,0.0,6.690123162833723,1.7048484579172456,3.3784306630738152,87.35558409939863,0.0,0.0,0.2725,0.045454545454545456,0.5185407044909195,0.13704545454545455,2959.870312535925,5121.979240610953,321.52829509790837,1.3431818181818178,1.3005449429990223,0.20454545454545453,0.5222329678670935,0.4005855775,0.013531697727272729,0.023437587976300668,0.4352272727272728,1.0,-1.6237316146847098,0.0984983338815831,0.4887869851550596,29210.545454545456,6.123796336268192,8.596839891895858,0.936390334338768,1.0,542.2864040109674,3.031473156606096,4.227272727272728,0.08113793684399677,7.202217699096535,4.454545454545454,0.5220316526069922,21.957046032308856,10.636363636363637,0.002552597807690048,558.7182243389038,2.061051645228116,0.0011874743438089446,0.0012394351128690614,0.0060127008733668105,0.8376315280457426
"mp-300032383, NiP2O7, LiNiP2O7, mp-689834, mp-32314",2.6916994807586754,0.0,574.0645824950006,0.16908929537499962,11.4,1.0,0.0,8.017203724214294,1.2754084313139324,2.4396186175847583,110.9487408170498,0.0,0.0,0.28026666666666666,0.06666666666666668,0.4896999037656894,0.16833333333333333,4340.42498978336,6133.524423114012,365.2753433233895,1.87,1.4534767513333906,0.3,0.573488351136175,0.5873804426666666,0.019846490000000005,0.02806717532350201,0.5433333333333333,1.0,-1.9616753791608408,0.061819559314076324,0.5263100196248894,31949.5,6.032043837399559,8.93405047641973,0.9489260115879448,1.0,574.0645824950006,3.2091185748346405,4.175,0.06967857140071579,7.088943009135258,4.9,0.5697675285449041,20.00947431546645,11.4,0.0020844386461162986,591.4593134091817,1.57797338380595,0.00045710440791346923,0.001170824382583373,0.002361599118030189,0.7709744181245675
"mp-300032384, Ni7(PO4)6, Li4Ni7(PO4)6, mp-32385, mp-32384",3.421116732220125,0.0,476.0026363006464,0.05624496317567562,12.91891891891892,1.0,0.0,15.64974556207798,1.3257637577763717,2.71188548786695,249.538849596608,0.0,0.0,0.2680540540540541,0.12612612612612614,0.3484361735212856,0.19954954954954954,4022.1496010606975,5683.479716494773,734.4799386810448,2.152072072072072,1.426126478974193,0.2702702702702703,0.5351078344114414,0.5421991247297298,0.03754741351351352,0.053100061422841655,0.627927927927928,2.0,-1.7920947299501004,0.04884905573781248,0.5064904080142593,29574.62162162162,8.242582910920747,6.168550761432066,0.8804413549410529,30.0,476.0026363006464,2.6609356305933662,4.378378378378378,0.07773066192984393,7.257470075842055,4.837837837837838,0.5437777840143483,17.55204277150825,12.91891891891892,0.002571646018741615,490.42599218319253,1.4428484124366634,0.0005108120049335238,0.0014120274954489325,0.002848115342908073,0.9746628596745526
"mp-300032389, Ni2P3O11, LiNi2P3O11, mp-32367, mp-32389",3.0268532700231106,0.0,423.85183259196367,0.09545705277343773,11.8125,1.0,0.0,10.155432659419294,1.1399470016920377,2.1784805188966745,149.65297447460648,0.0,0.0,0.2769375,0.08333333333333333,0.4375129338689795,0.17604166666666665,4262.9311201190985,6023.987436912451,465.3985217031082,1.9375,1.3686607657365892,0.2916666666666667,0.5644257160060028,0.5757131840104167,0.024808112500000003,0.03508396915437751,0.5635416666666666,4.0,0.0,-1.4286109553435051,0.9364553746611198,504.25,6.869306480209695,8.458254402892795,0.941656404783656,90.0,423.85183259196367,2.3694037751587094,4.25,0.0754980810258899,8.122600591312304,4.875,0.5391963493504459,15.999228422341918,11.8125,0.002844265212625733,436.69496697133263,1.5360257159305637,0.000605062648689808,0.001585763605768669,0.0031985479534724238,0.8655927560182163
"mp-300032396, NiP2O7, LiNiP2O7, mp-32363, mp-32396",2.857873864341076,0.0,540.6849329160335,0.1336232871249985,11.4,1.0,0.0,8.017203724214294,1.2754084313139324,2.4396186175847583,110.9487408170498,0.0,0.0,0.28026666666666666,0.06666666666666668,0.4896999037656894,0.16833333333333333,4340.42498978336,6133.524423114012,365.2753433233895,1.87,1.4534767513333906,0.3,0.573488351136175,0.5873804426666666,0.019846490000000005,0.02806717532350201,0.5433333333333333,4.0,-2.1859625075772957,0.0618195593140761,0.5263100196248894,31949.5,6.8821872918394815,8.778856574468504,0.8642358806114192,81.0,540.6849329160335,3.022520661025418,4.2,0.07398023796274689,8.138502829431458,4.9,0.5432067567157134,19.999998231048853,11.4,0.0022131232595398133,557.0682270683226,1.57797338380595,0.00048532414186252415,0.0012431062333062464,0.0025073944716767233,0.8185711872310274
"mp-300032398, Li2Ni(PO4)2, Li3Ni(PO4)2, mp-540059, mp-32398",3.0247212970110238,0.0,576.4783192430647,0.10927011528846277,9.846153846153848,1.0,0.0,5.5502012330915225,1.5951108733329016,3.1314757101233925,88.86561583376776,0.0,0.0,0.3171153846153847,0.038461538461538464,0.4763171592659289,0.1348076923076923,2862.4622110798077,4953.0245514252365,264.5459413406948,1.1984615384615385,1.0523493019213903,0.19230769230769232,0.5029498781008471,0.38321457375,0.011449898076923079,0.01983180521071596,0.4230769230769231,2.0,-1.2285279964567088,0.024324844972407004,0.4974551220659243,28294.153846153848,4.734721406880481,6.312198140750747,0.8310716564279076,6.0,576.4783192430647,3.2226117734557875,4.346153846153847,0.09020287192808524,5.48731037886479,4.076923076923077,0.4710523189230873,26.000000000000004,9.846153846153848,0.0026434989970864358,593.946188794449,2.234744468666761,0.0013464389778820528,0.0011659220961600402,0.00565607729930412,0.8620309544189896
"mp-300032400, Ni(PO3)3, LiNi(PO3)3, mp-540061, mp-32400",2.5319962866631256,0.0,775.4683170707654,0.045873069086536766,11.153846153846152,1.0,0.0,6.018708505236478,1.3936080247898657,2.6961299247157564,75.58698817299899,0.0,0.0,0.2823846153846154,0.05128205128205129,0.5244840436702138,0.17179487179487174,4292.957901238365,6065.960663023809,281.7243695392175,1.9251282051282053,1.7337882880400666,0.3076923076923077,0.565266863719195,0.5880247875000001,0.015266530769230771,0.021590134864232318,0.5602564102564104,8.0,-1.5023012192458516,0.18013574042521385,0.5056975821447953,31700.69230769232,4.8319882220000006,11.883047447000001,0.8164187139219401,269.0,775.4683170707654,4.3349996784189715,4.153846153846153,0.0670562534346,5.607392866666666,5.0,0.5914699541341086,20.837684496826,11.153846153846152,0.0015162646335445196,798.9657825463264,1.6641005886756874,0.0003559252403541766,0.0008667392278534,0.0017482473259946825,0.7259384727985766
"mp-300032405, VP2O7, LiVP2O7, mp-32455, mp-32405",3.2199164318081865,1.3846000000000005,115.97506050321013,0.033498253999999505,10.9,1.0,0.0,7.0811173004139825,1.41970262926979,2.6569803335011617,133.93788435938006,0.0,0.0,0.2817666666666667,0.2333333333333333,0.380614837232814,0.16466666666666666,4340.521776909335,6133.455949539879,250.5587834865149,2.004,1.4545826434639824,0.3,0.573488351136175,0.5838075916666666,0.0,0.0,0.5116666666666667,2.0,-3.681860909980334,0.17958348808789298,0.5007160545577232,31970.6,4.919472377939248,4.384061669770052,0.9148483296331869,9.0,115.97506050321014,0.6483202974495695,4.2,0.08622543464612553,5.054397123172903,5.0,0.4652587034699688,3.8179662459228867,10.9,0.011543344221820209,119.48922081151794,1.6124515496597098,0.004690506192053168,0.005795459881170628,0.023945552033521254,0.9122161753145616
"mp-300032411, VP2O7, LiVP2O7, mp-540363, mp-32411",2.951989568382904,1.1998999999999995,253.00225108776345,0.09393332199999982,10.9,1.0,0.0,7.0811173004139825,1.41970262926979,2.6569803335011617,133.93788435938006,0.0,0.0,0.2817666666666667,0.2333333333333333,0.380614837232814,0.16466666666666666,4340.521776909335,6133.455949539879,250.5587834865149,2.004,1.4545826434639824,0.3,0.573488351136175,0.5838075916666666,0.0,0.0,0.5116666666666667,2.0,-2.7385650898078797,0.17958348808789298,0.5007160545577231,31970.6,6.0472163717893315,6.538899440882084,0.9220337330085364,2.0,253.00225108776348,1.4143255797317589,4.1,0.07905068003945248,6.925238598269316,5.0,0.5097541310245294,10.000031180927195,10.9,0.005291415545826852,260.66847229797366,1.6124515496597098,0.0021501063214862354,0.0026566119766639447,0.010976530184733636,0.8363113424426758
"mp-300032420, LiVP2O7, Li2VP2O7, mp-32408, mp-32420",2.859789218334928,2.0835,269.21970414940654,0.035911321363637505,10.181818181818182,1.0,0.0,5.907823290608637,1.7236804750780492,3.3978498555877104,105.71616418915214,0.0,0.0,0.2735227272727273,0.1590909090909091,0.4939629143432471,0.13454545454545455,2959.936303758181,5121.941119797526,224.45561028553126,1.4345454545454546,1.3271749652663556,0.20454545454545453,0.5222329678670935,0.3981495427272727,0.0,0.0,0.4136363636363636,1.0,-2.123403274461684,0.17871495821776942,0.4809093617507342,29218.636363636364,4.87841370251122,7.785504105492666,0.9060467463283824,1.0,269.2197041494066,1.504983898401144,4.227272727272728,0.08171764421741898,5.66470827470521,4.545454545454546,0.5166008930623208,11.013507597453756,10.181818181818182,0.005621635794709511,277.37733040483766,2.1046976186891317,0.002814819587590057,0.0024965810451588826,0.012111319805931369,0.8075641930545208
"mp-300032420, VP2O7, LiVP2O7, mp-540378, mp-32408",2.765788037472124,1.3194,270.03515666048116,0.0,10.9,1.0,0.0,7.0811173004139825,1.41970262926979,2.6569803335011617,133.93788435938006,0.0,0.0,0.2817666666666667,0.2333333333333333,0.380614837232814,0.16466666666666666,4340.521776909335,6133.455949539879,250.5587834865149,2.004,1.4545826434639824,0.3,0.573488351136175,0.5838075916666666,0.0,0.0,0.5116666666666667,2.0,-3.0284485659870244,0.17958348808789298,0.5007160545577231,31970.6,4.971400701086692,7.677570964400687,0.8976799340884948,2.0,270.03515666048116,1.5095424165190885,4.2,0.07406443015546403,5.779507038378631,5.0,0.5406771845148315,9.999997780354354,10.9,0.004957650926239196,278.21749194245047,1.6124515496597098,0.0020144848772339803,0.0024890418665291327,0.010284167736581293,0.7835596478063771
"mp-300032425, VPO4, LiVPO4, mp-18835, mp-32425",3.5695030343914733,1.7687,135.7578262806032,0.0,11.666666666666664,1.0,0.0,12.161718933087025,1.1573703697777589,2.2633323680634554,253.56735061181732,0.0,0.0,0.2738888888888889,0.3888888888888888,0.37477984665109226,0.1827777777777778,4133.93598255529,5841.311711287844,426.5247640521337,2.273333333333333,1.5172074737881165,0.2777777777777777,0.5499719409228703,0.5503130012499999,0.0,0.0,0.5444444444444444,8.0,-2.9700689780634955,0.16825903267742814,0.4814624762455462,30380.5,4.576090668837458,6.128114023999999,0.9452598306366038,298.0,135.7578262806032,0.7589093201025938,4.333333333333333,0.08839269402558587,5.291469950337875,5.0,0.4669584943197581,3.905263485271093,11.666666666666664,0.010734930263340322,139.8714241747318,1.5275252316519468,0.004687444142163607,0.0049509396900141965,0.02045618232079176,1.0009192429835243
"mp-300032427, VPO5, LiVPO5, mp-32486, mp-32427",3.054232369071415,1.8954,352.11677482141533,0.0,11.142857142857142,1.0,0.0,10.42433051407459,1.4891900734392278,2.8754218876458864,214.10193971463485,0.0,0.0,0.2784761904761905,0.3333333333333333,0.44518305928678537,0.15666666666666665,4428.716421546887,6258.902280748461,365.5224494752794,1.9590476190476187,1.2857805979372008,0.2857142857142857,0.5985621471417397,0.5810797294047619,0.0,0.0,0.4666666666666666,8.0,-3.1132925296362446,0.095576702097637,0.4802252997322639,32491.714285714286,7.336172819000001,6.784974416,0.8338877843578656,292.0,352.11677482141516,1.968392611296671,4.0,0.07951907435878593,6.924660555555558,4.857142857142857,0.493788008463557,14.000000044315765,11.142857142857142,0.004084613721332714,362.786265215279,1.4568627181693672,0.001678434798191262,0.001908823601782612,0.007886834835627651,0.860010507329592
"mp-300032431, V2P3O10, LiV2P3O10, mp-540351, mp-32431",3.2388600522387465,0.8922000000000003,363.8047668035895,0.022074702025641102,11.4,1.0,0.0,9.580278095914633,1.084571941503327,1.9821362216201392,192.1673929509901,0.0,0.0,0.27699999999999997,0.3111111111111111,0.29065969501754035,0.18288888888888888,4134.095640595242,5841.198939847906,332.8212502031164,2.2404444444444445,1.5198441765482589,0.2888888888888889,0.5452375176171242,0.5582849217222222,0.0,0.0,0.5588888888888889,4.0,0.0,-1.2159755119201692,0.9650053967206668,436.33333333333326,4.612167078161349,8.430619315929144,0.8452992186571376,60.0,363.8047668035895,2.033730472778224,4.133333333333334,0.08246181121699367,5.336008738470801,5.066666666666666,0.5062199009795708,15.000002954532304,11.4,0.0038129943765239367,374.828415042505,1.611072796479276,0.0016550054102745125,0.0018474986357876913,0.007633453707245362,0.9124174856413104
"mp-300032435, V3(P2O7)2, Li2V3(P2O7)2, mp-32416, mp-32435",3.1924637159651463,0.0,520.8831945525978,0.02182277049450576,11.476190476190474,1.0,0.0,10.316630003219597,1.0805315825471429,2.0028317718932773,209.63605742678,0.0,0.0,0.27611111111111114,0.3333333333333333,0.30534427517545315,0.18285714285714288,4134.050024012398,5841.231154536221,358.45445966163635,2.2498412698412698,1.4989791100565717,0.2857142857142857,0.5461793820344525,0.5560072301587301,0.0,0.0,0.5547619047619047,4.0,-1.6166763033614593,0.20890156739233626,0.5021003151238614,30442.761904761905,6.867828884371293,8.862305886951072,0.8774163164884186,81.0,520.8831945525978,2.9118255783921305,4.190476190476192,0.0806322807862424,8.120776400458388,5.047619047619048,0.516198425020558,18.863497272103167,11.476190476190474,0.0027016282423340428,536.6664762307357,1.5879363810031493,0.0011766608216200027,0.0012903637848020845,0.005331496341047664,0.8981369646662394
"mp-300032437, V3(P3O10)2, LiV3(P3O10)2, mp-32504, mp-32437",2.5501867955474316,0.2421,857.7586429979732,0.014226361206896243,11.0,1.0,0.0,7.325293759048949,1.3415324598130056,2.492658653192563,139.46984818228051,0.0,0.0,0.28093103448275863,0.2413793103448276,0.3538020733044221,0.17034482758620687,4276.491525923573,6042.7321744875635,259.2200163537244,2.070574712643678,1.5079576298763981,0.2988505747126437,0.5640388113280597,0.5775361259195403,0.0,0.0,0.5293103448275862,4.0,-2.121789361623683,0.20791505414377,0.4959775901201818,31523.689655172413,7.899945843462996,11.472861683,0.8347470310399909,116.0,857.7586429979732,4.795016585078587,4.137931034482759,0.0676180886936712,9.394994867696573,5.0344827586206895,0.5857323998736178,29.000001875874204,11.0,0.0015613458509857801,883.7495876394553,1.6291050773817541,0.0006450229097006842,0.0007835873364254505,0.003237608700932619,0.7219239577855239
"mp-300032456, Li2V(PO4)2, Li3V(PO4)2, mp-763559, mp-32456",2.752064714395588,1.3999,153.72066961045817,0.05585437762820522,9.461538461538463,1.0,0.0,4.8899123308654815,1.6221242191177965,3.167315533177916,99.05630481533541,0.0,0.0,0.31798076923076923,0.13461538461538464,0.4448183744442985,0.1326923076923077,2862.518049806332,4952.992291320247,182.0655792587941,1.2757692307692308,1.0714318103642224,0.19230769230769232,0.5029498781008471,0.3811533135576923,0.0,0.0,0.4048076923076923,1.0,-2.482332935276596,0.11491248249072784,0.4777674566296426,28310.384615384613,4.652890183645939,7.057703873564647,0.995187901755558,1.0,153.72066961045823,0.8593246669894271,4.153846153846153,0.08456897847858165,5.386284177340665,4.153846153846153,0.5023241446594704,5.200212050549261,9.461538461538463,0.010624833418181844,158.37855962032458,2.281907226798665,0.0054781726522574285,0.004372403607569005,0.02121123947270302,0.7766202716760621
"mp-300032456, LiV(PO4)2, Li2V(PO4)2, mp-767644, mp-763559",2.979043684167525,0.6470999999999998,138.13944127259106,0.08050967444444268,10.0,1.0,0.0,5.415504683057916,1.832386118941335,3.610638563905732,95.12470506597582,0.0,0.0,0.2698541666666667,0.14583333333333331,0.5292729233044848,0.12333333333333332,3100.6123860801945,5366.000796773764,205.72004900457424,1.3195833333333329,1.2121241542341188,0.2083333333333333,0.5448623679425842,0.4128254203125,0.0,0.0,0.37916666666666665,2.0,-2.7884925868396477,0.13544560491786295,0.4802337683258875,30547.0,4.5577196902687005,6.303296868946908,1.041418865085955,30.0,138.13944127259106,0.772222952648381,4.25,0.08686874573584208,5.26878974107247,4.5,0.4682949561980895,6.007348874534179,10.0,0.010841538386550154,142.32520448259194,2.0207259421636903,0.005265951067260804,0.004865582227427549,0.023603728992775682,0.8431394877403987
"mp-300032464, V3(P3O10)2, LiV3(P3O10)2, mp-32524, mp-32464",2.4557650097823616,0.01090000000000002,890.7386319238962,0.021571890517240167,11.0,1.0,0.0,7.325293759048949,1.3415324598130056,2.492658653192563,139.46984818228051,0.0,0.0,0.28093103448275863,0.2413793103448276,0.3538020733044221,0.17034482758620687,4276.491525923573,6042.7321744875635,259.2200163537244,2.070574712643678,1.5079576298763981,0.2988505747126437,0.5640388113280597,0.5775361259195403,0.0,0.0,0.5293103448275862,4.0,-2.0977738147151195,0.20791505414377,0.4959775901201818,31523.689655172413,8.006880062299391,11.716687702999995,0.8432982757223447,203.0,890.7386319238962,4.979380327917463,4.137931034482759,0.06511449927205523,9.527012422591842,5.0344827586206895,0.6010708396525541,30.05936854274961,11.0,0.0015035363353438828,917.7289032098224,1.6291050773817541,0.0006211406532716038,0.0007545746712601512,0.003117734817307965,0.6951944062876844
"mp-300032476, VP2O7, LiVP2O7, mp-32477, mp-32476",2.9687837123394014,1.5248,503.1420799597045,0.028285729249999395,10.9,1.0,0.0,7.0811173004139825,1.41970262926979,2.6569803335011617,133.93788435938006,0.0,0.0,0.2817666666666667,0.2333333333333333,0.380614837232814,0.16466666666666666,4340.521776909335,6133.455949539879,250.5587834865149,2.004,1.4545826434639824,0.3,0.573488351136175,0.5838075916666666,0.0,0.0,0.5116666666666667,4.0,-1.9259957933499752,0.17958348808789298,0.5007160545577232,31970.6,6.4729472453573225,8.798447354816082,0.8617013857205067,81.0,503.1420799597045,2.8126497328263262,4.2,0.07950040673044781,7.6332682041448425,5.0,0.5069650765556947,19.999998205632764,10.9,0.0026607594511717184,518.3877881245636,1.6124515496597098,0.0010811692384338325,0.0013358628449771485,0.005519488344311819,0.8410691956640641
"mp-300032483, V(PO3)3, LiV(PO3)3, mp-32443, mp-32483",2.9829404115469504,2.2453,640.976120474939,0.011312671346155769,10.769230769230768,1.0,0.0,5.305771980123389,1.5414500887373477,2.9268604904927766,92.56351736444036,0.0,0.0,0.2835384615384615,0.17948717948717952,0.4179859998542379,0.16897435897435895,4293.032352873731,6065.9079836647925,210.4368171813232,2.0282051282051285,1.7051676108806963,0.3076923076923077,0.565266863719195,0.5852764405769231,0.0,0.0,0.5358974358974359,4.0,-1.9851166722276408,0.2480113456327561,0.499031900802674,31707.53846153846,8.004096254,8.114266028,0.8138256871982977,115.0,640.976120474939,3.5831654433401336,4.153846153846153,0.08112626717118568,9.523575622222221,5.0769230769230775,0.5040571875317253,26.00000019218289,10.769230769230768,0.0020049917482695178,660.3983379014497,1.6853001769389728,0.0007939360363548982,0.0010486019508256699,0.004332590181070519,0.8479730608946014
