,nsites,bandgap,Unit Cell Mass,energy,total_magnetization,energysStab,transition,FirstIonizationEnergy wmean,ICSDVolum wmean,IsMetalloid wmean,Electronegativity wmean,GSenergy_p wstd,Polarizability wstd,BoilingT wstd,HeatCapacityMolar wmean,MiracleRadius wstd,AtomicVolum wmean,BCCefflatcn wmean,BCCefflatcn wstd,BCCmagmom wstd,HeatFusion wstd,GSefflatcn wmean,GSefflatcn wstd,MeltingT wmean,MeltingT wstd,GSestBCClatcn wmean,GSestBCClatcn wstd,CovalentRadius wstd,GSestFCClatcn wmean,GSestFCClatcn wstd,IsM wstd,SpaceGroupNumber wmean,SpaceGroupNumber wstd,Row wstd,Crystal System,ShannonForce,stdbv,vz,strainlatticemean,strainlatticestd,initialAnisotropy,li-ion fittability,oxidation flexibility,volume flexibility of cell,deltaShannon,detLatticeVec,initialAnisotropy Std,deltashannonmin
"mp-300018809, LiVGeO5, Li2VGeO5, mp-853190, mp-18809",16.0,2.2119,421.039,-106.64507549999999,0.0,0.03182323125000064,1.0,2.75398715625,4.516875,0.03125,0.681875,1.0570672039532332,0.9952962984356406,157.99591677254472,6.870687499999999,10.242375212810748,2906.84486766032,1.3599963772115105,0.9817036034204368,0.0,1.8320185034204757,1.4321626720381295,1.0732421040298965,128.8153125,94.08239166904707,0.7160813360625,0.53662105215569,10.735227859132753,0.90220594875,0.6761001593221163,0.0625,23.21875,9.077519880865037,0.375,1.0,-1.7562209173075058,0.4538930450467313,4.575581964778814,201.96807148539952,1.1290358428147242,0.1836811696518009,5.290841931825696,4.25,0.0065541165637898365,0.009115450024731764,208.08790601947868,0.11799993593582495,0.0065541165637898365
"mp-300018860, LiVSiO5, Li2VSiO5, mp-774113, mp-18860",16.0,2.0428,331.93,-115.03281372,0.0,0.054422713750000185,1.0,2.76186996875,4.4478125,0.03125,0.6784374999999999,1.0423694855379604,1.0024760727155475,159.79226856076886,6.7696875,10.344835668100293,2906.7622239520147,1.3430427147742132,0.9911152647949628,0.0,2.465951796308831,1.4235090686155183,1.0776621655350531,143.67781250000004,100.92695924209482,0.711754534375,0.5388310828959737,10.949636124091064,0.8967545201875,0.6788846235925572,0.0625,23.28125,9.111880551647943,0.3890593624371479,1.0,-1.971328162803522,0.4766200594485483,4.486102125933863,187.26261213851163,1.0468298259647304,0.18012047943491125,5.180372994980078,4.25,0.007068801762201394,0.008701878036431037,192.93685654892064,0.1170017490809878,0.0020291669238473725
"mp-300018878, FeAs2O7, LiFeAs2O7, mp-25524, mp-18878",10.0,0.0,317.684,-59.97437417,3.9999998,0.08697577989583394,1.0,4.093531666666666,5.877999999999999,0.06666666666666668,1.0090000000000001,1.1558703744958279,0.1368138719412456,102.32435237463707,9.3342,13.452715545775714,4340.020182062323,1.7757403212731144,1.2108561346439504,0.09949759857854573,2.005972582065867,1.8849699118468104,1.3191664726568906,145.82000000000005,77.46457771136431,0.9424849559999999,0.6595832364932789,13.756291489916732,1.1874566352666671,0.8310228036899191,0.08164965809277261,21.5,10.172839655999043,0.41096093353126506,1.0,-3.6865348423302007,0.5233800602065394,4.642552749479847,131.94992425210296,0.7376225006341277,0.06284918671626127,5.373521912938081,5.2,0.008198251738415156,0.012149002049172805,135.94813890686592,0.04444108590418555,0.008198251738415156
"mp-300018915, CoPO4, LiCoPO4, mp-510669, mp-18915",24.0,1.0287000000000002,615.618228,-160.85841247,15.899219699999998,0.036101164583333116,1.0,4.046661111111111,5.530555555555555,0.0,0.9905555555555554,1.0111009417639596,0.321916751756923,215.91449224858195,9.230333333333332,11.304702397511234,4133.777702692075,1.7323906354293912,1.0832208985245706,0.1323104582100451,1.3053233836113058,1.868952503434425,1.1642961314557037,128.02777777777774,118.02039397943784,0.9344762517777778,0.5821480659028347,11.66058042305224,1.1773663002222219,0.7334606022728236,0.07856742013183861,13.555555555555555,13.641802132859821,0.3600411499115478,3.0,-2.2868146112092784,0.6214567148161094,9.008121341,283.47069917926984,1.5846493824856105,-0.33042127992102244,5.4285705222222225,5.0,0.013874661489325332,0.005820753234224692,292.06014483510074,0.159975368190392,0.002371069787137433
"mp-300018925, Li4CoO4, Li5CoO4, mp-776004, mp-775093",18.0,1.2202000000000002,301.38959,-92.29625839,9.999999800000001,0.0615411577037035,1.0,3.1081513333333333,6.188148148148147,0.0,0.7244444444444444,0.6155644366223765,4.8220003772148425,276.9024438352259,8.954148148148148,22.660916724095827,2757.998546628157,1.8797134313477049,0.9380067887181358,0.08820697214003008,0.7181717376218537,1.9343900184068648,0.9613765262753772,140.81333333333333,82.37539662256127,0.967195009185185,0.4806882631232218,17.744722355330442,1.2185893515185184,0.605629261247232,0.18885257457751053,42.888888888888886,42.164092538420384,0.2095131203515697,1.0,-0.7353488758841509,0.4406162563048105,4.661807388008316,199.54132859753415,1.1154699376617694,0.16160299251697338,5.397293071615205,2.4444444444444446,0.006633825142805555,0.01240086898875328,205.587630395368,0.11376477993876526,0.006633825142805555
"mp-300018925, Li5CoO4, Li6CoO4, mp-775093, mp-18925",20.0,1.5084,315.27158999999995,-102.4096922,7.9999996,0.019118517625000383,1.0,2.9770601666666665,6.290333333333333,0.0,0.6846666666666668,0.5180439710582776,5.486223349647937,318.58019454378444,8.8874,27.373994146919,2482.9168272346697,1.905620900604055,1.0855303702059584,0.07938627492602708,0.6956346422911639,1.9551890724641503,1.0936310829225808,141.85500000000005,87.23313084296967,0.9775945362,0.5468155413994003,21.720855313627855,1.2316919345333333,0.6889444111764101,0.21602468994692867,46.23333333333333,48.63841645814094,0.2494438257849294,1.0,-0.36634236742029663,0.4938961338936211,4.540904926088713,196.3723673676369,1.0977549058415033,0.17891151754674048,5.248030772949027,2.2,0.006740878568729332,0.013001309268341293,202.3226464712436,0.1265112982234871,0.006740878568729332
"mp-300018932, Pr(WO4)2, LiPr(WO4)2, mp-25655, mp-18932",22.0,0.0574,1273.1657,-165.27241848,-1.9999999,0.08945500903409176,1.0,3.943801818181818,6.214545454545455,0.0,1.0112121212121212,1.2501428413591325,0.8352195248730175,421.1503648645314,9.41709090909091,12.653973631571358,4509.228302318072,1.8237348299169365,1.2384748840902504,0.0,4.3023526354988215,1.9121801547529456,1.363698363848492,273.70909090909095,282.93600713276385,0.9560900775151516,0.6818491820665984,12.192291592983572,1.2045980141515154,0.8590761372679815,0.07422696190252055,22.66666666666667,13.897962141940319,0.3736008486647865,2.0,0.0,0.7643240501052109,6.976560722149701,338.42710068889164,1.8918650064213125,0.01399464972300161,8.255013237221853,4.545454545454546,0.004041054290730208,0.005025829920269011,348.68178026686564,0.07615812460863787,0.003911395629914446
"mp-300018939, Co(CO)4, LiCo(CO)4, mp-543072, mp-18939",9.0,0.0,170.973595,-65.59820098,1.0,0.5179632777083318,1.0,3.9775707407407417,3.823703703703704,0.0,0.9570370370370368,1.3585819167844826,0.20670664686962129,817.8692383100963,6.532962962962962,8.554994369922763,2756.114255018588,1.6293873024790215,0.7201021083820022,0.08820697214003008,24.159526426376328,1.6467223154257151,0.7478124463914505,639.9703703703702,752.2136123657015,0.8233611577777777,0.3739062232889583,8.472338594626796,1.0373700543333333,0.4710923213733741,0.05237828008789242,37.7037037037037,34.94114196646181,0.2095131203515697,7.0,-0.5361944772351015,0.7332443018261317,5.478740021,191.6276638615666,1.0712312069098584,0.0,6.405851877777778,6.0,0.006907782811752144,0.005603181416512557,197.43417370423583,0.0,0.0005682529763721022
"mp-300018951, FePO4, LiFePO4, mp-25527, mp-18951",72.0,1.5789,1809.796344,-510.08487822,59.8792741,0.022519999583334286,1.0,4.047849444444443,5.567222222222222,0.0,0.9877777777777776,0.977197848581932,0.3923962786599445,210.73888837628914,9.246444444444442,11.304702397511234,4133.821119596877,1.7351977841194641,1.0811153527147213,0.16582933096424285,1.2440393685962208,1.8736765735301584,1.1604266349044752,130.41666666666666,121.39353588867719,0.9368382868333334,0.5802133176209681,11.479719100103624,1.1803422779444446,0.7310229721573468,0.07856742013183861,15.5,16.330498620225445,0.3600411499115478,3.0,-0.7147084525958498,0.530626059255486,7.424167754,809.0419914068408,4.5226822235937565,0.3935671059399494,5.860561111111113,5.333333333333333,0.0008307712300494166,0.002177069440168233,833.5567727884593,0.3793667780257193,0.0008307712300494166
"mp-300018968, LiFeSiO4, Li2FeSiO4, mp-767283, mp-18968",14.0,2.5873,309.7382,-95.83064802,9.9999999,0.061702535714283975,1.0,2.711357107142857,4.388214285714286,0.03571428571428571,0.6596428571428571,0.9152605097862008,1.1815373001228664,167.18651322424796,6.695071428571428,8.144971529998728,2657.9330880972725,1.3469225316400864,0.8384256418124346,0.130563400258771,2.8292676812639868,1.4257799430383906,0.9153175326878796,148.96035714285716,101.78239112557631,0.7128899715714285,0.4576587664680119,8.753643556268674,0.8981850814285713,0.5766139134524555,0.07142857142857142,26.17857142857143,11.155841793537991,0.3253726278265821,2.0,-1.8138896478314257,0.5193056761422079,5.779122605974702,174.53446640521278,0.9756773282467714,-0.11415832136470633,5.616270459604936,4.571428571428571,0.007584303031619498,0.011079684532807749,179.8230352717572,0.041936189161379055,0.002177146476859875
"mp-300018987, MoP2O7, LiMoP2O7, mp-25577, mp-18987",20.0,1.9979,539.766648,-146.74325002,3.9999998,0.0,1.0,4.113072,5.836333333333332,0.0,1.0206666666666668,1.0594351956128574,0.30738956824633257,191.58524757634368,9.245133333333333,13.30171250461968,4340.576976324896,1.7588294519516314,1.2033776204589652,0.0,1.6848788944279909,1.9127734724521563,1.2931398589952765,130.47333333333333,112.98517464202502,0.9563867363000002,0.6465699296664406,13.331999933326664,1.2049717809,0.8146270644931339,0.047140452079103175,10.566666666666668,9.312476696465996,0.402768199119819,1.0,-2.9176570087091886,0.5683566496832029,6.691476951884531,287.5296959905123,1.607339864461586,-0.16732127158643806,5.5441409964158295,5.2,0.00695856771917336,0.004386019474217665,296.242133308721,0.239809292662714,0.0023375978889668115
"mp-300018988, Li13Mn8O24, Li2MnO3, mp-763602, mp-18988",45.0,0.009400000000000077,913.72296,-277.28689155,21.000004399999998,0.060153053291666765,1.0,3.380723755555555,5.892074074074074,0.0,0.7977777777777778,0.8157535151428464,2.8646555274542065,186.31213303131287,9.176385185185183,8.349038698432809,3308.0778250852504,1.815158927812859,0.6657293240548458,0.06860070500569335,0.9033683895221976,1.8811935358805447,0.7455488482638287,143.44570370370369,98.70239214021248,0.9405967679851852,0.37277442422542095,5.412417770088504,1.185077667474074,0.4696663438897327,0.1189805807719186,37.04444444444445,24.41918560301312,0.2063464929953203,2.0,0.0,0.6423678881529064,17.774303278803643,413.1515144806083,2.3095871784640534,-0.4957681656947614,5.5333883327841535,3.911111111111111,0.003203963282921179,0.006213398064232013,425.67041852088516,0.35056173077540553,0.003203963282921179
"mp-300018997, MnPO4, LiMnPO4, mp-540007, mp-18997",24.0,0.4601,599.6376280000002,-178.19211438,15.999924300000002,0.0025792862500004787,1.0,4.021828333333334,5.590555555555555,0.0,0.9722222222222221,0.9605212093341521,0.4707881754811175,148.0590975186081,9.314222222222222,11.109999944438886,4133.845305124435,1.7330729361310069,1.0827081658387891,0.06431316094283752,1.2276312129714395,1.8713335854792248,1.162342592201823,114.19444444444444,98.49463449696822,0.9356667928333334,0.5811712962487503,11.289949643951605,1.1788662879444445,0.7322299496364585,0.07856742013183861,14.833333333333336,15.406227697001354,0.3600411499115478,3.0,-2.259387492764659,0.5128662921098932,4.736075411,297.23083767968063,1.6615708951524375,0.07577719129055872,5.488981988888887,5.666666666666668,0.017394374056754897,0.006244956725567243,306.23722929221265,0.3643338342211151,0.002261302412662275
"mp-300019017, LiFe4(PO4)4, LiFePO4, mp-632692, mp-19017",25.0,0.7423000000000002,610.206448,-175.19650895,18.999999600000002,0.023132157333331627,1.0,2.96836879,4.2247,0.0,0.7210000000000001,1.0876110746944028,0.3335714356775772,187.051625675908,6.906039999999999,12.686685934474776,2976.5666466905504,1.3135060482833505,1.08636707953324,0.14623100828982352,1.2576155215327138,1.4133185497111058,1.1731955578723436,98.4369,111.0611710582506,0.7066592748999999,0.5865977790723009,13.395342474158694,0.8903348955700001,0.7390668895723267,0.06557438524301999,13.45,13.800996340844385,0.4322036556994862,2.0,-1.982864935488724,0.5416937078821049,4.668212933906531,293.71845444054765,1.641936075938099,0.34615722686881023,5.405201152971027,5.12,0.004506772600313697,0.006200874277246414,302.6184173285508,0.17349701110085608,0.0022883438211021173
"mp-300019043, V(SiO3)2, LiV(SiO3)2, mp-25633, mp-19043",18.0,1.4068,406.2178,-140.38241125,1.9999999,0.06949562388888708,1.0,3.8799203703703697,5.854814814814818,0.07407407407407407,0.9655555555555554,0.9804937207665728,0.3674157107783349,263.62997700121764,8.931037037037035,11.522745443315161,4133.594838984837,1.7635558129134414,1.0993877929690328,0.0,4.751205002017216,1.899134658111791,1.1920086418851945,217.9925925925926,139.22074762995894,0.9495673291851852,0.5960043210752934,11.360533807663346,1.1963798662222225,0.7509183898701727,0.05237828008789242,27.962962962962962,17.41914497893,0.37770514915502107,1.0,-2.32086618327773,0.5229012122104656,5.119555395108061,213.5214290405624,1.1936210749689755,0.1176900714593286,5.962414068034643,5.111111111111111,0.013006127105597605,0.005973584525385821,219.99134186192055,0.08321944743362365,0.0017796204359073558
"mp-300019107, MnVO4, LiMnVO4, mp-25559, mp-19107",12.0,0.03269999999999995,339.75429,-89.87917568,8.0000011,0.023462587708333867,2.0,3.814022777777777,5.306666666666667,0.0,0.9411111111111108,0.7894062615763342,0.6378826084964396,227.21174330631828,9.373444444444443,9.66475076799228,4133.047014924678,1.723644308237278,1.08901610962935,0.06431316094283752,1.4095063053038668,1.8049630134568573,1.2044532965158274,217.84444444444443,135.9339718074846,0.9024815068333334,0.6022266484008737,9.31976527018562,1.1370554475555554,0.7587580310289083,0.07856742013183861,27.44444444444445,13.773520847742956,0.31426968052735443,3.0,-3.140945485292669,0.4733558329706204,6.101324668999999,152.15666968662305,0.8505816416231827,-0.14745011891828186,5.587659130762769,5.333333333333333,0.03397908473188343,0.01450491827016521,156.7671689347975,0.10426297931542416,0.008699732226036773
"mp-300019131, Li2Mn3(BO3)3, LiMnBO3, mp-849566, mp-19131",68.0,0.0020999999999999908,1420.49494,-503.8914097,56.0000003,0.07123320789215802,1.0,2.6550295294117645,3.8139705882352937,0.04411764705882353,0.6425,0.8256589573632729,0.9879033068937598,266.4934023273307,6.26975,7.071312481259223,2462.226382790544,1.2833144402056709,0.7594815868990823,0.06255043466907344,3.540116642629958,1.343177455953929,0.8363518820036391,191.199705882353,158.90656620249032,0.6715887280441176,0.41817594110614265,8.262808553410363,0.8461487753088235,0.5268686706852884,0.076414006216274,25.220588235294123,11.688234924065243,0.32218973970892123,2.0,-0.7820404224406367,0.4414898064652912,8.254218017265623,754.3524984935484,4.216958664070947,-0.030263234348510894,9.194919955434287,4.235294117647058,0.0017547794768661036,0.0027093431907152282,777.2101335504007,0.2635381370130407,0.0003532615323846955
"mp-300019131, MnBO3, Li2Mn3(BO3)3, mp-510766, mp-849566",15.0,0.0035000000000000586,341.241735,-113.85731368,11.9999773,0.2211043293333325,1.0,3.7724126666666673,4.802,0.06666666666666668,0.9273333333333332,0.6349043276585538,0.6320418832816558,326.87194896812764,8.3694,8.524995927011082,3719.7401314132726,1.6540589597892978,0.9101793368320192,0.07717579313140502,4.213638280103734,1.7440396366886406,1.0006002714602469,268.76,180.00359403819326,0.8720198184666668,0.5003001358384652,9.309970760188,1.0986761251333337,0.6303386723455371,0.09428090415820636,27.93333333333333,15.240589081644965,0.3265986323710904,1.0,-2.377447597057172,0.4675044286184623,3.055730717,187.87427310946487,1.050249114740308,0.4228715960587935,3.4144823666666664,4.8,0.027519171657902176,0.010014990114090823,193.5670514589549,0.2988824078932082,0.0014184151729001652
"mp-300019183, NiO2, Li2NiO2, mp-714876, mp-19183",6.0,0.0,181.3844,-24.66527168,0.0,0.5564857619444457,1.0,5.81265,7.596666666666668,0.0,1.465,0.6612098733333334,0.866,500.9666666666667,14.137666666666664,0.3333333333333321,6199.2226029034155,2.5462751424299297,0.71697270377527,0.0107612,2.84,2.668285171075133,0.8395732109762328,306.26666666666665,269.73333333333335,1.3341425856666669,0.4197866056666668,1.3333333333333357,1.6809143271666669,0.5288979808333334,0.16666666666666666,41.5,33.5,0.0,1.0,-2.1062385033962348,0.5548201144291368,4.386362700795638,87.12007749575079,0.4870160387138708,3.076828636316976e-08,5.057237902216836,4.333333333333333,0.015194227561881013,0.015316618519101238,89.75990296394959,0.07077219422684336,0.015194227561881013
"mp-300019206, La4CoO8, LiLa4CoO8, mp-25479, mp-19206",13.0,0.29719999999999924,742.5502749999997,-100.72880884,0.9999996999999999,0.03727494225961614,2.0,3.5675130769230776,7.684102564102564,0.0,0.8666666666666667,0.978199224041764,4.258804494366469,477.3469005157074,9.442923076923078,19.755141475756464,3817.915276335221,2.0101179444485644,1.1346987785801197,0.061008060261832614,0.7312482460629572,2.0800708279575058,1.2034050709831818,178.93333333333337,139.4361264037501,1.040035414051282,0.601702535594645,22.122841552187534,1.3103625107435901,0.7580976903108235,0.1307440900921227,27.33333333333333,23.08729111820738,0.6322475900481002,3.0,-1.3119386113747429,0.4908495465597002,6.517649979019897,181.4891536385511,1.0145552117867571,-0.1513049618014699,5.9435042777777785,3.230769230769232,0.03954192242865437,0.01832216226670351,186.98845648295293,0.10698876488575028,0.007293671583897719
"mp-300019279, LiMnO2, Li2MnO2, mp-25542, mp-19279",4.0,1.1382000000000003,93.877845,-26.40584953,4.0000002,0.02012937749999999,1.0,3.3384865833333333,5.7125,0.0,0.7841666666666667,0.8732179087458579,2.357803535897105,223.8313241408956,9.161333333333333,2.6246692913372702,3101.5125912936896,1.8104756171000576,0.4596043316633661,0.09646974141425628,1.3443880268236053,1.872199149735015,0.5444838696036967,173.52416666666667,149.99286289039077,0.9360995749166668,0.2722419349177866,1.136515141415488,1.17941155925,0.3430033443772121,0.11785113019775792,39.16666666666666,23.48433283891389,0.23570226039551584,1.0,-0.816960359265153,0.4699465053706693,4.940986532371398,41.911373133091466,0.2342916983898771,-0.25846237232217023,3.515684275751227,4.5,0.12335898314247387,0.0660810780226267,43.18132965039726,0.18277946265771905,0.03158384428197108
"mp-300019308, Li2(NiO2)5, LiNiO2, mp-762387, mp-25587",17.0,0.6866999999999996,467.343,-80.44997541,-2.0000001,0.052646648284314417,1.0,3.6306458431372546,5.316862745098039,0.0,0.9001960784313724,1.0540914192571915,0.9887082201725028,388.50509638775884,9.291176470588235,9.181664358919152,3647.4463961423976,1.7494310395365709,0.8725750965787132,0.008952138227887855,2.3116840445606317,1.8216242840418104,0.9661732542166152,197.9486274509804,219.57547910051846,0.9108121420784316,0.4830866272510192,10.691436062333775,1.1475513902941177,0.6086510104841628,0.12087086280331324,33.392156862745104,24.561968019113078,0.4436748430974416,2.0,-0.9389999944203716,0.5029067645500337,5.581972254474697,180.5942424531123,1.009552506175594,0.15873035050886974,5.508430290909926,3.8235294117647056,0.007329814420982027,0.008643682100274327,186.066428593684,0.2027118345959341,0.007329814420982027
