,density,volume,formationenergy_pa,total_magnetization,transition,metalloid,rare,other,HHIp wstd,NdValenc wmean,Polarizability wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,IsFBlock wmean,IsFBlock wstd,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,NsUnfilled wstd,BCCmagmom wmean,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,IsNonm wmean,IsNonm wstd,MeltingT wstd,GSestBCClatcn wstd,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,phi wmean,Crystal System,meanbv,stdbv,meanValenceOcc,vx,strainlatticemean,strainlatticestd,Coordination,numberDensity,maxForce,oxidation flexibility,positiveoxidationpop,avgIonicRadVol,SpaceGroup,deltaShannon,detLatticeVec,angle anisotropy,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300018767, MnO2, LiMnO2, mp-33009, mp-18767",4.9230089399244985,58.647878382141705,-1.778896336613104,5.9999985,1.0,0.0,0.0,2.0,99.99999999999996,0.8333333333333333,1.2993333333333337,1.4999999999999996,3.823207500000001,358.9666666666667,0.23797928,0.0,0.0,0.0,0.0,0.3858333333333333,0.2261666666666667,0.0,0.0,0.65848459,0.2683333333333333,6199.434506240733,0.0,0.13642881666666667,2.225,2.078333333333333,0.8346503620711965,0.3333333333333333,0.3333333333333333,234.9,0.4173251811666667,0.5257967803333334,0.6666666666666666,0.7907058467233333,0.7416666666666667,3.0,-0.18750653943075327,0.5023658348407783,29897.66666666667,2.9406425510000003,58.647878382141705,0.3278516069965252,6.0,0.10230549110241983,0.0383583815115002,6.0,0.3333333333333333,0.33199307036281056,58.0,0.044432348636284806,60.42496774499898,15.538742713003677,2.8284271247461903,0.030917073416854863,0.0225706763687844,0.08815569317128565,1.3570549238197425
"mp-300018782, FeO2, Li(FeO2)3, mp-25517, mp-762931",4.157517139858353,70.17075045588847,-1.4338750241666662,7.9999999000000015,1.0,0.0,0.0,2.0,233.33333333333331,1.0,1.1326666666666665,1.6666666666666663,3.9743666666666666,492.29999999999984,0.05073773833333338,0.0,0.0,0.0,0.0,0.38083333333333336,0.23116666666666666,0.0,0.0,0.5609968566666665,0.295,6199.361949658057,0.0,0.3517771333333333,2.375,2.228333333333333,0.8276213979183982,0.3333333333333333,0.3333333333333333,283.56666666666666,0.4138106991666667,0.5213688103333334,0.6666666666666666,0.7656800983333333,0.8216666666666665,4.0,-0.3530163535780373,0.43331264858425306,29860.0,5.2504774984653695,70.17075045588847,0.3922664201288464,6.0,0.08550571229492249,0.016222158404216747,5.333333333333333,0.3333333333333333,0.448387931456536,141.0,0.03443253373148087,72.29699436545235,38.04202971877796,1.8856180831641267,0.022016803358185896,0.01886430277685687,0.06556899564072886,1.161874027229824
"mp-300018782, Li(FeO2)3, LiFeO2, mp-762931, mp-18782",4.128453016217793,217.5778411390242,-1.6965720797499997,-5.9999995,1.0,0.0,0.0,3.0,200.38851153585514,0.6,0.9413738766056532,3.0822070014844885,6.5692100315808295,394.8503434073331,0.8809313999470486,0.03333333333333333,0.047140452079103175,0.0,0.0,0.34790000000000004,0.1700281741359355,0.0,0.0,0.9409094813276894,0.20966666666666667,3720.335305064164,0.047140452079103175,0.21106628,1.5249999999999997,1.852475640865488,1.0323191874980084,0.2,0.2828427124746189,237.7252925079702,0.5161595938910533,0.6503203373317437,0.4,0.45955313,0.588,2.0,-0.2634343963826944,0.4586220515861751,27104.8,8.251615488367388,217.57784113902417,1.21629710796127,5.5,0.0919211253099103,0.13067520644074335,4.8,0.4,0.4382316052527671,70.0,0.011492905891714924,224.17066730337768,15.113326545487508,2.4000000000000004,0.006836117214843298,0.006083902091083521,0.021146572677908586,1.1509088280976558
"mp-300018793, CrO2, Li3Cr5O10, mp-714929, mp-762282",3.989574461114087,69.9206403965971,-1.8630366408333328,-0.0024283,1.0,0.0,0.0,2.0,349.99999999999994,0.8333333333333333,1.666,1.3333333333333337,3.332883333333333,460.63333333333327,0.30499594499999994,0.0,0.0,0.0,0.0,0.38083333333333336,0.23116666666666666,0.0,0.0,0.7642173933333332,0.2883333333333333,6199.41454507545,0.16666666666666666,0.0,3.5733333333333333,3.4266666666666667,0.8145690980671665,0.3333333333333333,0.3333333333333333,345.06666666666666,0.4072845491666667,0.5131463766666667,0.6666666666666666,0.7658315916666667,0.775,2.0,-0.28542637715485913,0.5015942856774069,29867.66666666667,2.977180198774444,69.92064039659711,0.3908682623927719,6.0,0.08581157103206408,0.14471801383904975,5.333333333333333,0.3333333333333333,0.4211307906208255,1.0,0.027479092948036882,72.03930572125438,12.541451507758785,1.885618083164127,0.012087723845451313,0.01893178144780793,0.0445737159484948,1.1105048722921946
"mp-300018793, Li3Cr4O8, LiCrO2, mp-771288, mp-18793",4.0273187313450585,147.11639280065478,-2.311916355333334,10.9999992,1.0,0.0,0.0,3.0,229.15841735994243,0.4444444444444444,1.8244757342018445,2.3952628145189587,5.11176528274688,304.09975108080465,0.8889460014269286,0.06666666666666668,0.09428090415820636,0.0,0.0,0.4419111111111112,0.2459111633230862,0.0,0.0,0.8849671819515216,0.21911111111111112,3307.7906945788977,0.11331154474650633,0.0,2.1057777777777784,2.4786331557912424,0.6715616660034028,0.17777777777777778,0.2514157444218835,247.04682340593448,0.33578083313775514,0.4230573396923128,0.3555555555555556,0.4087336575555556,0.6033333333333334,5.0,-0.1482693523388018,0.4494961037033349,24305.93333333333,5.611609710747064,147.1163928006548,0.8224056372670593,6.0,0.101960085578806,0.12743543031885754,4.266666666666667,0.4666666666666667,0.3874870494459663,166.0,0.014880774103292712,151.57416661890738,0.0663641791498346,2.7194770739161522,0.006297872459369093,0.00899778914830255,0.02216344401150365,1.1149657212030408
"mp-300018793, Li3Cr5O10, Li3Cr4O8, mp-762282, mp-771288",3.9573128574267256,184.96425008596898,-2.242095147361111,12.999999800000001,1.0,0.0,0.0,3.0,241.57973461278374,0.462962962962963,1.543404998158355,2.5500477415579823,5.448416830922297,322.9002668077665,0.9303352373833136,0.05555555555555555,0.07856742013183861,0.0,0.0,0.4105740740740741,0.20522461013135468,0.0,0.0,0.9523218565946094,0.21462962962962964,3445.3160838241315,0.11415581486979585,0.0,2.151851851851852,2.607765126976737,0.7829826734007349,0.1851851851851852,0.261891400439462,261.1151643826458,0.3914913368389645,0.4932481760091156,0.3703703703703704,0.4257037803703704,0.5888888888888889,2.0,-0.17112885647481138,0.4581791340323469,25232.88888888889,4.9071337625413936,184.96425008596898,1.0339815914987425,6.0,0.09731610293142504,0.10744184122133284,4.4444444444444455,0.4444444444444444,0.4034082332627048,2.0,0.011594479123445816,190.56885182782392,3.769055579928932,2.629368792488718,0.004968013444888269,0.007156638550768046,0.01762830348835629,1.0967164780361294
"mp-300018809, LiVGeO5, Li2VGeO5, mp-853190, mp-18809",3.461693928237865,201.96807148539955,-2.2786243414062497,0.0,1.0,1.0,0.0,4.0,134.6291201783626,0.40625,0.9952962984356406,1.7241392780167153,3.5573913712044565,157.99591677254472,0.6915603642840586,0.03125,0.05412658773652741,0.0,0.0,0.28065625000000005,0.23448543023434845,0.0,0.0,0.5058721330944029,0.1246875,2906.84486766032,0.05412658773652741,0.0,1.954375,1.8320185034204757,1.0732421040298965,0.15625,0.2706329386826371,94.08239166904707,0.53662105215569,0.6761001593221163,0.4375,0.3696008831250001,0.3640625,1.0,-0.06762008872494768,0.4538930450467313,28368.75,6.20540462569612,201.96807148539952,1.1290358428147242,4.125,0.07922044252998006,0.2089205735291386,4.25,0.375,0.5164535448862354,11.0,0.009115450024731764,208.08790601947868,1.2689417787760342,2.1065374432940898,0.003622711346523484,0.0065541165637898365,0.0161441653179691,0.9419096176673184
"mp-300018860, LiVSiO5, Li2VSiO5, mp-774113, mp-18860",2.9433674867241475,187.26261213851163,-2.702530444531249,0.0,1.0,1.0,0.0,4.0,103.64452469860625,0.09375,1.0024760727155475,1.6932771480180082,3.3919907481229314,159.79226856076886,0.6867906349666643,0.03125,0.05412658773652741,0.0,0.0,0.29290625000000003,0.2225702728739566,0.0,0.0,0.4945083363807045,0.12875,2906.7622239520147,0.05412658773652741,0.0,2.3690625,2.465951796308831,1.0776621655350531,0.15625,0.2706329386826371,100.92695924209482,0.5388310828959737,0.6788846235925572,0.4375,0.375389413125,0.36875,1.0,-0.019320850501667708,0.4766200594485483,28572.875,6.039508455107392,187.26261213851163,1.0468298259647304,4.25,0.08544150814346944,0.2012230981003068,4.25,0.375,0.4918608187146581,11.0,0.008701878036431037,192.93685654892064,1.1860189922703568,2.1065374432940898,0.0046270632872522,0.0020291669238473725,0.017411943034309138,0.8292868602813104
"mp-300018878, FeAs2O7, LiFeAs2O7, mp-25524, mp-18878",3.997930651108777,131.94992425210302,-1.529753847875,3.9999998,1.0,1.0,0.0,3.0,177.82638224465518,0.8666666666666667,0.1368138719412456,1.699673171197595,3.861634603613115,102.32435237463707,0.6168823292355199,0.0,0.0,0.0,0.0,0.2511,0.2769637641762305,0.0,0.0,0.4177321966407958,0.155,4340.020182062323,0.0,0.07035542666666668,2.1410000000000005,2.005972582065867,1.3191664726568906,0.2333333333333333,0.3299831645537222,77.46457771136431,0.6595832364932789,0.8310228036899191,0.6666666666666666,0.5650377438333333,0.4843333333333333,1.0,0.07869172727777976,0.5233800602065394,31453.1,5.095594288566962,131.94992425210296,0.7376225006341277,4.3,0.07578632618912337,0.04856098272347153,5.2,0.3,0.5175608125824687,5.0,0.012149002049172805,135.94813890686592,8.466664979293059,1.833030277982336,0.007607948781988305,0.008198251738415156,0.03486948292564476,1.0886504308925509
"mp-300018915, CoPO4, LiCoPO4, mp-510669, mp-18915",3.606221140423988,283.47069917926984,-2.1067332409325394,15.899219699999998,1.0,0.0,0.0,3.0,86.42416214502245,0.3888888888888888,0.321916751756923,1.18894080883515,2.4203050312401047,215.91449224858195,0.42400731758427396,0.0,0.0,0.0,0.0,0.27011111111111114,0.2429087747272753,0.0,0.0,0.3515130098797233,0.18888888888888888,4133.777702692075,0.0,0.0935576222222222,1.9788888888888885,1.3053233836113058,1.1642961314557037,0.2777777777777777,0.28327886186626583,118.02039397943784,0.5821480659028347,0.7334606022728236,0.6111111111111109,0.5558853665277778,0.5916666666666667,3.0,0.15035145716864093,0.6214567148161094,30370.83333333333,4.687142123,283.47069917926984,1.5846493824856105,4.166666666666667,0.08466483509402199,0.018817644954813025,5.0,0.3333333333333333,0.4904099534475061,62.0,0.005820753234224692,292.06014483510074,0.0,1.5275252316519468,0.003698321141350661,0.002371069787137433,0.013874661489325332,1.0134898760908424
"mp-300018925, Li4CoO4, Li5CoO4, mp-776004, mp-775093",2.5080976863126736,199.54132859753415,-1.8159649594444447,9.999999800000001,1.0,0.0,0.0,3.0,476.64234879982087,0.25925925925925924,4.8220003772148425,0.9442628728875528,1.7801067629978968,276.9024438352259,0.517012013321114,0.14814814814814814,0.2095131203515697,0.0,0.0,0.6822592592592592,0.6599704715512777,0.0,0.0,0.13885330774320614,0.21,2757.998546628157,0.2095131203515697,0.06237174814814814,1.077037037037037,0.7181717376218537,0.9613765262753772,0.14814814814814814,0.2095131203515697,82.37539662256127,0.4806882631232218,0.605629261247232,0.2962962962962963,0.3446619361111111,0.6111111111111109,1.0,-0.1983626306477184,0.4406162563048105,20693.55555555556,6.060635283915478,199.54132859753415,1.1154699376617694,4.722222222222221,0.09020687657294887,0.13806899140732687,2.4444444444444446,0.5555555555555556,0.5225944991008502,6.0,0.01240086898875328,205.587630395368,0.3520543779968392,2.266230894930126,0.0052551438934783,0.006633825142805555,0.019710503186974097,0.6907030336743417
"mp-300018925, Li5CoO4, Li6CoO4, mp-775093, mp-18925",2.6659593348001405,196.3723673676369,-1.949154596,7.9999996,1.0,0.0,0.0,3.0,565.1155240794183,0.2333333333333333,5.486223349647937,0.71336448530109,1.2783279207717009,318.58019454378444,0.4563319785206913,0.16666666666666666,0.23570226039551584,0.0,0.0,0.7334333333333333,0.7594989327766621,0.0,0.0,0.1244813688046002,0.22166666666666668,2482.9168272346697,0.23570226039551584,0.05613457333333333,1.0693333333333337,0.6956346422911639,1.0936310829225808,0.13333333333333333,0.1885618083164127,87.23313084296967,0.5468155413994003,0.6889444111764101,0.26666666666666666,0.31034081350000003,0.645,1.0,-0.09601194268174618,0.4938961338936211,18809.0,6.1001676558924025,196.3723673676369,1.0977549058415033,5.5,0.10184732336885853,0.05868610341917072,2.2,0.6,0.4837899781592573,41.0,0.013001309268341293,202.3226464712436,1.8790477302792352,2.2715633383201093,0.005206328956716273,0.006740878568729332,0.020028581648106808,0.7315048640441513
"mp-300018932, Pr(WO4)2, LiPr(WO4)2, mp-25655, mp-18932",6.24696188168362,338.42710068889147,-2.4341526172727272,-1.9999999,1.0,0.0,1.0,2.0,371.7528529207666,0.2424242424242425,0.8352195248730175,3.7115955100854783,10.006482446211592,421.1503648645314,0.779770627322962,0.0,0.0,0.9393939393939394,1.141101235379559,0.2363939393939394,0.3049458275815761,0.030303030303030307,0.04285495643554834,0.8115276526066028,0.14606060606060606,4509.228302318072,0.0,0.0,3.432424242424243,4.3023526354988215,1.363698363848492,0.2424242424242425,0.3428396514843867,282.93600713276385,0.6818491820665984,0.8590761372679815,0.4848484848484849,0.5606549236363637,0.3875757575757575,2.0,-0.8154873120846371,0.7643240501052109,298.45454545454544,7.133142512359233,338.42710068889164,1.8918650064213125,5.545454545454546,0.06500661429069213,0.047662835582781886,4.545454545454546,0.2727272727272727,0.5520610192568526,2.0,0.005025829920269011,348.68178026686564,28.09551690578243,1.7248787237282068,0.003442502502806733,0.003911395629914446,0.015910855502183144,1.554425928378526
"mp-300018939, Co(CO)4, LiCo(CO)4, mp-543072, mp-18939",1.48156222979313,191.6276638615666,-0.7252538238888886,1.0,1.0,0.0,0.0,3.0,57.61610809668164,0.25925925925925924,0.20670664686962129,0.3666479606152469,0.7396330090429388,817.8692383100963,1.36383975749311,0.0,0.0,0.0,0.0,0.2566296296296296,0.15315664359078426,0.0,0.0,0.5945364287083565,0.32703703703703696,2756.114255018588,0.0,0.06237174814814814,18.025185185185183,24.159526426376328,0.7478124463914505,0.2962962962962963,0.2095131203515697,752.2136123657015,0.3739062232889583,0.4710923213733741,0.8888888888888888,0.986676667222222,1.1133333333333333,7.0,-0.2562113695825612,0.7332443018261317,19914.44444444444,5.478740021,191.6276638615666,1.0712312069098584,3.111111111111111,0.04696607900256862,0.03971585573552205,6.0,0.5555555555555556,0.8128196088876517,215.0,0.005603181416512557,197.43417370423583,0.0,1.8856180831641267,0.006063143616070668,0.0005682529763721022,0.020524489596116025,0.4203932806705349
"mp-300018951, FePO4, LiFePO4, mp-25527, mp-18951",3.714562779454384,809.0419914068408,-2.4068184880158734,59.8792741,1.0,0.0,0.0,3.0,31.426968052735447,0.3333333333333333,0.3923962786599445,1.1732617823301597,2.341004086215053,210.73888837628914,0.4012745669482827,0.0,0.0,0.0,0.0,0.2716666666666667,0.24163497876541584,0.0,0.0,0.3599343763674861,0.19,4133.821119596877,0.0,0.11725904444444445,1.8461111111111108,1.2440393685962208,1.1604266349044752,0.2777777777777777,0.28327886186626583,121.39353588867719,0.5802133176209681,0.7310229721573468,0.6111111111111109,0.5503130012499999,0.5822222222222222,3.0,0.1236728517452744,0.530626059255486,30446.83333333333,17.705303866999994,809.0419914068408,4.5226822235937565,4.166666666666667,0.08899414463617568,0.022943199406808983,5.333333333333333,0.3333333333333333,0.4540396534799749,40.0,0.002177069440168233,833.5567727884593,0.0,1.8856180831641267,0.001597002189052544,0.0008307712300494166,0.005687004728577948,1.0509182200866258
"mp-300018968, LiFeSiO4, Li2FeSiO4, mp-767283, mp-18968",2.946881192087115,174.5344664052128,-2.560017302142857,9.9999999,1.0,1.0,0.0,4.0,147.42691028964498,0.21428571428571427,1.1815373001228664,1.5951936738662351,3.238181090840825,167.18651322424796,0.6487681681893407,0.03571428571428571,0.06185895741317419,0.0,0.0,0.30053571428571424,0.21805958685269344,0.0,0.0,0.4406735394586119,0.15178571428571427,2657.9330880972725,0.06185895741317419,0.07538081428571429,2.4250000000000003,2.8292676812639868,0.9153175326878796,0.14285714285714285,0.24743582965269675,101.78239112557631,0.4576587664680119,0.5766139134524555,0.42857142857142855,0.34697931875,0.4457142857142856,2.0,-0.01165237260359353,0.5193056761422079,26260.285714285717,4.839179072279999,174.53446640521278,0.9756773282467714,4.0,0.08021338299735314,0.09340854152962244,4.571428571428571,0.42857142857142855,0.5436427000942686,1.0,0.011079684532807749,179.8230352717572,0.2922901656045331,2.5555062599997598,0.007740959011014579,0.002177146476859875,0.026361702221420976,0.8341534207411904
"mp-300018987, MoP2O7, LiMoP2O7, mp-25577, mp-18987",3.1172555035542566,287.5296959905123,-2.559728864494049,3.9999998,1.0,0.0,0.0,3.0,66.83312551921139,0.16666666666666666,0.30738956824633257,1.0624918300339483,2.086684061658792,191.58524757634368,0.5773108221929938,0.0,0.0,0.0,0.0,0.2738333333333333,0.2659981996597387,0.0,0.0,0.34067207264817834,0.16899999999999998,4340.576976324896,0.047140452079103175,0.0,2.536666666666666,1.6848788944279909,1.2931398589952765,0.3,0.2943920288775949,112.98517464202502,0.6465699296664406,0.8146270644931339,0.6666666666666666,0.5838075916666666,0.525,1.0,0.24319613268897705,0.5683566496832029,31953.7,4.780754207096822,287.5296959905123,1.607339864461586,4.2,0.06955803271415814,0.019015423217246568,5.2,0.3,0.5687560279269519,4.0,0.004386019474217665,296.242133308721,7.878574093455782,1.833030277982336,0.0012386279286909158,0.0023375978889668115,0.00695856771917336,0.8641579681483605
"mp-300018988, Li13Mn8O24, Li2MnO3, mp-763602, mp-18988",3.672436103734869,413.1515144806083,-2.023245755082544,21.000004399999998,1.0,0.0,0.0,3.0,265.13345243377205,0.29629629629629634,2.8646555274542065,1.646278590081011,3.4055019280408736,186.31213303131287,0.6833539690357262,0.09629629629629627,0.13618352822852026,0.0,0.0,0.5365185185185185,0.3891076571259157,0.0,0.0,0.4403545898946501,0.1897777777777778,3308.0778250852504,0.13618352822852026,0.04850802370370371,1.093037037037037,0.9033683895221976,0.7455488482638287,0.17777777777777778,0.2514157444218835,98.70239214021248,0.37277442422542095,0.4696663438897327,0.3555555555555556,0.4176798569831111,0.5381481481481482,2.0,-0.4705913330372618,0.6423678881529064,297.2444444444445,4.7720618313285685,413.1515144806083,2.3095871784640534,6.0,0.10891887944927796,0.13225919507060746,3.911111111111111,0.4666666666666667,0.3623666975283408,1.0,0.006213398064232013,425.67041852088516,14.492894322443956,3.3187830582390165,0.0035639081577529064,0.003203963282921179,0.01251391847928377,1.012520441278569
"mp-300018997, MnPO4, LiMnPO4, mp-540007, mp-18997",3.349994326171457,297.23083767968063,-2.455232581739089,15.999924300000002,1.0,0.0,0.0,3.0,31.426968052735447,0.2777777777777777,0.4707881754811175,1.1626916409142414,2.3220203745027823,148.0590975186081,0.3212711418446134,0.0,0.0,0.0,0.0,0.2733333333333333,0.2402850544819785,0.0,0.0,0.37291110553608703,0.18111111111111108,4133.845305124435,0.0,0.04547627222222223,1.7961111111111108,1.2276312129714395,1.162342592201823,0.2777777777777777,0.28327886186626583,98.49463449696822,0.5811712962487503,0.7322299496364585,0.6111111111111109,0.5586549173800001,0.5555555555555555,3.0,0.11610811207318565,0.5128662921098932,30398.0,5.750543639,297.23083767968063,1.6615708951524375,4.166666666666667,0.08074532302016486,0.018118045733030923,5.666666666666668,0.3333333333333333,0.5014808606970034,62.0,0.006244956725567243,306.23722929221265,0.0,2.42670329642684,0.005050017300601733,0.002261302412662275,0.017394374056754897,0.9404473801752872
"mp-300019017, LiFe4(PO4)4, LiFePO4, mp-632692, mp-19017",3.449805558452788,293.7184544405475,-2.44092017369524,18.999999600000002,1.0,0.0,0.0,4.0,101.00990050485149,0.24,0.3335714356775772,1.9029188106695456,3.8853515875342928,187.051625675908,0.740850153867489,0.01,0.017320508075688773,0.0,0.0,0.23142,0.20723650161108206,0.0,0.0,0.5779129946858342,0.1466,2976.5666466905504,0.017320508075688773,0.08442651200000001,1.3592,1.2576155215327138,1.1731955578723436,0.2,0.26229754097207997,111.0611710582506,0.5865977790723009,0.7390668895723267,0.44,0.3962688822,0.4477,2.0,0.1401082545481108,0.5416937078821049,29291.52,9.39677895928816,293.71845444054765,1.641936075938099,4.2,0.08511552346146617,0.3594204786548372,5.12,0.36,0.4883243648929354,1.0,0.006200874277246414,302.6184173285508,0.39907019186927134,2.122639865827456,0.0044245830709754,0.0022883438211021173,0.015664748200832343,0.9748250043873592
