,density,energy_per_atom,nelements,bandgap,volume,energy,formationenergy_pa,total_magnetization,transition,metalloid,rare,other,alkaline,ICSDVolum wmean,NdValenc wmean,IsMetalloid wmean,IsMetalloid wstd,BulkModulus wstd,Polarizability wmean,Polarizability wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,HHIr wmean,HHIr wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,IsFBlock wstd,MiracleRadius wmean,n_ws^third wmean,n_ws^third wstd,BCCmagmom wmean,BCCmagmom wstd,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,IsNonm wmean,IsNonm wstd,MeltingT wstd,GSestBCClatcn wstd,GSvolume_p wmean,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,ShearModulus wmean,phi wmean,phi wstd,NUnfilled wstd,BCCvolume_p wmean,ShannonForce,meanbv,stdbv,meanValenceOcc,vx,vy,strainlatticemean,strainlatticestd,Coordination,numberDensity,li-ion fittability,maxForce,oxidation flexibility,avgIonicRadVol,SpaceGroup,deltaShannon,detLatticeVec,avgCentralDistance Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300018162, CuO, Li(CuO)2, mp-510752, mp-18162",4.593394641387274,-4.962418021875,2.0,0.14659999999999984,230.04900383934063,-79.39868835,-0.7963928874999997,0.0,1.0,0.0,0.0,2.0,0.0,7.2925,2.5,0.0,0.0,35.0,1.7380000000000002,1.337,5.25,11.88665,777.475,500.0,250.0,0.0,0.0,0.0,0.0,0.0,47.5,0.3675,0.3675,0.0,0.0,3.345,0.08853835020191014,-0.44125,0.25,0.25,325.7425,0.04426917499999994,5.04375,0.055775665500000016,0.5,0.58370195875,12.0,1.1125,1.1125,0.25,4.6025,-1.5345400301550032,-0.5915502051566236,0.3117580786958009,22809.0,6.235623857,2.834808635,230.0490038393406,1.2860130268521932,4.25,0.06955039897140318,3.141739055555555,0.032229320305946565,3.5,0.6282976202831245,62.0,0.007627223065032894,237.01971870467648,0.3542808599111493,0.5,0.0018731347595534425,0.005754088305479451,0.009500357824586336,1.2488412424824966
"mp-300018274, Ba4Nb3O12, Ba4LiNb3O12, mp-774719, mp-18274",5.73257235072325,-7.822153695526318,3.0,0.0,590.932903045659,-297.24184043,-3.1456214726315794,1.9946475,1.0,0.0,0.0,3.0,1.0,9.022631578947367,0.21052631578947367,0.0,0.0,12.20504414138166,3.781122807017544,3.334940496764382,2.899464507293561,8.009188731817341,300.4279484244457,729.8245614035087,471.4828640629003,0.07017543859649122,0.09924305700863824,0.0,0.0,0.0,36.64912280701754,0.1431578947368421,0.10747157067873868,0.0,0.0,1.9285630326446028,0.9301451025274832,-0.3736842105263158,0.21052631578947367,0.29772917102591473,163.5240896371509,0.4650725514128706,7.336140350877192,0.5859546971184814,0.42105263157894735,0.4835874305263158,2.3438596491228068,0.3759649122807017,0.2729058883283248,0.5619514869490163,6.962456140350878,0.0,-0.4104864213271099,0.7357939794268865,309.7368421052632,5.6195258428957615,5.619568920960269,590.9329030456589,3.3034153533784707,6.36842105263158,0.06430510097533677,6.579661534439211,0.14774655330164288,3.4736842105263164,0.4486555884564775,186.0,0.005000968983578997,608.8387609408456,0.2904044804472925,1.92950555577088,0.004742399325851781,0.00224005513292068,0.014113741906585044,1.455229293599596
"mp-300018713, Ba2(CuO2)3, Ba2Li(CuO2)3, mp-25225, mp-18713",5.341143320887457,-5.5110260272727265,3.0,0.0,349.00439030007277,-121.2425726,-1.733802357954545,1.8966477,1.0,0.0,0.0,3.0,1.0,8.040909090909091,0.9090909090909092,0.0,0.0,17.602103555733812,3.1109696969696974,2.948014115464349,2.394131177588325,6.63451328461326,337.9016781483934,366.66666666666674,66.52878303060653,0.060606060606060615,0.08570991287109668,0.0,0.0,0.0,36.6060606060606,0.1827272727272727,0.16557937349084226,0.0,0.0,1.4941054674426624,0.5738902490114317,-0.3218181818181818,0.1818181818181818,0.25712973861329,139.23864516980765,0.2869451246120587,6.5157575757575765,0.3615282025910189,0.3636363636363636,0.4210771027272727,4.660606060606058,0.5451515151515152,0.5030815965085964,0.4635472285084349,6.1939393939393925,-0.3728213816139527,-0.3419122928914112,0.6502316836502013,8847.727272727272,8.665331834400776,7.920730899712255,349.00439030007277,1.950993852892077,5.636363636363638,0.06303645630670858,7.818821496363344,0.02409520102888955,3.0,0.51338012873539,69.0,0.008121681164278319,359.57957233055527,0.20996779206800226,1.4770978917519928,0.007510886538166098,0.003792852810650935,0.023897333986327603,1.373826652048727
"mp-300018722, Cs2MnO4, Cs2LiMnO4, mp-775233, mp-18722",4.0871712706275565,-5.44440317142857,3.0,0.652,312.6302162056104,-76.2216444,-1.7125915267627587,2.0000001,1.0,0.0,0.0,3.0,0.0,10.32095238095238,0.23809523809523805,0.0,0.0,7.975654566218196,6.259428571428571,7.587167512131442,5.5036578230397435,13.905907300015704,120.72696204692372,752.3809523809523,680.2693877496597,0.09523809523809523,0.13468700594029476,0.0,0.0,0.0,43.61904761904761,0.12904761904761905,0.09597571499332903,0.0389796619047619,0.05512556652243216,0.7250362411772313,1.182199976358293,-0.12131362889999996,0.19047619047619047,0.2693740118805895,77.89240431736677,0.5910999882328116,13.258932676519045,0.7447393177399506,0.3809523809523809,0.44487453953999995,3.714285714285714,0.3976190476190475,0.28298297666001937,0.3499271061118825,13.137619047619047,-2.9677929868092714,-0.18815824185241464,0.39145604673542894,25943.285714285717,6.283917590452516,6.283917590452516,312.6302162056102,1.747656038140483,4.857142857142857,0.044781339980242016,7.399898259817919,0.15617095702498848,3.7142857142857135,0.4496770756660391,36.0,0.013374899700531887,322.10322438685637,0.3947160447711217,3.103651568914348,0.011351571806382329,0.004234146970005494,0.030075069552541918,1.036934667871735
"mp-300018767, MnO2, LiMnO2, mp-33009, mp-18767",4.9230089399244985,-7.093888281666668,2.0,0.0,58.647878382141705,-42.56332969,-1.778896336613104,5.9999985,1.0,0.0,0.0,2.0,0.0,7.8199999999999985,0.8333333333333333,0.0,0.0,20.0,1.834,1.2993333333333337,1.4999999999999996,3.823207500000001,358.9666666666667,466.6666666666666,133.33333333333334,0.0,0.0,0.0,0.0,0.0,43.33333333333333,0.2683333333333333,0.2683333333333333,0.13642881666666667,0.13642881666666667,2.078333333333333,0.8346503620711965,-0.5879310344833332,0.3333333333333333,0.3333333333333333,234.9,0.4173251811666667,4.782931034483333,0.5257967803333334,0.6666666666666666,0.7907058467233333,13.0,0.7416666666666667,0.7416666666666667,0.16666666666666666,4.195,-1.863035707197624,-0.18750653943075327,0.5023658348407783,29897.66666666667,2.9406425510000003,5.161678819304819,58.647878382141705,0.3278516069965252,6.0,0.10230549110241983,3.272398211111111,0.0383583815115002,6.0,0.33199307036281056,58.0,0.044432348636284806,60.42496774499898,0.3440355534911182,2.8284271247461903,0.030917073416854863,0.0225706763687844,0.08815569317128565,1.3570549238197425
"mp-300018782, FeO2, Li(FeO2)3, mp-25517, mp-762931",4.157517139858353,-6.165376686666666,2.0,0.0,70.17075045588847,-36.99226012,-1.4338750241666662,7.9999999000000015,1.0,0.0,0.0,2.0,0.0,7.749999999999999,1.0,0.0,0.0,28.33333333333333,1.6673333333333331,1.1326666666666665,1.6666666666666663,3.9743666666666666,492.29999999999984,400.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,42.16666666666666,0.295,0.295,0.3517771333333333,0.3517771333333333,2.228333333333333,0.8276213979183982,-0.5916666666666666,0.3333333333333333,0.3333333333333333,283.56666666666666,0.4138106991666667,4.823333333333333,0.5213688103333334,0.6666666666666666,0.7656800983333333,13.666666666666664,0.8216666666666665,0.8216666666666665,0.0,4.2316666666666665,-1.3165635290814115,-0.3530163535780373,0.43331264858425306,29860.0,5.2504774984653695,5.250477496467045,70.17075045588847,0.3922664201288464,6.0,0.08550571229492249,6.124046291934624,0.016222158404216747,5.333333333333333,0.448387931456536,141.0,0.03443253373148087,72.29699436545235,0.4911454806268682,1.8856180831641267,0.022016803358185896,0.01886430277685687,0.06556899564072886,1.161874027229824
"mp-300018782, Li(FeO2)3, LiFeO2, mp-762931, mp-18782",4.128453016217793,-6.145809133999999,3.0,0.0,217.5778411390242,-122.91618268,-1.6965720797499997,-5.9999995,1.0,0.0,0.0,3.0,0.0,5.371,0.6,0.0,0.0,23.786597533531822,1.8115666666666668,0.9413738766056532,3.0822070014844885,6.5692100315808295,394.8503434073331,380.0,56.56854249492381,0.03333333333333333,0.047140452079103175,0.0,0.0,0.0,30.36666666666667,0.20966666666666667,0.2307124232073822,0.21106628,0.29849279573563714,1.852475640865488,1.0323191874980084,-0.3577777777766666,0.2,0.2828427124746189,237.7252925079702,0.5161595938910533,3.4471111111100003,0.6503203373317437,0.4,0.45955313,8.34,0.588,0.6406855703073076,0.5185449728701349,3.0893333333333333,-0.9389573199588134,-0.2634343963826944,0.4586220515861751,27104.8,8.251615488367388,5.157598707637804,217.57784113902417,1.21629710796127,5.5,0.0919211253099103,6.009381120540497,0.13067520644074335,4.8,0.4382316052527671,70.0,0.011492905891714924,224.17066730337768,0.3220384358971585,2.4000000000000004,0.006836117214843298,0.006083902091083521,0.021146572677908586,1.1509088280976558
"mp-300018793, CrO2, Li3Cr5O10, mp-714929, mp-762282",3.989574461114087,-7.227047006666666,2.0,0.3367,69.9206403965971,-43.36228204,-1.8630366408333328,-0.0024283,1.0,0.0,0.0,2.0,0.0,7.788333333333332,0.8333333333333333,0.0,0.0,26.666666666666664,2.2006666666666663,1.666,1.3333333333333337,3.332883333333333,460.63333333333327,849.9999999999999,516.6666666666665,0.0,0.0,0.0,0.0,0.0,43.0,0.2883333333333333,0.2883333333333333,0.0,0.0,3.4266666666666667,0.8145690980671665,-0.5949999999999999,0.3333333333333333,0.3333333333333333,345.06666666666666,0.4072845491666667,4.9,0.5131463766666667,0.6666666666666666,0.7658315916666667,19.166666666666664,0.775,0.775,0.33333333333333337,4.305,-0.9086184396733404,-0.28542637715485913,0.5015942856774069,29867.66666666667,2.977180198774444,8.783123610745093,69.92064039659711,0.3908682623927719,6.0,0.08581157103206408,3.229523661689345,0.14471801383904975,5.333333333333333,0.4211307906208255,1.0,0.027479092948036882,72.03930572125438,0.2616611709745867,1.885618083164127,0.012087723845451313,0.01893178144780793,0.0445737159484948,1.1105048722921946
"mp-300018793, Li3Cr4O8, LiCrO2, mp-771288, mp-18793",4.0273187313450585,-6.984895764,3.0,0.7363,147.11639280065478,-104.77343646,-2.311916355333334,10.9999992,1.0,0.0,0.0,3.0,0.0,5.595777777777778,0.4444444444444444,0.0,0.0,19.615287562838315,2.7960222222222213,1.8244757342018445,2.3952628145189587,5.11176528274688,304.09975108080465,733.3333333333335,345.8109095809228,0.06666666666666668,0.09428090415820636,0.0,0.0,0.0,33.06666666666667,0.21911111111111112,0.18904620899611413,0.0,0.0,2.4786331557912424,0.6715616660034028,-0.3228888888866664,0.17777777777777778,0.2514157444218835,247.04682340593448,0.33578083313775514,3.719555555553333,0.4230573396923128,0.3555555555555556,0.4087336575555556,10.502222222222224,0.6033333333333334,0.506776303927307,0.5769224438109853,3.396666666666667,-0.3610173605872957,-0.1482693523388018,0.4494961037033349,24305.93333333333,5.611609710747064,5.611610230656941,147.1163928006548,0.8224056372670593,6.0,0.101960085578806,6.569888531786496,0.12743543031885754,4.266666666666667,0.3874870494459663,166.0,0.014880774103292712,151.57416661890738,0.29036002579819475,2.7194770739161522,0.006297872459369093,0.00899778914830255,0.02216344401150365,1.1149657212030408
"mp-300018793, Li3Cr5O10, Li3Cr4O8, mp-762282, mp-771288",3.9573128574267256,-7.030246382222222,3.0,0.0,184.96425008596898,-126.54443488,-2.242095147361111,12.999999800000001,1.0,0.0,0.0,3.0,0.0,5.528518518518518,0.462962962962963,0.0,0.0,20.532836961559557,2.5745370370370373,1.543404998158355,2.5500477415579823,5.448416830922297,322.9002668077665,705.5555555555558,351.5690871582248,0.05555555555555555,0.07856742013183861,0.0,0.0,0.0,32.333333333333336,0.21462962962962964,0.19951089026937047,0.0,0.0,2.607765126976737,0.7829826734007349,-0.3351851851833331,0.1851851851851852,0.261891400439462,261.1151643826458,0.3914913368389645,3.6440740740722224,0.4932481760091156,0.3703703703703704,0.4257037803703704,10.881481481481481,0.5888888888888889,0.533434596868072,0.6191945739740922,3.3088888888888888,-1.0536509522110309,-0.17112885647481138,0.4581791340323469,25232.88888888889,4.9071337625413936,5.662833169724031,184.96425008596898,1.0339815914987425,6.0,0.09731610293142504,5.700165138939995,0.10744184122133284,4.4444444444444455,0.4034082332627048,2.0,0.011594479123445816,190.56885182782392,0.2157390587808643,2.629368792488718,0.004968013444888269,0.007156638550768046,0.01762830348835629,1.0967164780361294
"mp-300018809, LiVGeO5, Li2VGeO5, mp-853190, mp-18809",3.461693928237865,-6.66531721875,4.0,2.2119,201.96807148539955,-106.64507549999999,-2.2786243414062497,0.0,1.0,1.0,0.0,4.0,0.0,4.516875,0.40625,0.03125,0.05412658773652741,8.480388681393087,1.45578125,0.9952962984356406,1.7241392780167153,3.5573913712044565,157.99591677254472,375.0,109.33034802834938,0.03125,0.05412658773652741,0.0,0.0,0.0,22.5,0.1246875,0.07773339352395467,0.0,0.0,1.8320185034204757,1.0732421040298965,-0.4107291666656249,0.15625,0.2706329386826371,94.08239166904707,0.53662105215569,3.066666666665625,0.6761001593221163,0.4375,0.3696008831250001,1.6,0.3640625,0.22497287162844767,0.4192627457812106,2.6559375000000003,-1.7562209173075058,-0.06762008872494768,0.4538930450467313,28368.75,6.20540462569612,6.1042735189999995,201.96807148539952,1.1290358428147242,4.125,0.07922044252998006,5.290841931825696,0.2089205735291386,4.25,0.5164535448862354,11.0,0.009115450024731764,208.08790601947868,0.2547517273636119,2.1065374432940898,0.003622711346523484,0.0065541165637898365,0.0161441653179691,0.9419096176673184
"mp-300018860, LiVSiO5, Li2VSiO5, mp-774113, mp-18860",2.9433674867241475,-7.1895508575,4.0,2.0428,187.26261213851163,-115.03281372,-2.702530444531249,0.0,1.0,1.0,0.0,4.0,0.0,4.4478125,0.09375,0.03125,0.05412658773652741,8.235012427889833,1.44609375,1.0024760727155475,1.6932771480180082,3.3919907481229314,159.79226856076886,346.875,148.5279329789518,0.03125,0.05412658773652741,0.0,0.0,0.0,22.375,0.12875,0.08043825271598085,0.0,0.0,2.465951796308831,1.0776621655350531,-0.4621354166656249,0.15625,0.2706329386826371,100.92695924209482,0.5388310828959737,2.986510416665625,0.6788846235925572,0.4375,0.375389413125,1.6,0.36875,0.2293417891488597,0.4192627457812106,2.524375,-1.971328162803522,-0.019320850501667708,0.4766200594485483,28572.875,6.039508455107392,5.95396649,187.26261213851163,1.0468298259647304,4.25,0.08544150814346944,5.180372994980078,0.2012230981003068,4.25,0.4918608187146581,11.0,0.008701878036431037,192.93685654892064,0.26641935726650706,2.1065374432940898,0.0046270632872522,0.0020291669238473725,0.017411943034309138,0.8292868602813104
"mp-300018878, FeAs2O7, LiFeAs2O7, mp-25524, mp-18878",3.997930651108777,-5.997437417,3.0,0.0,131.94992425210302,-59.97437417,-1.529753847875,3.9999998,1.0,1.0,0.0,3.0,0.0,5.877999999999999,0.8666666666666667,0.06666666666666668,0.09428090415820636,7.204319691839211,0.7544666666666667,0.1368138719412456,1.699673171197595,3.861634603613115,102.32435237463707,430.0,275.3179979587241,0.0,0.0,0.0,0.0,0.0,26.766666666666666,0.155,0.1186001686339442,0.07035542666666668,0.09949759857854573,2.005972582065867,1.3191664726568906,-0.6251666666666666,0.2333333333333333,0.3299831645537222,77.46457771136431,0.6595832364932789,3.9605,0.8310228036899191,0.6666666666666666,0.5650377438333333,2.733333333333334,0.4843333333333333,0.3919662683899669,0.4320493798938573,3.3353333333333333,-3.6865348423302007,0.07869172727777976,0.5233800602065394,31453.1,5.095594288566962,5.0955942871061835,131.94992425210296,0.7376225006341277,4.3,0.07578632618912337,5.373521912938081,0.04856098272347153,5.2,0.5175608125824687,5.0,0.012149002049172805,135.94813890686592,0.2672257910308774,1.833030277982336,0.007607948781988305,0.008198251738415156,0.03486948292564476,1.0886504308925509
"mp-300018915, CoPO4, LiCoPO4, mp-510669, mp-18915",3.606221140423988,-6.702433852916666,3.0,1.0287000000000002,283.47069917926984,-160.85841247,-2.1067332409325394,15.899219699999998,1.0,0.0,0.0,3.0,0.0,5.530555555555555,0.3888888888888888,0.0,0.0,13.730429394524586,0.7965555555555556,0.321916751756923,1.18894080883515,2.4203050312401047,215.91449224858195,544.4444444444445,221.24786390822086,0.0,0.0,0.0,0.0,0.0,26.83333333333333,0.18888888888888888,0.13373781241345245,0.0935576222222222,0.1323104582100451,1.3053233836113058,1.1642961314557037,-0.8508465608444444,0.2777777777777777,0.28327886186626583,118.02039397943784,0.5821480659028347,3.8464021163999997,0.7334606022728236,0.6111111111111109,0.5558853665277778,4.166666666666667,0.5916666666666667,0.419490431621774,0.3928371006591931,2.9955555555555566,-2.2868146112092784,0.15035145716864093,0.6214567148161094,30370.83333333333,4.687142123,5.680664345,283.47069917926984,1.5846493824856105,4.166666666666667,0.08466483509402199,5.4285705222222225,0.018817644954813025,5.0,0.4904099534475061,62.0,0.005820753234224692,292.06014483510074,0.302862458218014,1.5275252316519468,0.003698321141350661,0.002371069787137433,0.013874661489325332,1.0134898760908424
"mp-300018925, Li4CoO4, Li5CoO4, mp-776004, mp-775093",2.5080976863126736,-5.1275699105555566,3.0,1.2202000000000002,199.54132859753415,-92.29625839,-1.8159649594444447,9.999999800000001,1.0,0.0,0.0,3.0,0.0,6.188148148148147,0.25925925925925924,0.0,0.0,8.51304171766438,4.001777777777779,4.8220003772148425,0.9442628728875528,1.7801067629978968,276.9024438352259,796.2962962962962,757.5319104407924,0.14814814814814814,0.2095131203515697,0.0,0.0,0.0,36.629629629629626,0.21,0.17815469303446865,0.06237174814814814,0.08820697214003008,0.7181717376218537,0.9613765262753772,-0.2680864197481476,0.14814814814814814,0.2095131203515697,82.37539662256127,0.4806882631232218,4.186604938266666,0.605629261247232,0.2962962962962963,0.3446619361111111,3.4,0.6111111111111109,0.5180685878611008,0.2400274332743652,3.918518518518519,-0.7353488758841509,-0.1983626306477184,0.4406162563048105,20693.55555555556,6.060635283915478,6.056504498000001,199.54132859753415,1.1154699376617694,4.722222222222221,0.09020687657294887,5.397293071615205,0.13806899140732687,2.4444444444444446,0.5225944991008502,6.0,0.01240086898875328,205.587630395368,0.2218823590570351,2.266230894930126,0.0052551438934783,0.006633825142805555,0.019710503186974097,0.6907030336743417
"mp-300018925, Li5CoO4, Li6CoO4, mp-775093, mp-18925",2.6659593348001405,-5.12048461,3.0,1.5084,196.3723673676369,-102.4096922,-1.949154596,7.9999996,1.0,0.0,0.0,3.0,0.0,6.290333333333333,0.2333333333333333,0.0,0.0,7.531415685130002,4.412766666666667,5.486223349647937,0.71336448530109,1.2783279207717009,318.58019454378444,856.6666666666665,879.6337621735285,0.16666666666666666,0.23570226039551584,0.0,0.0,0.0,38.03333333333333,0.22166666666666668,0.2027450506314656,0.05613457333333333,0.07938627492602708,0.6956346422911639,1.0936310829225808,-0.2440555555499995,0.13333333333333333,0.1885618083164127,87.23313084296967,0.5468155413994003,4.32105555555,0.6889444111764101,0.26666666666666666,0.31034081350000003,3.2,0.645,0.589533714048654,0.20548046676563256,4.077000000000001,-0.36634236742029663,-0.09601194268174618,0.4938961338936211,18809.0,6.1001676558924025,6.100182042999117,196.3723673676369,1.0977549058415033,5.5,0.10184732336885853,5.248030772949027,0.05868610341917072,2.2,0.4837899781592573,41.0,0.013001309268341293,202.3226464712436,0.24559009258781825,2.2715633383201093,0.005206328956716273,0.006740878568729332,0.020028581648106808,0.7315048640441513
"mp-300018932, Pr(WO4)2, LiPr(WO4)2, mp-25655, mp-18932",6.24696188168362,-7.512382658181817,3.0,0.0574,338.42710068889147,-165.27241848,-2.4341526172727272,-1.9999999,1.0,0.0,1.0,2.0,0.0,6.214545454545455,0.2424242424242425,0.0,0.0,25.970987556772126,1.7216969696969695,0.8352195248730175,3.7115955100854783,10.006482446211592,421.1503648645314,475.7575757575759,218.98002139563235,0.0,0.0,0.9393939393939394,1.141101235379559,0.04285495643554834,29.24242424242425,0.14606060606060606,0.13687043869317594,0.0,0.0,4.3023526354988215,1.363698363848492,-0.42378787878787866,0.2424242424242425,0.3428396514843867,282.93600713276385,0.6818491820665984,4.261060606060607,0.8590761372679815,0.4848484848484849,0.5606549236363637,10.212121212121213,0.3875757575757575,0.3629086152099066,0.1963860817699352,3.837272727272728,0.0,-0.8154873120846371,0.7643240501052109,298.45454545454544,7.133142512359233,7.749126323691684,338.42710068889164,1.8918650064213125,5.545454545454546,0.06500661429069213,8.255013237221853,0.047662835582781886,4.545454545454546,0.5520610192568526,2.0,0.005025829920269011,348.68178026686564,0.2978250947304568,1.7248787237282068,0.003442502502806733,0.003911395629914446,0.015910855502183144,1.554425928378526
