,density,bandgap,volume,total_magnetization,energysStab,atomMean,transition,chalcogen,metalloid,ICSDVolum wmean,ICSDVolum wstd,BulkModulus wstd,BoilingT wstd,NfValenc wmean,NfValenc wstd,IsFBlock wmean,IsFBlock wstd,HeatCapacityMolar wstd,BCCenergy_p wstd,AtomicVolum wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,GSvolume_p wmean,NpUnfilled wstd,NValanc wstd,GSmagmom wmean,GSmagmom wstd,BCCvolume_p wmean,Crystal System,symmetry ops,meanbv,stdbv,meanValenceOcc,vx,vz,Hall Number,strainlatticemean,strainlatticestd,Coordination,numberDensity,maxForce,avgIonicRadVol,SpaceGroup,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300018809, LiVGeO5, Li2VGeO5, mp-853190, mp-18809",3.461693928237865,2.2119,201.96807148539955,0.0,0.03182323125000064,12.25,1.0,1.0,1.0,4.516875,3.6795312732228536,8.480388681393087,157.99591677254472,0.0,0.0,0.0,0.0,6.6346157584082235,0.5058721330944029,5030.6136253673385,1.954375,1.8320185034204757,-0.4107291666656249,3.066666666665625,0.5115845482420281,1.3933435506004972,0.0,0.0,2.6559375000000003,1.0,4.0,-0.06762008872494768,0.4538930450467313,28368.75,6.20540462569612,4.575581964778814,60.0,201.96807148539952,1.1290358428147242,4.125,0.07922044252998006,0.2089205735291386,0.5164535448862354,11.0,12.25,0.009115450024731764,208.08790601947868,2.1065374432940898,0.003622711346523484,0.0065541165637898365,0.0161441653179691,0.9419096176673184
"mp-300018860, LiVSiO5, Li2VSiO5, mp-774113, mp-18860",2.9433674867241475,2.0428,187.26261213851163,0.0,0.054422713750000185,10.0,1.0,1.0,1.0,4.4478125,3.713938313026853,8.235012427889833,159.79226856076886,0.0,0.0,0.0,0.0,6.697033121966678,0.4945083363807045,5030.661334745496,2.3690625,2.465951796308831,-0.4621354166656249,2.986510416665625,0.5115845482420281,1.4550558408528518,0.0,0.0,2.524375,1.0,4.0,-0.019320850501667708,0.4766200594485483,28572.875,6.039508455107392,4.486102125933863,60.0,187.26261213851163,1.0468298259647304,4.25,0.08544150814346944,0.2012230981003068,0.4918608187146581,11.0,10.0,0.008701878036431037,192.93685654892064,2.1065374432940898,0.0046270632872522,0.0020291669238473725,0.017411943034309138,0.8292868602813104
"mp-300018878, FeAs2O7, LiFeAs2O7, mp-25524, mp-18878",3.997930651108777,0.0,131.94992425210302,3.9999998,0.08697577989583394,14.8,1.0,1.0,1.0,5.877999999999999,4.616295484476702,7.204319691839211,102.32435237463707,0.0,0.0,0.0,0.0,8.002211949205044,0.4177321966407958,6133.810520554575,2.1410000000000005,2.005972582065867,-0.6251666666666666,3.9605,0.573488351136175,1.4079141387961915,0.07035542666666668,0.09949759857854573,3.3353333333333333,1.0,2.0,0.07869172727777976,0.5233800602065394,31453.1,5.095594288566962,4.642552749479847,9.0,131.94992425210296,0.7376225006341277,4.3,0.07578632618912337,0.04856098272347153,0.5175608125824687,5.0,14.8,0.012149002049172805,135.94813890686592,1.833030277982336,0.007607948781988305,0.008198251738415156,0.03486948292564476,1.0886504308925509
"mp-300018915, CoPO4, LiCoPO4, mp-510669, mp-18915",3.606221140423988,1.0287000000000002,283.47069917926984,15.899219699999998,0.036101164583333116,12.333333333333336,1.0,1.0,0.0,5.530555555555555,4.306312406596841,13.730429394524586,215.91449224858195,0.0,0.0,0.0,0.0,7.3223980639820025,0.3515130098797233,5841.423667713297,1.9788888888888885,1.3053233836113058,-0.8508465608444444,3.8464021163999997,0.5499719409228703,1.3630937940428107,0.08602617777777777,0.12165938733245228,2.9955555555555566,3.0,8.0,0.15035145716864093,0.6214567148161094,30370.83333333333,4.687142123,9.008121341,292.0,283.47069917926984,1.5846493824856105,4.166666666666667,0.08466483509402199,0.018817644954813025,0.4904099534475061,62.0,12.333333333333336,0.005820753234224692,292.06014483510074,1.5275252316519468,0.003698321141350661,0.002371069787137433,0.013874661489325332,1.0134898760908424
"mp-300018925, Li4CoO4, Li5CoO4, mp-776004, mp-775093",2.5080976863126736,1.2202000000000002,199.54132859753415,9.999999800000001,0.0615411577037035,7.888888888888887,1.0,1.0,0.0,6.188148148148147,3.5866902258776165,8.51304171766438,276.9024438352259,0.0,0.0,0.0,0.0,4.458295528934754,0.13885330774320614,3892.7658827633295,1.077037037037037,0.7181717376218537,-0.2680864197481476,4.186604938266666,0.4190262407031393,0.9442628728875528,0.05735078518518519,0.08110625822163486,3.918518518518519,1.0,2.0,-0.1983626306477184,0.4406162563048105,20693.55555555556,6.060635283915478,4.661807388008316,18.0,199.54132859753415,1.1154699376617694,4.722222222222221,0.09020687657294887,0.13806899140732687,0.5225944991008502,6.0,7.888888888888887,0.01240086898875328,205.587630395368,2.266230894930126,0.0052551438934783,0.006633825142805555,0.019710503186974097,0.6907030336743417
"mp-300018925, Li5CoO4, Li6CoO4, mp-775093, mp-18925",2.6659593348001405,1.5084,196.3723673676369,7.9999996,0.019118517625000383,7.4,1.0,1.0,0.0,6.290333333333333,3.9881083513643687,7.531415685130002,318.58019454378444,0.0,0.0,0.0,0.0,4.538477210107667,0.1244813688046002,3502.982377404649,1.0693333333333337,0.6956346422911639,-0.2440555555499995,4.32105555555,0.3771236166328254,0.8178562764256867,0.05161570666666667,0.07299563239947138,4.077000000000001,1.0,2.0,-0.09601194268174618,0.4938961338936211,18809.0,6.1001676558924025,4.540904926088713,9.0,196.3723673676369,1.0977549058415033,5.5,0.10184732336885853,0.05868610341917072,0.4837899781592573,41.0,7.4,0.013001309268341293,202.3226464712436,2.2715633383201093,0.005206328956716273,0.006740878568729332,0.020028581648106808,0.7315048640441513
"mp-300018932, Pr(WO4)2, LiPr(WO4)2, mp-25655, mp-18932",6.24696188168362,0.0574,338.42710068889147,-1.9999999,0.08945500903409176,24.63636363636364,1.0,1.0,0.0,6.214545454545455,4.53438822599279,25.970987556772126,421.1503648645314,0.9393939393939394,1.141101235379559,0.030303030303030307,0.04285495643554834,8.486065542150552,0.8115276526066028,6372.707686185274,3.432424242424243,4.3023526354988215,-0.42378787878787866,4.261060606060607,0.6856793029687734,1.6975107362619293,0.0,0.0,3.837272727272728,2.0,2.0,-0.8154873120846371,0.7643240501052109,298.45454545454544,7.133142512359233,6.976560722149701,2.0,338.42710068889164,1.8918650064213125,5.545454545454546,0.06500661429069213,0.047662835582781886,0.5520610192568526,2.0,24.63636363636364,0.005025829920269011,348.68178026686564,1.7248787237282068,0.003442502502806733,0.003911395629914446,0.015910855502183144,1.554425928378526
"mp-300018939, Co(CO)4, LiCo(CO)4, mp-543072, mp-18939",1.48156222979313,0.0,191.6276638615666,1.0,0.5179632777083318,9.222222222222221,1.0,1.0,0.0,3.823703703703704,2.8014677712808647,8.456132262417977,817.8692383100963,0.0,0.0,0.0,0.0,4.6321878123268485,0.5945364287083565,3894.096940428781,18.025185185185183,24.159526426376328,-0.11351851851851845,2.5638888888888887,0.7257747386024231,0.6809176411426012,0.05735078518518519,0.08110625822163486,2.4503703703703703,7.0,24.0,-0.2562113695825612,0.7332443018261317,19914.44444444444,5.478740021,5.478740021,511.0,191.6276638615666,1.0712312069098584,3.111111111111111,0.04696607900256862,0.03971585573552205,0.8128196088876517,215.0,9.222222222222221,0.005603181416512557,197.43417370423583,1.8856180831641267,0.006063143616070668,0.0005682529763721022,0.020524489596116025,0.4203932806705349
"mp-300018951, FePO4, LiFePO4, mp-25527, mp-18951",3.714562779454384,1.5789,809.0419914068408,59.8792741,0.022519999583334286,12.166666666666664,1.0,1.0,0.0,5.567222222222222,4.2752020383995655,12.945994184770004,210.73888837628914,0.0,0.0,0.0,0.0,7.311213960776068,0.3599343763674861,5841.3929569033935,1.8461111111111108,1.2440393685962208,-0.8616798941777777,3.873346560844445,0.5499719409228703,1.389999555910756,0.11725904444444445,0.16582933096424285,3.0116666666666667,3.0,4.0,0.1236728517452744,0.530626059255486,30446.83333333333,17.705303866999994,7.424167754,164.0,809.0419914068408,4.5226822235937565,4.166666666666667,0.08899414463617568,0.022943199406808983,0.4540396534799749,40.0,12.166666666666664,0.002177069440168233,833.5567727884593,1.8856180831641267,0.001597002189052544,0.0008307712300494166,0.005687004728577948,1.0509182200866258
"mp-300018968, LiFeSiO4, Li2FeSiO4, mp-767283, mp-18968",2.946881192087115,2.5873,174.5344664052128,9.9999999,0.061702535714283975,10.714285714285714,1.0,1.0,1.0,4.388214285714286,3.2380707872851366,9.918224310298076,167.18651322424796,0.0,0.0,0.0,0.0,5.834100792420582,0.4406735394586119,4599.275954659156,2.4250000000000003,2.8292676812639868,-0.4647619047607142,3.0065476190464286,0.4738035414793428,1.267228214229298,0.07538081428571429,0.130563400258771,2.5417857142857136,2.0,1.0,-0.01165237260359353,0.5193056761422079,26260.285714285717,4.839179072279999,5.779122605974702,1.0,174.53446640521278,0.9756773282467714,4.0,0.08021338299735314,0.09340854152962244,0.5436427000942686,1.0,10.714285714285714,0.011079684532807749,179.8230352717572,2.5555062599997598,0.007740959011014579,0.002177146476859875,0.026361702221420976,0.8341534207411904
"mp-300018987, MoP2O7, LiMoP2O7, mp-25577, mp-18987",3.1172555035542566,1.9979,287.5296959905123,3.9999998,0.0,12.8,1.0,1.0,0.0,5.836333333333332,4.558436452215704,10.362753816754823,191.58524757634368,0.0,0.0,0.0,0.0,8.061791718691047,0.34067207264817834,6133.4168988709325,2.536666666666666,1.6848788944279909,-0.9748492063466668,4.152182539679999,0.573488351136175,1.611072796479276,0.0,0.0,3.1773333333333333,1.0,2.0,0.24319613268897705,0.5683566496832029,31953.7,4.780754207096822,6.691476951884531,6.0,287.5296959905123,1.607339864461586,4.2,0.06955803271415814,0.019015423217246568,0.5687560279269519,4.0,12.8,0.004386019474217665,296.242133308721,1.833030277982336,0.0012386279286909158,0.0023375978889668115,0.00695856771917336,0.8641579681483605
"mp-300018988, Li13Mn8O24, Li2MnO3, mp-763602, mp-18988",3.672436103734869,0.009400000000000077,413.1515144806083,21.000004399999998,0.060153053291666765,9.577777777777778,1.0,1.0,0.0,5.892074074074074,2.9053520661458374,9.397597685028716,186.31213303131287,0.0,0.0,0.0,0.0,4.702781374769104,0.4403545898946501,4672.392666698233,1.093037037037037,0.9033683895221976,-0.3222520221340738,3.838029799911851,0.502831488843767,1.211603705464229,1.8377522349925928e-05,2.5989741350079915e-05,3.5157777777777786,2.0,1.0,-0.4705913330372618,0.6423678881529064,297.2444444444445,4.7720618313285685,17.774303278803643,1.0,413.1515144806083,2.3095871784640534,6.0,0.10891887944927796,0.13225919507060746,0.3623666975283408,1.0,9.577777777777778,0.006213398064232013,425.67041852088516,3.3187830582390165,0.0035639081577529064,0.003203963282921179,0.01251391847928377,1.012520441278569
"mp-300018997, MnPO4, LiMnPO4, mp-540007, mp-18997",3.349994326171457,0.4601,297.23083767968063,15.999924300000002,0.0025792862500004787,12.0,1.0,1.0,0.0,5.590555555555555,4.255615099670458,9.027051252817149,148.0590975186081,0.0,0.0,0.0,0.0,7.264757696927112,0.37291110553608703,5841.375849557061,1.7961111111111108,1.2276312129714395,-0.86043468345,3.8598791278944447,0.5499719409228703,1.4207457613938246,1.7228927203055554e-05,2.4365382515699923e-05,2.9994444444444444,3.0,8.0,0.11610811207318565,0.5128662921098932,30398.0,5.750543639,4.736075411,292.0,297.23083767968063,1.6615708951524375,4.166666666666667,0.08074532302016486,0.018118045733030923,0.5014808606970034,62.0,12.0,0.006244956725567243,306.23722929221265,2.42670329642684,0.005050017300601733,0.002261302412662275,0.017394374056754897,0.9404473801752872
"mp-300019017, LiFe4(PO4)4, LiFePO4, mp-632692, mp-19017",3.449805558452788,0.7423000000000002,293.7184544405475,18.999999600000002,0.023132157333331627,11.8,1.0,1.0,0.0,4.2247,4.049121646727843,11.478688949527294,187.051625675908,0.0,0.0,0.0,0.0,6.971116361559316,0.5779129946858342,5151.373042474313,1.3592,1.2576155215327138,-0.621242857141,2.9547428571410004,0.5230678732248808,1.4269898387865274,0.08442651200000001,0.14623100828982352,2.3335,2.0,1.0,0.1401082545481108,0.5416937078821049,29291.52,9.39677895928816,4.668212933906531,1.0,293.71845444054765,1.641936075938099,4.2,0.08511552346146617,0.3594204786548372,0.4883243648929354,1.0,11.8,0.006200874277246414,302.6184173285508,2.122639865827456,0.0044245830709754,0.0022883438211021173,0.015664748200832343,0.9748250043873592
"mp-300019043, V(SiO3)2, LiV(SiO3)2, mp-25633, mp-19043",3.1591230460285664,1.4068,213.5214290405624,1.9999999,0.06949562388888708,11.0,1.0,1.0,1.0,5.854814814814818,4.214124528515755,9.601097330974607,263.62997700121764,0.0,0.0,0.0,0.0,7.5647570991950355,0.28486858002896376,5841.552975180291,4.564444444444447,4.751205002017216,-0.8262962962962962,4.019259259259258,0.5543196128553987,1.5511401178794018,0.0,0.0,3.192962962962963,1.0,4.0,0.05006667244275547,0.5229012122104656,30406.555555555562,6.154919606495586,5.119555395108061,90.0,213.5214290405624,1.1936210749689755,4.111111111111111,0.08430067221300099,0.023163368159302738,0.4982906732537778,15.0,11.0,0.005973584525385821,219.99134186192055,1.6629588385661962,0.0030721238231647807,0.0017796204359073558,0.013006127105597605,0.9000354210497813
"mp-300019107, MnVO4, LiMnVO4, mp-25559, mp-19107",3.7078573241888,0.03269999999999995,152.15666968662305,8.0000011,0.023462587708333867,13.333333333333336,2.0,1.0,0.0,5.306666666666667,4.432676643092999,11.331154474650633,227.21174330631828,0.0,0.0,0.0,0.0,7.221551389357816,0.07354473566817854,5841.940225560864,1.9605555555555558,1.4095063053038668,-0.3931992337166666,3.3287547892722222,0.6285393610547089,1.4207457613938246,1.7228927203055554e-05,2.4365382515699923e-05,2.9355555555555566,3.0,8.0,-0.14148461833978102,0.4733558329706204,29985.83333333333,4.816003898724809,6.101324668999999,298.0,152.15666968662305,0.8505816416231827,4.166666666666667,0.07886607944768254,0.02410027809254491,0.4963657923461076,63.0,13.333333333333336,0.01450491827016521,156.7671689347975,2.211083193570267,0.009381548770321164,0.008699732226036773,0.03397908473188343,1.0206218629013273
"mp-300019131, Li2Mn3(BO3)3, LiMnBO3, mp-849566, mp-19131",3.126903058800875,0.0020999999999999908,754.3524984935484,56.0000003,0.07123320789215802,9.882352941176473,1.0,1.0,1.0,3.8139705882352937,3.132992488562812,22.809634187437247,266.4934023273307,0.0,0.0,0.0,0.0,5.445497752480953,0.5087075633499015,4261.250038469689,2.901617647058824,3.540116642629958,-0.2832636071661764,2.4722341954014704,0.4892883752827684,1.1738942378514767,1.3681795131838235e-05,2.369756430709235e-05,2.188970588235294,2.0,1.0,-0.15913159475200314,0.4414898064652912,24304.058823529413,7.7378851639017725,8.254218017265623,1.0,754.3524984935484,4.216958664070947,3.779411764705882,0.09014353387282056,0.2560563438579246,0.5181213394802744,1.0,9.882352941176473,0.0027093431907152282,777.2101335504007,2.9809081080752766,0.002190706112207118,0.0003532615323846955,0.006853751239808718,0.864631032189728
"mp-300019131, MnBO3, Li2Mn3(BO3)3, mp-510766, mp-849566",3.016087157962879,0.0035000000000000586,187.87427310946487,11.9999773,0.2211043293333325,10.8,1.0,1.0,1.0,4.802,3.9862908407022513,26.398653164297773,326.87194896812764,0.0,0.0,0.0,0.0,6.663084068707724,0.3217060046684582,5257.7477602900435,4.251333333333334,4.213638280103734,-0.42433908046,2.99833908046,0.5249338582674541,1.2684198393626964,2.0674712643666666e-05,2.9238459018839906e-05,2.5740000000000003,1.0,2.0,-0.1587049168944669,0.4675044286184623,27265.4,7.852993268906789,3.055730717,18.0,187.87427310946487,1.050249114740308,3.4,0.07984062826558615,0.03418004188078915,0.5487975263357353,174.0,10.8,0.010014990114090823,193.5670514589549,2.7129319932501077,0.009019378663380649,0.0014184151729001652,0.027519171657902176,0.8369192937484582
"mp-300019183, NiO2, Li2NiO2, mp-714876, mp-19183",3.4572496320027124,0.0,87.12007749575079,0.0,0.5564857619444457,14.666666666666664,1.0,1.0,0.0,7.596666666666668,3.9766666666666666,30.0,500.9666666666667,0.0,0.0,0.0,0.0,5.447666666666668,0.08660596999999992,6195.575508089517,2.9866666666666664,2.84,-0.59,4.755,0.6666666666666666,0.3333333333333335,0.09923245,0.09923245,4.165,1.0,4.0,-0.5321325680068326,0.5548201144291368,29860.0,4.386362907794998,4.386362700795638,30.0,87.12007749575079,0.4870160387138708,5.0,0.06887046215371702,0.4129155390913311,0.5763155947095184,44.0,14.666666666666664,0.015316618519101238,89.75990296394959,0.4714045207910317,0.00017308695161266576,0.015194227561881013,0.015561400433541685,0.9803932167277808
"mp-300019206, La4CoO8, LiLa4CoO8, mp-25479, mp-19206",6.793979737722673,0.29719999999999924,181.4891536385511,0.9999996999999999,0.03727494225961614,24.538461538461537,2.0,1.0,0.0,7.684102564102564,4.840529309628251,5.708685148749024,477.3469005157074,0.0,0.0,0.10256410256410256,0.145047544858779,6.647280083825303,0.4517510625427784,5390.585646283625,1.0964102564102565,0.7312482460629572,-0.30038461538461564,5.914743589743591,0.580190179435116,1.3630803958976423,0.03970438974358975,0.05615048646113184,5.6143589743589715,3.0,8.0,-0.2086561701068166,0.4908495465597002,27818.0,5.104238465000001,6.517649979019897,310.0,181.4891536385511,1.0145552117867571,6.307692307692308,0.07162962490800112,0.02227086848096409,0.4715590051369923,65.0,24.538461538461537,0.01832216226670351,186.98845648295293,1.5764539639937842,0.01463754069494569,0.007293671583897719,0.03954192242865437,1.705987663623943
"mp-300019279, LiMnO2, Li2MnO2, mp-25542, mp-19279",3.7194633291320818,1.1382000000000003,41.911373133091466,4.0000002,0.02012937749999999,11.0,1.0,1.0,0.0,5.7125,2.3085339864655805,13.540576879225723,223.8313241408956,0.0,0.0,0.0,0.0,3.9114899406179684,0.7168831122631473,4380.233865087611,1.3625,1.3443880268236053,-0.30090996168333306,3.774243295016666,0.4714045207910317,1.1242281302693369,2.5843390804583332e-05,3.654807377354988e-05,3.4733333333333336,1.0,2.0,-0.14040857009781282,0.4699465053706693,22898.75,3.137829013178634,4.940986532371398,30.0,41.911373133091466,0.2342916983898771,4.75,0.09543948816226608,0.05214900594584235,0.4597594650196078,8.0,11.0,0.0660810780226267,43.18132965039726,3.570714214271425,0.038072806962460584,0.03158384428197108,0.12335898314247387,1.0189588962690777
"mp-300019308, Li2(NiO2)5, LiNiO2, mp-762387, mp-25587",4.297153831791657,0.6866999999999996,180.59424245311226,-2.0000001,0.052646648284314417,13.294117647058822,1.0,1.0,0.0,5.316862745098039,3.4713573535724414,24.657344165572663,388.50509638775884,0.0,0.0,0.0,0.0,5.972377960291588,0.6178019669631875,5154.200452461438,1.8745098039215689,2.3116840445606317,-0.3503267973843136,3.4477777777764715,0.554593553871802,1.4891637291017663,0.058372029411764725,0.08255051565735885,3.097450980392157,2.0,1.0,-0.4147891977052462,0.5029067645500337,26561.29411764706,7.235716206452778,5.581972254474697,1.0,180.5942424531123,1.009552506175594,5.294117647058823,0.09413367651747656,0.15800460899024749,0.4552107512467232,2.0,13.294117647058822,0.008643682100274327,186.066428593684,1.4646940703516156,0.003437375625598857,0.007329814420982027,0.0180548720198444,1.2146199704489384
"mp-300019308, LiNiO2, Li2NiO2, mp-25587, mp-19308",4.317386957023615,0.3160000000000003,37.5513546030501,1.0,0.03394937375000051,11.75,1.0,1.0,0.0,5.600833333333332,2.4390352714865684,20.595644091786877,306.8831400821274,0.0,0.0,0.0,0.0,3.9253251033088543,0.3941181438159796,4380.308814364857,1.7433333333333334,1.8756213785184777,-0.3019444444416664,3.760277777775,0.4714045207910317,1.1960583412006105,0.04961622500000002,0.07016793830875502,3.458333333333333,2.0,1.0,-0.28277790611596143,0.4445042459360429,22850.25,2.9793683439169154,4.84399595610395,1.0,37.5513546030501,0.2099184538490488,4.75,0.10652079112147664,0.04161038979657605,0.4272020970219244,8.0,11.75,0.048358847429518216,38.68919819887711,1.9202864369671517,0.022214388003895347,0.03525098619402741,0.08683058093320684,1.2148093573405736
"mp-300019338, MoO2, LiMoO2, mp-714883, mp-19338",5.1066224642914255,0.7749000000000001,83.20464588545337,0.0,0.2305085983333317,19.33333333333333,1.0,1.0,0.0,8.385,3.188333333333333,38.33333333333333,788.6333333333333,0.0,0.0,0.0,0.0,5.782666666666668,0.987767425,6194.815575381834,6.3199999999999985,6.173333333333333,-0.5916666666666666,5.65,0.6666666666666666,1.0,0.0,0.0,5.058333333333334,1.0,8.0,0.07245600990950403,0.6949755479568487,29874.0,3.102407703154201,5.414063538597128,63.0,83.20464588545337,0.4651281106091789,6.0,0.07211135791936561,0.0927714099356402,0.5503105149773515,12.0,19.33333333333333,0.01862171427534935,85.72582986042852,1.885618083164127,0.0038360246695863694,0.01590923521868594,0.02404667238867617,1.3531510886375944
