,density,volume,atomMean,transition,metalloid,rare,other,NdValenc wmean,BulkModulus wstd,Polarizability wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,AtomicVolum wmean,NsUnfilled wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,BCCvolume_padiff wstd,MeltingT wstd,GSestBCClatcn wstd,GSestFCClatcn wstd,BCCenergydiff wmean,GSmagmom wstd,SpaceGroupNumber wstd,NUnfilled wstd,meanbv,vx,VegardVolume,strainlatticemean,strainlatticestd,Coordination,numberDensity,initialAnisotropy,li-ion fittability,oxidation flexibility,NNDist,positiveoxidationpop,avgIonicRadVol,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens,positiveoxpopdens
"mp-300018793, CrO2, Li3Cr5O10, mp-714929, mp-762282",3.989574461114087,69.9206403965971,13.333333333333336,1.0,0.0,0.0,2.0,0.8333333333333333,26.666666666666664,1.666,3.332883333333333,460.63333333333327,0.30499594499999994,0.0,0.0,0.0,0.0,0.38083333333333336,6199.41454507545,0.16666666666666666,3.5733333333333333,3.4266666666666667,0.8145690980671665,-0.5949999999999999,0.5883333333333333,345.06666666666666,0.4072845491666667,0.5131463766666667,0.7658315916666667,0.0,34.166666666666664,0.33333333333333337,-0.28542637715485913,2.977180198774444,1.0867546360024338,69.92064039659711,0.3908682623927719,6.0,0.08581157103206408,0.005594018256990167,3.229523661689345,5.333333333333333,0.7275437137186965,0.3333333333333333,0.4211307906208255,13.333333333333336,0.027479092948036882,72.03930572125438,1.885618083164127,0.012087723845451313,0.0445737159484948,1.1105048722921946,0.028603857010688023
"mp-300018793, Li3Cr4O8, LiCrO2, mp-771288, mp-18793",4.0273187313450585,147.11639280065478,11.266666666666667,1.0,0.0,0.0,3.0,0.4444444444444444,19.615287562838315,1.8244757342018445,5.11176528274688,304.09975108080465,0.8889460014269286,0.06666666666666668,0.09428090415820636,0.0,0.0,0.4419111111111112,3307.7906945788977,0.11331154474650633,2.1057777777777784,2.4786331557912424,0.6715616660034028,-0.3228888888866664,0.4411017631266734,247.04682340593448,0.33578083313775514,0.4230573396923128,0.4087336575555556,0.0,23.03107937730993,0.5769224438109853,-0.1482693523388018,5.611609710747064,1.2060335188366689,147.1163928006548,0.8224056372670593,6.0,0.101960085578806,-0.00283936468521658,6.569888531786496,4.266666666666667,0.8631464810662491,0.4666666666666667,0.3874870494459663,11.266666666666667,0.014880774103292712,151.57416661890738,2.7194770739161522,0.006297872459369093,0.02216344401150365,1.1149657212030408,0.047581373270109466
"mp-300018793, Li3Cr5O10, Li3Cr4O8, mp-762282, mp-771288",3.9573128574267256,184.96425008596898,11.611111111111107,1.0,0.0,0.0,3.0,0.462962962962963,20.532836961559557,1.543404998158355,5.448416830922297,322.9002668077665,0.9303352373833136,0.05555555555555555,0.07856742013183861,0.0,0.0,0.4105740740740741,3445.3160838241315,0.11415581486979585,2.151851851851852,2.607765126976737,0.7829826734007349,-0.3351851851833331,0.4602867091243524,261.1151643826458,0.3914913368389645,0.4932481760091156,0.4257037803703704,0.0,23.291246582193445,0.6191945739740922,-0.17112885647481138,4.9071337625413936,0.9415008497134372,184.96425008596898,1.0339815914987425,6.0,0.09731610293142504,-0.15166170736411932,5.700165138939995,4.4444444444444455,0.7405691253898348,0.4444444444444444,0.4034082332627048,11.611111111111107,0.011594479123445816,190.56885182782392,2.629368792488718,0.004968013444888269,0.01762830348835629,1.0967164780361294,0.04325160130285558
"mp-300018809, LiVGeO5, Li2VGeO5, mp-853190, mp-18809",3.461693928237865,201.96807148539955,12.25,1.0,1.0,0.0,4.0,0.40625,8.480388681393087,0.9952962984356406,3.5573913712044565,157.99591677254472,0.6915603642840586,0.03125,0.05412658773652741,0.0,0.0,0.28065625000000005,2906.84486766032,0.05412658773652741,1.954375,1.8320185034204757,1.0732421040298965,-0.4107291666656249,0.4554358818195496,94.08239166904707,0.53662105215569,0.6761001593221163,0.3696008831250001,0.0,9.077519880865037,0.4192627457812106,-0.06762008872494768,6.20540462569612,0.8581589004559783,201.96807148539952,1.1290358428147242,4.125,0.07922044252998006,0.1836811696518009,5.290841931825696,4.25,0.6158668249308484,0.375,0.5164535448862354,12.25,0.009115450024731764,208.08790601947868,2.1065374432940898,0.003622711346523484,0.0161441653179691,0.9419096176673184,0.029707665948742527
"mp-300018860, LiVSiO5, Li2VSiO5, mp-774113, mp-18860",2.9433674867241475,187.26261213851163,10.0,1.0,1.0,0.0,4.0,0.09375,8.235012427889833,1.0024760727155475,3.3919907481229314,159.79226856076886,0.6867906349666643,0.03125,0.05412658773652741,0.0,0.0,0.29290625000000003,2906.7622239520147,0.05412658773652741,2.3690625,2.465951796308831,1.0776621655350531,-0.4621354166656249,0.4763458267694057,100.92695924209482,0.5388310828959737,0.6788846235925572,0.375389413125,0.0,9.111880551647943,0.4192627457812106,-0.019320850501667708,6.039508455107392,0.861442032576709,187.26261213851163,1.0468298259647304,4.25,0.08544150814346944,0.18012047943491125,5.180372994980078,4.25,0.6189232631274312,0.375,0.4918608187146581,10.0,0.008701878036431037,192.93685654892064,2.1065374432940898,0.0046270632872522,0.017411943034309138,0.8292868602813104,0.03204056555380104
"mp-300018878, FeAs2O7, LiFeAs2O7, mp-25524, mp-18878",3.997930651108777,131.94992425210302,14.8,1.0,1.0,0.0,3.0,0.8666666666666667,7.204319691839211,0.1368138719412456,3.861634603613115,102.32435237463707,0.6168823292355199,0.0,0.0,0.0,0.0,0.2511,4340.020182062323,0.0,2.1410000000000005,2.005972582065867,1.3191664726568906,-0.6251666666666666,0.5072787421351522,77.46457771136431,0.6595832364932789,0.8310228036899191,0.5650377438333333,0.09949759857854573,10.172839655999043,0.4320493798938573,0.07869172727777976,5.095594288566962,0.9135606522637983,131.94992425210296,0.7376225006341277,4.3,0.07578632618912337,0.06284918671626127,5.373521912938081,5.2,0.7516686467152502,0.3,0.5175608125824687,14.8,0.012149002049172805,135.94813890686592,1.833030277982336,0.007607948781988305,0.03486948292564476,1.0886504308925509,0.022735897856737016
"mp-300018915, CoPO4, LiCoPO4, mp-510669, mp-18915",3.606221140423988,283.47069917926984,12.333333333333336,1.0,0.0,0.0,3.0,0.3888888888888888,13.730429394524586,0.321916751756923,2.4203050312401047,215.91449224858195,0.42400731758427396,0.0,0.0,0.0,0.0,0.27011111111111114,4133.777702692075,0.0,1.9788888888888885,1.3053233836113058,1.1642961314557037,-0.8508465608444444,0.6309503696443203,118.02039397943784,0.5821480659028347,0.7334606022728236,0.5558853665277778,0.12165938733245228,13.641802132859821,0.3928371006591931,0.15035145716864093,4.687142123,0.846122616628518,283.47069917926984,1.5846493824856105,4.166666666666667,0.08466483509402199,-0.33042127992102244,5.4285705222222225,5.0,0.6185758478285174,0.3333333333333333,0.4904099534475061,12.333333333333336,0.005820753234224692,292.06014483510074,1.5275252316519468,0.003698321141350661,0.013874661489325332,1.0134898760908424,0.02822161169800733
"mp-300018925, Li4CoO4, Li5CoO4, mp-776004, mp-775093",2.5080976863126736,199.54132859753415,7.888888888888887,1.0,0.0,0.0,3.0,0.25925925925925924,8.51304171766438,4.8220003772148425,1.7801067629978968,276.9024438352259,0.517012013321114,0.14814814814814814,0.2095131203515697,0.0,0.0,0.6822592592592592,2757.998546628157,0.2095131203515697,1.077037037037037,0.7181717376218537,0.9613765262753772,-0.2680864197481476,0.3690419489290413,82.37539662256127,0.4806882631232218,0.605629261247232,0.3446619361111111,0.08110625822163486,42.164092538420384,0.2400274332743652,-0.1983626306477184,6.060635283915478,0.8575543618098584,199.54132859753415,1.1154699376617694,4.722222222222221,0.09020687657294887,0.16160299251697338,5.397293071615205,2.4444444444444446,0.6596043690184216,0.5555555555555556,0.5225944991008502,7.888888888888887,0.01240086898875328,205.587630395368,2.266230894930126,0.0052551438934783,0.019710503186974097,0.6907030336743417,0.05011493142941605
"mp-300018925, Li5CoO4, Li6CoO4, mp-775093, mp-18925",2.6659593348001405,196.3723673676369,7.4,1.0,0.0,0.0,3.0,0.2333333333333333,7.531415685130002,5.486223349647937,1.2783279207717009,318.58019454378444,0.4563319785206913,0.16666666666666666,0.23570226039551584,0.0,0.0,0.7334333333333333,2482.9168272346697,0.23570226039551584,1.0693333333333337,0.6956346422911639,1.0936310829225808,-0.2440555555499995,0.3304174221220109,87.23313084296967,0.5468155413994003,0.6889444111764101,0.31034081350000003,0.07299563239947138,48.63841645814094,0.20548046676563256,-0.09601194268174618,6.1001676558924025,0.8604915304272949,196.3723673676369,1.0977549058415033,5.5,0.10184732336885853,0.17891151754674048,5.248030772949027,2.2,0.6348194280054561,0.6,0.4837899781592573,7.4,0.013001309268341293,202.3226464712436,2.2715633383201093,0.005206328956716273,0.020028581648106808,0.7315048640441513,0.06110839402131511
"mp-300018932, Pr(WO4)2, LiPr(WO4)2, mp-25655, mp-18932",6.24696188168362,338.42710068889147,24.63636363636364,1.0,0.0,1.0,2.0,0.2424242424242425,25.970987556772126,0.8352195248730175,10.006482446211592,421.1503648645314,0.779770627322962,0.0,0.0,0.9393939393939394,1.141101235379559,0.2363939393939394,4509.228302318072,0.0,3.432424242424243,4.3023526354988215,1.363698363848492,-0.42378787878787866,0.6131992082954594,282.93600713276385,0.6818491820665984,0.8590761372679815,0.5606549236363637,0.0,13.897962141940319,0.1963860817699352,-0.8154873120846371,7.133142512359233,1.1394883430880556,338.42710068889164,1.8918650064213125,5.545454545454546,0.06500661429069213,0.01399464972300161,8.255013237221853,4.545454545454546,0.8666053368663954,0.2727272727272727,0.5520610192568526,24.63636363636364,0.005025829920269011,348.68178026686564,1.7248787237282068,0.003442502502806733,0.015910855502183144,1.554425928378526,0.017729076624734216
"mp-300018939, Co(CO)4, LiCo(CO)4, mp-543072, mp-18939",1.48156222979313,191.6276638615666,9.222222222222221,1.0,0.0,0.0,3.0,0.25925925925925924,8.456132262417977,0.20670664686962129,0.7396330090429388,817.8692383100963,1.36383975749311,0.0,0.0,0.0,0.0,0.2566296296296296,2756.114255018588,0.0,18.025185185185183,24.159526426376328,0.7478124463914505,-0.11351851851851845,0.5053712185978794,752.2136123657015,0.3739062232889583,0.4710923213733741,0.986676667222222,0.08110625822163486,34.94114196646181,0.5949029038595931,-0.2562113695825612,5.478740021,0.8581908361414416,191.6276638615666,1.0712312069098584,3.111111111111111,0.04696607900256862,0.0,6.405851877777778,6.0,0.7640118636137627,0.5555555555555556,0.8128196088876517,9.222222222222221,0.005603181416512557,197.43417370423583,1.8856180831641267,0.006063143616070668,0.020524489596116025,0.4203932806705349,0.026092266112538117
"mp-300018951, FePO4, LiFePO4, mp-25527, mp-18951",3.714562779454384,809.0419914068408,12.166666666666664,1.0,0.0,0.0,3.0,0.3333333333333333,12.945994184770004,0.3923962786599445,2.341004086215053,210.73888837628914,0.4012745669482827,0.0,0.0,0.0,0.0,0.2716666666666667,4133.821119596877,0.0,1.8461111111111108,1.2440393685962208,1.1604266349044752,-0.8616798941777777,0.6157872324850229,121.39353588867719,0.5802133176209681,0.7310229721573468,0.5503130012499999,0.16582933096424285,16.330498620225445,0.3600411499115478,0.1236728517452744,17.705303866999994,0.8183832798870211,809.0419914068408,4.5226822235937565,4.166666666666667,0.08899414463617568,0.3935671059399494,5.860561111111113,5.333333333333333,0.5264337936118707,0.3333333333333333,0.4540396534799749,12.166666666666664,0.002177069440168233,833.5567727884593,1.8856180831641267,0.001597002189052544,0.005687004728577948,1.0509182200866258,0.029664714878725226
"mp-300018968, LiFeSiO4, Li2FeSiO4, mp-767283, mp-18968",2.946881192087115,174.5344664052128,10.714285714285714,1.0,1.0,0.0,4.0,0.21428571428571427,9.918224310298076,1.1815373001228664,3.238181090840825,167.18651322424796,0.6487681681893407,0.03571428571428571,0.06185895741317419,0.0,0.0,0.30053571428571424,2657.9330880972725,0.06185895741317419,2.4250000000000003,2.8292676812639868,0.9153175326878796,-0.4647619047607142,0.4632908755579242,101.78239112557631,0.4576587664680119,0.5766139134524555,0.34697931875,0.130563400258771,11.155841793537991,0.3553526561095071,-0.01165237260359353,4.839179072279999,0.8629665650249053,174.53446640521278,0.9756773282467714,4.0,0.08021338299735314,-0.11415832136470633,5.616270459604936,4.571428571428571,0.6759835645854688,0.42857142857142855,0.5436427000942686,10.714285714285714,0.011079684532807749,179.8230352717572,2.5555062599997598,0.007740959011014579,0.026361702221420976,0.8341534207411904,0.034377164141722774
"mp-300018987, MoP2O7, LiMoP2O7, mp-25577, mp-18987",3.1172555035542566,287.5296959905123,12.8,1.0,0.0,0.0,3.0,0.16666666666666666,10.362753816754823,0.30738956824633257,2.086684061658792,191.58524757634368,0.5773108221929938,0.0,0.0,0.0,0.0,0.2738333333333333,4340.576976324896,0.047140452079103175,2.536666666666666,1.6848788944279909,1.2931398589952765,-0.9748492063466668,0.7122961737400054,112.98517464202502,0.6465699296664406,0.8146270644931339,0.5838075916666666,0.0,9.312476696465996,0.3771236166328253,0.24319613268897705,4.780754207096822,0.8792798649975018,287.5296959905123,1.607339864461586,4.2,0.06955803271415814,-0.16732127158643806,5.5441409964158295,5.2,0.6228859001316256,0.3,0.5687560279269519,12.8,0.004386019474217665,296.242133308721,1.833030277982336,0.0012386279286909158,0.00695856771917336,0.8641579681483605,0.02086740981424744
"mp-300018988, Li13Mn8O24, Li2MnO3, mp-763602, mp-18988",3.672436103734869,413.1515144806083,9.577777777777778,1.0,0.0,0.0,3.0,0.29629629629629634,9.397597685028716,2.8646555274542065,3.4055019280408736,186.31213303131287,0.6833539690357262,0.09629629629629627,0.13618352822852026,0.0,0.0,0.5365185185185185,3308.0778250852504,0.13618352822852026,1.093037037037037,0.9033683895221976,0.7455488482638287,-0.3222520221340738,0.4416763970528825,98.70239214021248,0.37277442422542095,0.4696663438897327,0.4176798569831111,2.5989741350079915e-05,24.41918560301312,0.3327567028920919,-0.4705913330372618,4.7720618313285685,0.9797015352864364,413.1515144806083,2.3095871784640534,6.0,0.10891887944927796,-0.4957681656947614,5.5333883327841535,3.911111111111111,0.7534540772752129,0.4666666666666667,0.3623666975283408,9.577777777777778,0.006213398064232013,425.67041852088516,3.3187830582390165,0.0035639081577529064,0.01251391847928377,1.012520441278569,0.050828810409663035
"mp-300018997, MnPO4, LiMnPO4, mp-540007, mp-18997",3.349994326171457,297.23083767968063,12.0,1.0,0.0,0.0,3.0,0.2777777777777777,9.027051252817149,0.4707881754811175,2.3220203745027823,148.0590975186081,0.3212711418446134,0.0,0.0,0.0,0.0,0.2733333333333333,4133.845305124435,0.0,1.7961111111111108,1.2276312129714395,1.162342592201823,-0.86043468345,0.6175297263187887,98.49463449696822,0.5811712962487503,0.7322299496364585,0.5586549173800001,2.4365382515699923e-05,15.406227697001354,0.34246744460938755,0.11610811207318565,5.750543639,0.8443634664050798,297.23083767968063,1.6615708951524375,4.166666666666667,0.08074532302016486,0.07577719129055872,5.488981988888887,5.666666666666668,0.618125918452073,0.3333333333333333,0.5014808606970034,12.0,0.006244956725567243,306.23722929221265,2.42670329642684,0.005050017300601733,0.017394374056754897,0.9404473801752872,0.02691510767338829
"mp-300019017, LiFe4(PO4)4, LiFePO4, mp-632692, mp-19017",3.449805558452788,293.7184544405475,11.8,1.0,0.0,0.0,4.0,0.24,11.478688949527294,0.3335714356775772,3.8853515875342928,187.051625675908,0.740850153867489,0.01,0.017320508075688773,0.0,0.0,0.23142,2976.5666466905504,0.017320508075688773,1.3592,1.2576155215327138,1.1731955578723436,-0.621242857141,0.623994840574795,111.0611710582506,0.5865977790723009,0.7390668895723267,0.3962688822,0.14623100828982352,13.800996340844385,0.4448595283907045,0.1401082545481108,9.39677895928816,0.8454399359607958,293.71845444054765,1.641936075938099,4.2,0.08511552346146617,0.34615722686881023,5.405201152971027,5.12,0.6171240446193448,0.36,0.4883243648929354,11.8,0.006200874277246414,302.6184173285508,2.122639865827456,0.0044245830709754,0.015664748200832343,0.9748250043873592,0.03064158844612782
"mp-300019043, V(SiO3)2, LiV(SiO3)2, mp-25633, mp-19043",3.1591230460285664,213.5214290405624,11.0,1.0,1.0,0.0,3.0,0.1111111111111111,9.601097330974607,0.3674157107783349,2.235563093469607,263.62997700121764,0.6671322693060141,0.0,0.0,0.0,0.0,0.27485185185185185,4133.594838984837,0.0,4.564444444444447,4.751205002017216,1.1920086418851945,-0.8262962962962962,0.586073165935708,139.22074762995894,0.5960043210752934,0.7509183898701727,0.5491872962962963,0.0,17.41914497893,0.2400274332743652,0.05006667244275547,6.154919606495586,0.9083130386437804,213.5214290405624,1.1936210749689755,4.111111111111111,0.08430067221300099,0.1176900714593286,5.962414068034643,5.111111111111111,0.7046996846218404,0.3333333333333333,0.4982906732537778,11.0,0.005973584525385821,219.99134186192055,1.6629588385661962,0.0030721238231647807,0.013006127105597605,0.9000354210497813,0.028100224071000327
"mp-300019107, MnVO4, LiMnVO4, mp-25559, mp-19107",3.7078573241888,152.15666968662305,13.333333333333336,2.0,0.0,0.0,3.0,0.4444444444444444,11.331154474650633,0.6378826084964396,0.9103480136756712,227.21174330631828,0.4217110146169533,0.0,0.0,0.0,0.0,0.2577777777777778,4133.047014924678,0.0,1.9605555555555558,1.4095063053038668,1.2044532965158274,-0.3931992337166666,0.5587112613086969,135.9339718074846,0.6022266484008737,0.7587580310289083,0.5187953150188889,2.4365382515699923e-05,13.773520847742956,0.20786985482077447,-0.14148461833978102,4.816003898724809,0.9300510790043156,152.15666968662305,0.8505816416231827,4.166666666666667,0.07886607944768254,-0.14745011891828186,5.587659130762769,5.333333333333333,0.7583638322298109,0.3333333333333333,0.4963657923461076,13.333333333333336,0.01450491827016521,156.7671689347975,2.211083193570267,0.009381548770321164,0.03397908473188343,1.0206218629013273,0.02628869314922751
"mp-300019131, Li2Mn3(BO3)3, LiMnBO3, mp-849566, mp-19131",3.126903058800875,754.3524984935484,9.882352941176473,1.0,1.0,0.0,4.0,0.22058823529411767,22.809634187437247,0.9879033068937598,3.903522558306782,266.4934023273307,0.6982954292065666,0.029411764705882363,0.050942670810849335,0.0,0.0,0.29325,2462.226382790544,0.050942670810849335,2.901617647058824,3.540116642629958,0.8363518820036391,-0.2832636071661764,0.3864460093664388,158.90656620249032,0.41817594110614265,0.5268686706852884,0.3862695745372057,2.369756430709235e-05,11.688234924065243,0.36380343755449945,-0.15913159475200314,7.7378851639017725,0.9876000019655374,754.3524984935484,4.216958664070947,3.779411764705882,0.09014353387282056,-0.030263234348510894,9.194919955434287,4.235294117647058,0.7387357322447611,0.4705882352941176,0.5181213394802744,9.882352941176473,0.0027093431907152282,777.2101335504007,2.9809081080752766,0.002190706112207118,0.006853751239808718,0.864631032189728,0.04242048652838615
"mp-300019131, MnBO3, Li2Mn3(BO3)3, mp-510766, mp-849566",3.016087157962879,187.87427310946487,10.8,1.0,1.0,0.0,3.0,0.3333333333333333,26.398653164297773,0.6320418832816558,3.8748450250851203,326.87194896812764,0.2210595332660593,0.0,0.0,0.0,0.0,0.2839333333333333,3719.7401314132726,0.0,4.251333333333334,4.213638280103734,1.0006002714602469,-0.42433908046,0.461595197659858,180.00359403819326,0.5003001358384652,0.6303386723455371,0.5835028179673333,2.9238459018839906e-05,15.240589081644965,0.09428090415820632,-0.1587049168944669,7.852993268906789,1.0028582567691178,187.87427310946487,1.050249114740308,3.4,0.07984062826558615,0.4228715960587935,3.4144823666666664,4.8,0.6198775456359843,0.4,0.5487975263357353,10.8,0.010014990114090823,193.5670514589549,2.7129319932501077,0.009019378663380649,0.027519171657902176,0.8369192937484582,0.03193625130623445
