,nsites,nelements,bandgap,Unit Cell Mass,energy,atomStd,transition,other,FirstIonizationEnergy wmean,ICSDVolum wstd,NdValenc wstd,Electronegativity wmean,HHIr wstd,HeatCapacityMass wmean,NsValenc wmean,NsValenc wstd,MendeleevNumber wmean,BCCmagmom wmean,BCCmagmom wstd,Column wmean,GSefflatcn wstd,IsNonm wmean,GSestBCClatcn wstd,CovalentRadius wstd,GSvolume_p wstd,GSestFCClatcn wstd,NpUnfilled wmean,NpUnfilled wstd,BCCenergydiff wmean,NValanc wmean,NpValenc wmean,NUnfilled wstd,BCCvolume_p wstd,Row wstd,GSbandgap wmean,GSbandgap wstd,symmetry ops,ShannonForce,vy,vz,Hall Number,avgCentralDistance,li-ion fittability,maxForce,SpaceGroup,Xcm,Ycm,Zcm,deltaShannon,avgCentralDistance Std,oxidation flexibility Std,deltashannonmin
"mp-300018809, LiVGeO5, Li2VGeO5, mp-853190, mp-18809",16.0,4.0,2.2119,421.039,-106.64507549999999,9.229707470987368,1.0,4.0,2.75398715625,3.6795312732228536,0.5106292074490061,0.681875,109.33034802834938,0.28065625000000005,0.46875,0.4539324701979359,17.53125,0.0,0.0,3.125,1.0732421040298965,0.15625,0.53662105215569,10.735227859132753,1.5796764444888396,0.6761001593221163,0.4375,0.5115845482420281,0.3696008831250001,1.5625,0.6875,0.4192627457812106,1.1412542356849107,0.375,0.01196875,0.020730483103090003,4.0,-1.7562209173075058,6.1042735189999995,4.575581964778814,60.0,12.822286708348145,5.290841931825696,0.2089205735291386,11.0,7.999999999999999,7.868116730279144,7.736233460558286,0.009115450024731764,0.2547517273636119,2.1065374432940898,0.0065541165637898365
"mp-300018860, LiVSiO5, Li2VSiO5, mp-774113, mp-18860",16.0,4.0,2.0428,331.93,-115.03281372,5.634713834792322,1.0,4.0,2.76186996875,3.713938313026853,0.16237976320958225,0.6784374999999999,148.5279329789518,0.29290625000000003,0.46875,0.4539324701979359,17.5,0.0,0.0,3.125,1.0776621655350531,0.15625,0.5388310828959737,10.949636124091064,1.5953930893991055,0.6788846235925572,0.4375,0.5115845482420281,0.375389413125,1.25,0.6875,0.4192627457812106,1.1975931265980946,0.3890593624371479,0.02415625,0.041839852320335685,4.0,-1.971328162803522,5.95396649,4.486102125933863,60.0,12.919032545525921,5.180372994980078,0.2012230981003068,11.0,8.000000000000002,7.832711716325733,8.000000000000002,0.008701878036431037,0.26641935726650706,2.1065374432940898,0.0020291669238473725
"mp-300018878, FeAs2O7, LiFeAs2O7, mp-25524, mp-18878",10.0,3.0,0.0,317.684,-59.97437417,10.543244282477762,1.0,3.0,4.093531666666666,4.616295484476702,0.8379870059984357,1.0090000000000001,275.3179979587241,0.2511,0.6666666666666666,0.524933858267454,27.73333333333333,0.07035542666666668,0.09949759857854573,5.0,1.3191664726568906,0.2333333333333333,0.6595832364932789,13.756291489916732,2.189777424001505,0.8310228036899191,0.6666666666666666,0.573488351136175,0.5650377438333333,2.6666666666666665,1.1333333333333333,0.4320493798938573,1.6892156628315862,0.41096093353126506,0.0,0.0,2.0,-3.6865348423302007,5.0955942871061835,4.642552749479847,9.0,6.270386428127682,5.373521912938081,0.04856098272347153,5.0,4.008564095991048,4.008564095991048,4.121060550735951,0.012149002049172805,0.2672257910308774,1.833030277982336,0.008198251738415156
"mp-300018915, CoPO4, LiCoPO4, mp-510669, mp-18915",24.0,3.0,1.0287000000000002,615.618228,-160.85841247,7.0395706939809575,1.0,3.0,4.046661111111111,4.306312406596841,0.5499719409228703,0.9905555555555554,221.24786390822086,0.27011111111111114,0.6666666666666666,0.4714045207910317,27.16666666666667,0.0935576222222222,0.1323104582100451,4.8888888888888875,1.1642961314557037,0.2777777777777777,0.5821480659028347,11.66058042305224,1.7819898226862758,0.7334606022728236,0.6111111111111109,0.5499719409228703,0.5558853665277778,2.1111111111111107,1.0555555555555556,0.3928371006591931,1.3609618965829342,0.3600411499115478,0.09027777777777778,0.12767205771423773,8.0,-2.2868146112092784,5.680664345,9.008121341,292.0,19.922052422143683,5.4285705222222225,0.018817644954813025,62.0,11.999998672597744,12.000019010081475,12.000002454997947,0.005820753234224692,0.302862458218014,1.5275252316519468,0.002371069787137433
"mp-300018925, Li4CoO4, Li5CoO4, mp-776004, mp-775093",18.0,3.0,1.2202000000000002,301.38959,-92.29625839,7.156107639157607,1.0,3.0,3.1081513333333333,3.5866902258776165,0.3666479606152468,0.7244444444444444,757.5319104407924,0.6822592592592592,0.5185185185185185,0.2771598064276993,15.185185185185185,0.06237174814814814,0.08820697214003008,2.851851851851852,0.9613765262753772,0.14814814814814814,0.4806882631232218,17.744722355330442,2.547955043698503,0.605629261247232,0.2962962962962963,0.4190262407031393,0.3446619361111111,1.3703703703703702,0.5925925925925926,0.2400274332743652,2.564978013259529,0.2095131203515697,0.0,0.0,2.0,-0.7353488758841509,6.056504498000001,4.661807388008316,18.0,15.491081498258,5.397293071615205,0.13806899140732687,6.0,10.587988461509413,9.000000000000002,8.752877932220951,0.01240086898875328,0.2218823590570351,2.266230894930126,0.006633825142805555
"mp-300018925, Li5CoO4, Li6CoO4, mp-775093, mp-18925",20.0,3.0,1.5084,315.27158999999995,-102.4096922,6.945502141674137,1.0,3.0,2.9770601666666665,3.9881083513643687,0.32998316455372223,0.6846666666666668,879.6337621735285,0.7334333333333333,0.5,0.24494897427831785,13.700000000000005,0.05613457333333333,0.07938627492602708,2.6,1.0936310829225808,0.13333333333333333,0.5468155413994003,21.720855313627855,3.0074285076042764,0.6889444111764101,0.26666666666666666,0.3771236166328254,0.31034081350000003,1.2666666666666668,0.5333333333333333,0.20548046676563256,3.0531840210944816,0.2494438257849294,0.0,0.0,2.0,-0.36634236742029663,6.100182042999117,4.540904926088713,9.0,17.830035098912337,5.248030772949027,0.05868610341917072,41.0,11.236381971350172,11.23637312457485,10.000026927170612,0.013001309268341293,0.24559009258781825,2.2715633383201093,0.006740878568729332
"mp-300018932, Pr(WO4)2, LiPr(WO4)2, mp-25655, mp-18932",22.0,3.0,0.0574,1273.1657,-165.27241848,27.416891698608406,1.0,2.0,3.943801818181818,4.53438822599279,0.34283965148438666,1.0112121212121212,218.98002139563235,0.2363939393939394,0.6666666666666666,0.5620374845754972,24.6969696969697,0.0,0.0,4.333333333333333,1.363698363848492,0.2424242424242425,0.6818491820665984,12.192291592983572,1.6745722834249526,0.8590761372679815,0.4848484848484849,0.6856793029687734,0.5606549236363637,2.8181818181818183,0.9696969696969696,0.1963860817699352,1.0654858305469943,0.3736008486647865,0.0,0.0,2.0,0.0,7.749126323691684,6.976560722149701,2.0,18.190878849500045,8.255013237221853,0.047662835582781886,2.0,11.0,11.0,11.0,0.005025829920269011,0.2978250947304568,1.7248787237282068,0.003911395629914446
"mp-300018939, Co(CO)4, LiCo(CO)4, mp-543072, mp-18939",9.0,3.0,0.0,170.973595,-65.59820098,6.355710953811152,1.0,3.0,3.9775707407407417,2.8014677712808647,0.3666479606152468,0.9570370370370368,36.664796061524704,0.2566296296296296,0.6666666666666666,0.31426968052735443,26.44444444444445,0.06237174814814814,0.08820697214003008,4.777777777777779,0.7478124463914505,0.2962962962962963,0.3739062232889583,8.472338594626796,1.1880113583860723,0.4710923213733741,0.8888888888888888,0.7257747386024231,0.986676667222222,1.8148148148148149,0.8888888888888888,0.5949029038595931,0.9219934269216316,0.2095131203515697,0.6660740740740742,0.9419709891006572,24.0,-0.5361944772351015,5.478740021,5.478740021,511.0,6.936145313955022,6.405851877777778,0.03971585573552205,215.0,4.499999999999999,4.499999999999999,4.499999999999999,0.005603181416512557,0.2268802195056098,1.8856180831641267,0.0005682529763721022
"mp-300018951, FePO4, LiFePO4, mp-25527, mp-18951",72.0,3.0,1.5789,1809.796344,-510.08487822,6.693695209341066,1.0,3.0,4.047849444444443,4.2752020383995655,0.4714045207910317,0.9877777777777776,270.2308112670069,0.2716666666666667,0.6666666666666666,0.4714045207910317,27.0,0.11725904444444445,0.16582933096424285,4.833333333333333,1.1604266349044752,0.2777777777777777,0.5802133176209681,11.479719100103624,1.7497647487120709,0.7310229721573468,0.6111111111111109,0.5499719409228703,0.5503130012499999,2.055555555555556,1.0555555555555556,0.3600411499115478,1.346209355794867,0.3600411499115478,0.09027777777777778,0.12767205771423773,4.0,-0.7147084525958498,5.037054500000001,7.424167754,164.0,63.11454841707488,5.860561111111113,0.022943199406808983,40.0,36.0,38.815552895345256,36.00000000000001,0.002177069440168233,0.2640074650897038,1.8856180831641267,0.0008307712300494166
"mp-300018968, LiFeSiO4, Li2FeSiO4, mp-767283, mp-18968",14.0,4.0,2.5873,309.7382,-95.83064802,6.901641330960665,1.0,4.0,2.711357107142857,3.2380707872851366,0.3711537444790451,0.6596428571428571,176.56010134726108,0.30053571428571424,0.4642857142857143,0.3960905895146221,17.214285714285708,0.07538081428571429,0.130563400258771,3.1071428571428568,0.9153175326878796,0.14285714285714285,0.4576587664680119,8.753643556268674,1.360846840813166,0.5766139134524555,0.42857142857142855,0.4738035414793428,0.34697931875,1.3214285714285714,0.6428571428571428,0.3553526561095071,0.9962564495476586,0.3253726278265821,0.027607142857142858,0.047816974080383635,1.0,-1.8138896478314257,5.385692713351069,5.779122605974702,1.0,10.44360284856709,5.616270459604936,0.09340854152962244,1.0,4.316690501053213,6.9983927084923785,7.6223046588645325,0.011079684532807749,0.23380350431683125,2.5555062599997598,0.002177146476859875
"mp-300018987, MoP2O7, LiMoP2O7, mp-25577, mp-18987",20.0,3.0,1.9979,539.766648,-146.74325002,10.11731189595339,1.0,3.0,4.113072,4.558436452215704,0.23570226039551584,1.0206666666666668,283.1175649011477,0.2738333333333333,0.6333333333333333,0.5557777333511021,27.5,0.0,0.0,4.933333333333334,1.2931398589952765,0.3,0.6465699296664406,13.331999933326664,1.9780486704907208,0.8146270644931339,0.6666666666666666,0.573488351136175,0.5838075916666666,1.9333333333333331,1.1333333333333333,0.3771236166328253,1.4745400036018763,0.402768199119819,0.10833333333333334,0.1532064692570853,2.0,-2.9176570087091886,7.902989975,6.691476951884531,6.0,16.770615085389107,5.5441409964158295,0.019015423217246568,4.0,10.000012813333964,10.48548273049674,10.00000155071616,0.004386019474217665,0.2311305296798827,1.833030277982336,0.0023375978889668115
"mp-300018988, Li13Mn8O24, Li2MnO3, mp-763602, mp-18988",45.0,3.0,0.009400000000000077,913.72296,-277.28689155,7.490702055478552,1.0,3.0,3.380723755555555,2.9053520661458374,0.4190262407031393,0.7977777777777778,434.2383711315283,0.5365185185185185,0.5703703703703704,0.3519882776449399,18.64444444444445,0.04850802370370371,0.06860070500569335,3.3555555555555565,0.7455488482638287,0.17777777777777778,0.37277442422542095,5.412417770088504,1.3957570258126228,0.4696663438897327,0.3555555555555556,0.502831488843767,0.4176798569831111,1.5777777777777775,0.7111111111111111,0.3327567028920919,1.2166281001836092,0.2063464929953203,0.0,0.0,1.0,0.0,4.772044549555164,17.774303278803643,1.0,37.883968237273045,5.5333883327841535,0.13225919507060746,1.0,22.5940342532513,22.077722281104933,22.414976128417848,0.006213398064232013,0.3032115371026567,3.3187830582390165,0.003203963282921179
"mp-300018997, MnPO4, LiMnPO4, mp-540007, mp-18997",24.0,3.0,0.4601,599.6376280000002,-178.19211438,6.350852961085884,1.0,3.0,4.021828333333334,4.255615099670458,0.3928371006591931,0.9722222222222221,251.7837598583258,0.2733333333333333,0.6666666666666666,0.4714045207910317,26.83333333333333,0.04547627222222223,0.06431316094283752,4.777777777777779,1.162342592201823,0.2777777777777777,0.5811712962487503,11.289949643951605,1.7658422837328025,0.7322299496364585,0.6111111111111109,0.5499719409228703,0.5586549173800001,2.0,1.0555555555555556,0.34246744460938755,1.3573806020293029,0.3600411499115478,0.09027777777777778,0.12767205771423773,8.0,-2.259387492764659,9.215009497999999,4.736075411,292.0,19.922072975929325,5.488981988888887,0.018118045733030923,62.0,12.000010719274506,12.000001921088247,11.999998441512947,0.006244956725567243,0.2981322110884675,2.42670329642684,0.002261302412662275
"mp-300019017, LiFe4(PO4)4, LiFePO4, mp-632692, mp-19017",25.0,4.0,0.7423000000000002,610.206448,-175.19650895,6.8,1.0,4.0,2.96836879,4.049121646727843,0.41569219381653055,0.7210000000000001,256.39812791828257,0.23142,0.49,0.4702127178203499,19.450000000000006,0.08442651200000001,0.14623100828982352,3.49,1.1731955578723436,0.2,0.5865977790723009,13.395342474158694,1.9661652518880384,0.7390668895723267,0.44,0.5230678732248808,0.3962688822,1.49,0.76,0.4448595283907045,1.4784233324728069,0.4322036556994862,0.065,0.11258330249197702,1.0,-1.982864935488724,5.660884895892564,4.668212933906531,1.0,20.726610703959,5.405201152971027,0.3594204786548372,1.0,12.353760879603241,12.646995108194066,12.370321294436266,0.006200874277246414,0.2975429383172375,2.122639865827456,0.0022883438211021173
"mp-300019043, V(SiO3)2, LiV(SiO3)2, mp-25633, mp-19043",18.0,3.0,1.4068,406.2178,-140.38241125,4.898979485566356,1.0,3.0,3.8799203703703697,4.214124528515755,0.15713484026367722,0.9655555555555554,65.42045086168777,0.27485185185185185,0.6666666666666666,0.4800548665487304,26.81481481481481,0.0,0.0,4.777777777777779,1.1920086418851945,0.2222222222222222,0.5960043210752934,11.360533807663346,1.923796472327833,0.7509183898701727,0.7407407407407408,0.5543196128553987,0.5491872962962963,1.8148148148148149,1.037037037037037,0.2400274332743652,1.4053408804976126,0.37770514915502107,0.05725925925925926,0.08097682101588166,4.0,-2.32086618327773,6.1549196050557295,5.119555395108061,90.0,14.72986332955452,5.962414068034643,0.023163368159302738,15.0,9.0,9.0,8.999999999999998,0.005973584525385821,0.16481412591804415,1.6629588385661962,0.0017796204359073558
"mp-300019107, MnVO4, LiMnVO4, mp-25559, mp-19107",12.0,3.0,0.03269999999999995,339.75429,-89.87917568,7.564537145273478,2.0,3.0,3.814022777777777,4.432676643092999,0.34246744460938755,0.9411111111111108,118.63420280034792,0.2577777777777778,0.6666666666666666,0.4714045207910317,24.777777777777786,0.04547627222222223,0.06431316094283752,4.2222222222222205,1.2044532965158274,0.2222222222222222,0.6022266484008737,9.31976527018562,1.9459365358310248,0.7587580310289083,0.4444444444444444,0.6285393610547089,0.5187953150188889,2.0,0.8888888888888888,0.20786985482077447,1.3900908132693357,0.31426968052735443,0.0,0.0,8.0,-3.140945485292669,4.8160038959178415,6.101324668999999,298.0,6.893553609751656,5.587659130762769,0.02410027809254491,63.0,4.059610267270762,4.059605945240922,5.029807357978352,0.01450491827016521,0.420544745580516,2.211083193570267,0.008699732226036773
"mp-300019131, Li2Mn3(BO3)3, LiMnBO3, mp-849566, mp-19131",68.0,4.0,0.0020999999999999908,1420.49494,-503.8914097,7.2101427981386195,1.0,4.0,2.6550295294117645,3.132992488562812,0.3820700310813701,0.6425,84.97658948937452,0.29325,0.4705882352941177,0.3529411764705882,17.014705882352942,0.03611351029411765,0.06255043466907344,3.0294117647058822,0.8363518820036391,0.1323529411764706,0.41817594110614265,8.262808553410363,1.3807377922714794,0.5268686706852884,0.4852941176470589,0.4892883752827684,0.3862695745372057,1.2647058823529411,0.5735294117647058,0.36380343755449945,1.0329395329445588,0.32218973970892123,0.06723529411764706,0.11645494547360155,1.0,-0.7820404224406367,11.664260208889534,8.254218017265623,1.0,54.156328252637536,9.194919955434287,0.2560563438579246,1.0,30.17014788968407,33.296893827466995,31.738691183132296,0.0027093431907152282,0.2957246355253538,2.9809081080752766,0.0003532615323846955
"mp-300019131, MnBO3, Li2Mn3(BO3)3, mp-510766, mp-849566",15.0,3.0,0.0035000000000000586,341.241735,-113.85731368,7.19444229944198,1.0,3.0,3.7724126666666673,3.9862908407022513,0.4714045207910317,0.9273333333333332,41.096093353126506,0.2839333333333333,0.6666666666666666,0.3771236166328253,25.66666666666667,0.05457152666666668,0.07717579313140502,4.533333333333333,1.0006002714602469,0.2,0.5003001358384652,9.309970760188,1.7636728819564027,0.6303386723455371,0.7333333333333334,0.5249338582674541,0.5835028179673333,1.8666666666666665,0.8666666666666667,0.09428090415820632,1.3388631993847115,0.3265986323710904,0.1016,0.14368409793710646,2.0,-2.377447597057172,7.851571008649409,3.055730717,18.0,9.966710001039766,3.4144823666666664,0.03418004188078915,174.0,8.118007864038871,6.4067276505568564,2.585082390347124,0.010014990114090823,0.31416987947052705,2.7129319932501077,0.0014184151729001652
"mp-300019183, NiO2, Li2NiO2, mp-714876, mp-19183",6.0,2.0,0.0,181.3844,-24.66527168,9.428090415820634,1.0,2.0,5.81265,3.9766666666666666,1.3333333333333333,1.465,83.33333333333334,0.38,1.0,0.3333333333333333,39.16666666666666,0.0107612,0.0107612,7.0,0.8395732109762328,0.3333333333333333,0.4197866056666668,1.3333333333333357,1.3150000000000002,0.5288979808333334,0.6666666666666666,0.6666666666666666,0.7835443533333335,3.6666666666666665,1.3333333333333333,0.3333333333333333,0.7216666666666667,0.0,0.0,0.0,4.0,-2.1062385033962348,4.775123838773176,4.386362700795638,30.0,4.565724142525629,5.057237902216836,0.4129155390913311,44.0,2.995678336543164,3.5336833401906445,3.0043216634568344,0.015316618519101238,0.2968671767057298,0.4714045207910317,0.015194227561881013
"mp-300019206, La4CoO8, LiLa4CoO8, mp-25479, mp-19206",13.0,3.0,0.29719999999999924,742.5502749999997,-100.72880884,22.20400305078546,2.0,2.0,3.5675130769230776,4.840529309628251,0.2205724427446828,0.8666666666666667,330.6996547774944,0.21910256410256407,0.6666666666666666,0.4411448854893655,20.666666666666668,0.04326301538461538,0.061008060261832614,3.8205128205128207,1.2034050709831818,0.20512820512820515,0.601702535594645,22.122841552187534,4.318769757954484,0.7580976903108235,0.4102564102564103,0.580190179435116,0.4872654255128204,1.7692307692307694,0.8205128205128206,1.0440652857180683,4.447922872866809,0.6322475900481002,0.0,0.0,8.0,-1.3119386113747429,6.517649982267642,6.517649979019897,310.0,8.542295962394785,5.9435042777777785,0.02227086848096409,65.0,3.7880444896475183,5.984121438780695,5.984121438780695,0.01832216226670351,0.33415093342446883,1.5764539639937842,0.007293671583897719
"mp-300019279, LiMnO2, Li2MnO2, mp-25542, mp-19279",4.0,3.0,1.1382000000000003,93.877845,-26.40584953,8.336666000266531,1.0,3.0,3.3384865833333333,2.3085339864655805,0.5892556509887895,0.7841666666666667,339.9346342395189,0.4914166666666666,0.5833333333333334,0.31180478223116176,18.916666666666668,0.06821440833333334,0.09646974141425628,3.333333333333333,0.5444838696036967,0.16666666666666666,0.2722419349177866,1.136515141415488,0.8313703291129163,0.3430033443772121,0.3333333333333333,0.4714045207910317,0.3957156008616667,1.6666666666666667,0.6666666666666666,0.4249182927993987,0.6271906054426801,0.23570226039551584,0.0,0.0,2.0,-0.816960359265153,3.1377042633584935,4.940986532371398,30.0,3.597847399922049,3.515684275751227,0.05214900594584235,8.0,3.2035776729031347,0.7963505292484078,3.0900876513470714,0.0660810780226267,0.3258729705831325,3.570714214271425,0.03158384428197108
"mp-300019308, Li2(NiO2)5, LiNiO2, mp-762387, mp-25587",17.0,3.0,0.6866999999999996,467.343,-80.44997541,9.620839549291839,1.0,3.0,3.6306458431372546,3.4713573535724414,1.109187107743604,0.9001960784313724,84.6096039623193,0.3640000000000001,0.6274509803921569,0.4331514124387161,23.078431372549023,0.006330117647058825,0.008952138227887855,4.15686274509804,0.9661732542166152,0.19607843137254904,0.4830866272510192,10.691436062333775,1.4198459729995658,0.6086510104841628,0.3921568627450979,0.554593553871802,0.4610791149019609,2.1960784313725488,0.7843137254901961,0.4331514124387161,0.9682141294869924,0.4436748430974416,0.0,0.0,1.0,-0.9389999944203716,4.75182853563704,5.581972254474697,1.0,13.372435031728791,5.508430290909926,0.15800460899024749,2.0,9.567434368693682,7.432312465714443,7.432420764376622,0.008643682100274327,0.2216582034545564,1.4646940703516156,0.007329814420982027
"mp-300019308, LiNiO2, Li2NiO2, mp-25587, mp-19308",4.0,3.0,0.3160000000000003,97.6332,-19.34523265,9.60143218483576,1.0,3.0,3.355634916666667,2.4390352714865684,0.9428090415820634,0.8141666666666666,351.3861440384668,0.4885,0.5833333333333334,0.31180478223116176,19.666666666666668,0.0053806,0.007609317493704677,3.583333333333333,0.5467203570828115,0.16666666666666666,0.27336017867857143,0.8164965809277259,0.8507366996295679,0.3444122432125783,0.3333333333333333,0.4714045207910317,0.3921348541666667,1.9166666666666667,0.6666666666666666,0.31180478223116176,0.6474511993622034,0.23570226039551584,0.0,0.0,1.0,-0.9311822146517011,2.827731275016127,4.84399595610395,1.0,4.438539963098057,3.1330015740939836,0.04161038979657605,8.0,3.261186147387241,3.1609723246707064,3.089814175876239,0.048358847429518216,0.4086511139601512,1.9202864369671517,0.03525098619402741
