,density,nelements,energysStab,atomMean,transition,other,NdValenc wmean,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,BCCenergy_p wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,IsNonm wmean,MeltingT wstd,BCCenergydiff wmean,phi wmean,SpaceGroupNumber wstd,numberDensity,oxidation flexibility,ShannonRadii,avgIonicRadVol,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens,HeatFusion wmean,numberDensity,NfValenc wmean,atomMean,AtomicWeigh wstd,AtomicWeigh wmean,metalloid,GSmagmom wmean,AtomicVolum wmean,deltashannonmax
"mp-300025401, TiPO4F, LiTiPO4F, mp-25436, mp-25420",2.978432036068726,4.0,0.0,11.142857142857142,1.0,4.0,0.07142857142857142,6.6088800804952825,1.222660197758835,2.4322148182583008,201.03604423874654,0.0,0.0,0.0,0.0,0.4830700290176628,1.208035714285714,1.1490032698084944,-0.5942049319714285,0.21428571428571427,108.74002253080508,0.3889181021428571,0.3339285714285714,10.926178542885909,0.07758173469072258,4.142857142857143,0.5916348377862243,0.5758617967695207,0.01276656662503842,2.166535841157586,0.011061173661629096,0.03772627647016268,0.839057893,1.208035714,0.077581735,0.0,11.14285714,2.4322148180000003,5.779884471,0,8.05e-07,3322.008845,0.037726276
"mp-300025405, CuPO4F, LiCuPO4F, mp-25380, mp-25405",3.4889845350959683,4.0,0.15283490168831104,12.142857142857142,1.0,4.0,0.3571428571428571,8.45780342497449,1.364173518198877,2.8357578754359647,178.94270905510396,0.0,0.0,0.0,0.0,0.4657156841709327,1.1883928571428568,1.1355224877355186,-0.5992049319714285,0.21428571428571427,73.07661480251325,0.3861969782142857,0.3571428571428571,12.804057073873905,0.08285354522735165,3.8571428571428568,0.5789238019071848,0.5503318004797942,0.012648232168761752,2.166535841157586,0.011538926605211115,0.04028984098178438,0.9764901359999999,1.188392857,0.082853545,0.0,12.14285714,2.835757875,6.339848757,0,0.0,3321.801475,0.040289841
"mp-300025417, TiO2, Li2Ti3O6, mvc-11600, mp-760539",2.4458620885555566,2.0,0.15142285083333284,12.666666666666664,1.0,2.0,0.3333333333333333,18.33333333333333,1.0,2.6447000000000003,563.3,0.0,0.0,0.0,0.0,0.456960815,2.4316666666666658,2.285,-0.5666666666666668,0.3333333333333333,305.23333333333335,0.7846732666666666,0.6333333333333333,28.33333333333333,0.05532778889119595,4.333333333333333,0.6432111315910404,0.6432111315910404,0.03687940729240924,0.4714045207910317,0.01763033809774631,0.06181247053946515,0.6802076859999999,2.431666667,0.055327789,0.0,12.66666667,2.6447,13.31096667,0,3.76e-06,6200.338442,0.061812470999999994
"mp-300025488, CoPO4F, LiCoPO4F, mp-25473, mp-25487",3.1612882185822944,4.0,0.09406820938775518,11.857142857142858,1.0,4.0,0.25,10.926645488559286,1.3107678073930409,2.6871473416171114,178.942709055104,0.0,0.0,0.0,0.0,0.4710274452231979,1.28125,1.2063968928218456,-0.5925977891142856,0.21428571428571427,98.12978650746165,0.3884303723214285,0.3803571428571429,10.926178542885909,0.07707448734448459,4.285714285714286,0.608924415715376,0.5862066237456697,0.013140387940827277,2.2497165354319457,0.011282086427752556,0.037479613338702464,0.887006037,1.28125,0.077074487,0.0,11.85714286,2.687147342,6.175105721,0,0.055302542999999996,3321.771686,0.037479612999999995
"mp-300025507, CrPO4, LiCrPO4, mp-31750, mp-25507",3.578097729614355,3.0,0.03280328541666755,11.833333333333336,1.0,3.0,0.2777777777777777,12.161718933087025,1.1573703697777589,2.274759906939093,195.8423309201739,0.0,0.0,0.0,0.0,0.39262175604163374,2.245555555555556,1.4935474383551681,-0.8627910052888886,0.2777777777777777,150.3495057819908,0.5503634990277778,0.5666666666666667,16.330498620225445,0.08796971704219908,5.333333333333333,0.4863915226227249,0.44736436041055777,0.005549203489837546,1.8856180831641267,0.0027681165945193627,0.011423684278089041,1.010360065,2.245555556,0.08796971699999999,0.0,11.83333333,2.274759907,8.164859,0,0.0,4133.838651,0.011423684
"mp-300025508, CrPO4F, LiCrPO4F, mp-849535, mp-25501",3.2365921637775488,4.0,0.03826592104166604,11.428571428571427,1.0,4.0,0.17857142857142855,9.691872778734957,1.2494896917525644,2.508590724234559,163.26097319591582,0.0,0.0,0.0,0.0,0.531284069891344,1.452678571428571,1.3775849889519391,-0.6002763605428572,0.21428571428571425,123.42404877626775,0.3848806003571428,0.3642857142857143,13.047206284746736,0.08220877648355822,4.571428571428571,0.5880704117146098,0.5400954868198061,0.013330849467512224,2.5555062599997598,0.011626959718793486,0.03997630424553274,0.911897469,1.4526785709999999,0.082208776,0.0,11.42857143,2.5085907240000003,5.927352329,0,0.0,3321.810868,0.039976304
"mp-300025562, MnPO4F, LiMnPO4F, mp-25550, mp-25552",3.309467459824653,4.0,0.03222888299603088,11.571428571428573,1.0,4.0,0.17857142857142855,7.224797857492808,1.267228214229298,2.5771095619925504,126.04978349802096,0.0,0.0,0.0,0.0,0.5123455905753104,1.1637499999999998,1.1198432123083395,-0.5987615822178571,0.21428571428571427,82.89964827231458,0.3902107978692857,0.3571428571428571,12.318270816895016,0.08259568595529318,4.857142857142857,0.5850993034625076,0.5455871089438393,0.015124325073097062,2.996596709057576,0.013104169855585936,0.04016444973825454,0.9276416120000001,1.16375,0.082595686,0.0,11.57142857,2.577109562,6.032421792999999,0,1.11e-05,3321.815145,0.04016445
"mp-300025576, MoO2, Li(MoO2)2, mp-714969, mp-25576",4.624620030734843,2.0,0.2346574591666641,19.33333333333333,1.0,2.0,0.8333333333333333,38.33333333333333,4.333333333333333,10.6602,788.6333333333333,0.0,0.0,0.0,0.0,0.987767425,6.3199999999999985,6.173333333333333,-0.5916666666666666,0.3333333333333333,464.4,0.7656800983333333,0.775,34.166666666666664,0.06530493150988424,5.333333333333333,0.5927556786136648,0.5927556786136648,0.008432026593564809,1.8856180831641267,0.0017369755302464565,0.010888480945949549,1.225430247,6.32,0.065304932,0.0,19.33333333,10.6602,21.32646667,0,0.0,6199.9825359999995,0.010888481
"mp-300025605, NiPO4F, LiNiPO4F, mp-25589, mp-504104",3.285405696145,4.0,0.2060406623214286,12.0,1.0,4.0,0.2857142857142857,10.926645488559286,1.336306209562122,2.6800273297435613,178.08440890602455,0.0,0.0,0.0,0.0,0.4571408289782368,1.3269642857142856,1.247442115032655,-0.5992049319714285,0.21428571428571427,95.67944941739748,0.3886761921428572,0.3839285714285714,12.804057073873905,0.08021180482956695,4.142857142857143,0.5960024762075513,0.5716839394229808,0.011565738313280978,2.166535841157586,0.011277557424827328,0.03900522123196147,0.93423345,1.326964286,0.080211805,0.0,12.0,2.68002733,6.166541614,0,0.021264096,3321.769737,0.039005221
"mp-300025613, NiAsO4, LiNiAsO4, mp-635257, mp-25613",4.468334009723021,3.0,0.145951031458333,15.5,1.0,3.0,1.0,13.362006207023823,0.36004114991154795,1.1260424373074422,204.47708012463482,0.0,0.0,0.0,0.0,0.4024895181904375,2.3777777777777778,1.6471779083415352,-0.5697222222222221,0.2222222222222222,103.06737099083763,0.5406262130555556,0.5555555555555555,12.264321434425694,0.08170209411136506,4.833333333333333,0.5040917055252925,0.5040917055252925,0.0043871518089542575,1.462494064565354,0.00031759255173041,0.00461518248522905,1.229138338,2.377777778,0.081702094,0.0,15.5,1.126042437,10.97847778,1,0.033077483,4133.414106,0.004615182
"mp-300025614, NiPO4, LiNi2(PO4)2, mp-540008, mp-767051",3.7158041170355256,3.0,0.10302384968749843,12.5,1.0,3.0,0.4444444444444444,13.730429394524586,1.2095300587265132,2.413367316584249,214.81659719886346,0.0,0.0,0.0,0.0,0.3788976610177281,2.05,1.3477910597495222,-0.8611243386222222,0.2777777777777777,114.88286492911374,0.5562677529166666,0.5972222222222222,16.022168284698857,0.0873736975528017,4.833333333333333,0.4872352594022808,0.4770548791015342,0.004443151752487223,1.4624940645653537,0.0008937485765200232,0.004935559645089903,1.060050625,2.05,0.08737369800000001,0.0,12.5,2.413367317,8.536931222,0,0.033077483,4133.774671,0.00493556
"mp-300025630, VPO4F, LiVPO4F, mp-25616, mp-25619",3.1133546617979966,4.0,0.0,11.285714285714285,1.0,4.0,0.10714285714285714,9.691872778734957,1.2345990012459718,2.4868133214099517,208.40880955345864,0.0,0.0,0.0,0.0,0.5142898409237905,1.470535714285714,1.3978406611737304,-0.5995620748285714,0.21428571428571427,123.60851900005821,0.3848481375,0.35,13.047206284746736,0.0795842730682889,4.285714285714286,0.595538814427064,0.5719498348969979,0.012629532178705369,2.2497165354319457,0.011157741529075178,0.038700066457913664,0.871750457,1.4705357140000002,0.079584273,0.0,11.28571429,2.486813321,5.889688043,0,0.0,3321.873438,0.038700066
"mp-300025637, VPO4, LiV2(PO4)2, mp-32453, mp-767232",3.2913559769920533,3.0,0.02369942833333205,11.666666666666664,1.0,3.0,0.16666666666666666,12.161718933087025,1.1573703697777589,2.2633323680634554,253.56735061181732,0.0,0.0,0.0,0.0,0.37477984665109226,2.273333333333333,1.5172074737881165,-0.8616798941777777,0.2777777777777777,150.58497601022486,0.5503130012499999,0.5444444444444444,16.330498620225445,0.08150485347693212,5.0,0.5084947879853533,0.5084947879853533,0.004949215135050514,1.5275252316519468,0.002161091774608441,0.009431085686057591,0.9229244240000001,2.273333333,0.081504853,0.0,11.66666667,2.263332368,8.106270111,0,0.0,4133.935982999999,0.009431086
"mp-300025652, PWO4F, LiPWO4F, mp-25651, mp-25652",4.966421762377047,4.0,0.0,18.571428571428573,1.0,4.0,0.14285714285714285,18.960317045054378,3.628824513108725,9.324229902058509,340.75102925788224,0.0,0.0,0.5,0.8660254037844386,0.6662642669897969,2.570892857142857,3.0181822045981685,-0.5995620748285714,0.21428571428571427,216.8220013169836,0.3848481375,0.3696428571428571,13.047206284746736,0.07029972800751402,4.571428571428571,0.6389051246232925,0.6227024884860669,0.010145046749414249,2.5555062599997598,0.00988109545674732,0.03418519816760252,1.267169863,2.570892857,0.07029972799999999,0.5,18.57142857,9.324229902,10.63606304,0,0.0,3321.94536,0.034185198
"mp-300025660, Co2P3O10, LiCo2P3O10, mp-25658, mp-25660",3.4895659405707837,3.0,0.0241646573333334,11.933333333333335,1.0,3.0,0.3111111111111111,10.832461503380578,0.9893257462023141,1.8453468610626915,162.20502420252961,0.0,0.0,0.0,0.0,0.3329107510628282,2.0048888888888894,1.4580394074167704,-0.9464603174577778,0.2888888888888889,88.24447527910147,0.5627428139444445,0.5966666666666667,10.674626659559932,0.08501495824444293,5.066666666666666,0.4917117506248078,0.4917117506248078,0.004367828480743465,1.6110727964792764,0.0027553638138263976,0.011145631036648028,0.984675192,2.004888889,0.085014958,0.0,11.93333333,1.845346861,8.2395928,0,0.068820942,4133.969017,0.011145631000000001
"mp-300025688, FePO4F, LiFePO4F, mp-25518, mp-25515",3.0256465676281845,4.0,0.07848027326388872,11.714285714285715,1.0,4.0,0.21428571428571427,10.309187006485713,1.2876968840942815,2.600438019775129,174.89710374814618,0.0,0.0,0.0,0.0,0.4969946103333441,1.1958928571428569,1.1405687328867014,-0.5995620748285714,0.21428571428571427,100.76520825105038,0.3848481375,0.3742857142857142,13.047206284746736,0.07510895634974843,4.571428571428571,0.6045691627777521,0.5892988590915925,0.013317226453285015,2.5555062599997598,0.011442995796442016,0.036523819220232484,0.8539715809999999,1.195892857,0.07510895599999999,0.0,11.71428571,2.60043802,6.064813042999999,0,0.075380814,3321.7995969999997,0.036523819
"mp-300025742, Cr(GeO3)2, LiCr(GeO3)2, mvc-8434, mp-25742",4.095158426366283,3.0,0.11125656666666828,15.111111111111107,1.0,3.0,0.925925925925926,8.380524814062785,1.8264930379167337,4.2337052473064265,257.020590572141,0.0,0.0,0.0,0.0,0.3030759337056068,3.562962962962963,3.4042961641305314,-0.705185185185185,0.2222222222222222,103.9067409234254,0.5355000014814815,0.5092592592592592,17.228155091197806,0.0756820376410707,5.333333333333333,0.5158139352701264,0.5158139352701264,0.003551175430598443,1.8856180831641267,0.0012401566770298515,0.0065520100371154535,1.110005406,3.562962963,0.075682038,0.0,15.11111111,4.233705247,10.86194444,1,0.0,4133.725848,0.00655201
"mp-300025881, Bi(PO3)4, LiBi(PO3)4, mp-684096, mp-25881",3.2744515020199687,3.0,0.03825824408088163,14.058823529411766,0.0,3.0,0.19607843137254904,1.0857151529338924,0.8755730808535729,2.1626837232129645,27.70608689543302,0.0,0.0,0.2745098039215686,0.3882154877102614,0.6178528156994537,1.7236470588235295,1.8768906112989128,-1.1368814192313723,0.3137254901960784,18.727326057218207,0.5982879523529412,0.5166666666666667,3.717018230924797,0.06386870692882668,5.176470588235294,0.6002903486609542,0.5943146477390658,0.0013673868449496553,1.8225803982152549,0.0011377791556797304,0.005800794623541132,0.871511218,1.7236470590000001,0.063868707,0.27450980399999997,14.05882353,2.1626837230000002,10.29153427,0,0.0,4377.543254,0.005800795
"mp-300025885, CuPO4, LiCuPO4, mp-25886, mp-25885",3.7121197086487423,3.0,0.07390691874999966,12.666666666666664,1.0,3.0,0.5555555555555555,10.593790401066485,1.2347839317162703,2.5770404280322445,215.91449224858195,0.0,0.0,0.0,0.0,0.4515331616838249,1.8344444444444443,1.2398695670149649,-0.861124338622222,0.2777777777777777,85.86062269892359,0.5524111979166666,0.5555555555555555,16.022168284698857,0.08461499392593873,4.5,0.4849330696161991,0.4849330696161991,0.009580962572263405,1.6072751268321592,0.003100346964964789,0.015410843196881215,1.04026874,1.834444444,0.084614994,0.0,12.66666667,2.577040428,8.806520111000001,0,0.0,4133.824041,0.015410843
"mp-300025907, Sn(PO3)4, LiSn(PO3)4, mp-25908, mp-25907",2.807287612963619,3.0,0.004442116911764771,12.117647058823529,0.0,3.0,0.19607843137254904,1.4536276857137755,1.1620025403944358,1.96416936493244,43.57123622199754,0.0,0.0,0.0,0.0,0.6178643537917062,1.6460784313725492,1.9237473243078524,-1.2352147525647061,0.3137254901960784,19.422618126467448,0.5980489521568627,0.5166666666666667,3.730337403942311,0.06613010311165761,5.176470588235294,0.5886995431250861,0.5886995431250861,0.0011854987671256962,1.8225803982152549,0.00034944257411810835,0.0020910307665537287,0.7777739220000001,1.6460784309999998,0.066130103,0.0,12.11764706,1.964169365,8.521526431,0,0.0,4377.37626,0.002091031
"mp-300025929, Bi2(PO4)3, LiBi2(PO4)3, mp-26074, mp-504151",4.383503469759232,3.0,0.06946963224264824,18.058823529411768,0.0,3.0,0.3921568627450979,1.489938058157872,2.9176839550692577,8.001523008901454,65.36321663158513,0.0,0.0,0.5490196078431372,0.7764309754205228,0.5371450848947219,1.5778823529411763,1.2866746818929102,-1.0315826330509803,0.29411764705882354,10.582560934133307,0.5857553605392156,0.4892156862745098,3.60315125437966,0.0638473961766106,5.176470588235294,0.5915725228705746,0.5796251087913163,0.0033418347979592518,1.8225803982152549,0.0030494784107863893,0.011597718202784579,1.11909904,1.5778823530000001,0.063847396,0.5490196079999999,18.05882353,8.001523009,13.78186051,0,0.0,4377.6857899999995,0.011597718
"mp-300025959, Bi(PO3)4, LiBi(PO3)4, mp-25960, mp-25959",3.1704749663935523,3.0,0.0614034618749999,14.058823529411766,0.0,3.0,0.19607843137254904,1.0857151529338924,0.8755730808535729,2.1626837232129645,27.70608689543302,0.0,0.0,0.2745098039215686,0.3882154877102614,0.6178528156994537,1.7236470588235295,1.8768906112989128,-1.1368814192313723,0.3137254901960784,18.727326057218207,0.5982879523529412,0.5166666666666667,3.717018230924797,0.06184062775975002,5.176470588235294,0.6129826804230952,0.6071967311831036,0.002647934018026757,1.8225803982152549,0.0022033005088893066,0.011233193790032993,0.8438373570000001,1.7236470590000001,0.061840627999999995,0.27450980399999997,14.05882353,2.1626837230000002,10.29153427,0,0.0,4377.543254,0.011233193999999998
"mp-300026113, Ti(PO3)4, LiTi(PO3)4, mp-26114, mp-26113",2.3984570005314256,3.0,0.0021960357352961424,10.470588235294116,1.0,3.0,0.0392156862745098,2.659158981672892,1.7772971284117116,3.4628702337760573,59.60075190017751,0.0,0.0,0.0,0.0,0.5248722185904282,1.7833333333333332,1.8444707941772505,-1.0743323996235294,0.3137254901960784,30.83164439403102,0.5989869396078431,0.5098039215686274,4.623128589454637,0.06750298978915258,5.0,0.5793963868963411,0.5793963868963411,0.001280267601576005,1.6803361008336115,0.0005793817773754508,0.003327117496380284,0.686009245,1.783333333,0.06750299,0.0,10.47058824,3.462870234,7.132447999999999,0,4.42e-07,4377.193310000001,0.003327117
"mp-300026129, BiP2O7, LiBiP2O7, mp-672945, mp-26129",4.507793001309548,3.0,0.09434562918749913,16.9,0.0,3.0,0.3333333333333333,1.3021349989749742,2.1638443156156644,6.103688246786487,49.608706449126,0.0,0.0,0.4666666666666667,0.6599663291074445,0.5467930444816732,1.6575333333333333,1.5015727429006636,-1.0761825396800002,0.3,10.381269457805038,0.5864179469999999,0.5083333333333334,3.5975300168618767,0.07089288194764737,5.2,0.5413790997393555,0.5413790997393555,0.0029750778694446786,1.833030277982336,0.002695693646034952,0.010945885958561505,1.162854064,1.6575333330000002,0.070892882,0.46666666700000003,16.9,6.103688247000001,12.76412413,0,0.0,4341.243062,0.010945886
"mp-300026173, Bi3(PO5)2, LiBi3(PO5)2, mp-584116, mp-26173",6.0602901158346025,3.0,0.07781211233333353,23.93333333333333,0.0,3.0,0.6666666666666666,2.64565798485736,6.246855999344247,16.433489638860763,141.75226520714943,0.0,0.0,0.9333333333333336,1.3199326582148891,0.4467070108821321,1.6132888888888888,1.0421006723719282,-0.9708994708977776,0.26666666666666666,32.82847724946313,0.5475617914444444,0.5233333333333333,3.2611442360611815,0.06448933811142195,5.333333333333333,0.5943781509381608,0.5738633377612627,0.009489827585542777,1.885618083164127,0.00858227379220425,0.026552470755602717,1.498052341,1.6132888890000001,0.064489338,0.933333333,23.93333333,16.43348964,18.86406053,0,0.0,4135.218895,0.026552471
"mp-300026209, BiP2O7, LiBiP2O7, mp-26210, mp-26209",3.9667365337597538,3.0,0.03844004493750042,16.9,0.0,3.0,0.3333333333333333,1.3021349989749742,2.1638443156156644,6.103688246786487,49.608706449126,0.0,0.0,0.4666666666666667,0.6599663291074445,0.5467930444816732,1.6575333333333333,1.5015727429006636,-1.0761825396800002,0.3,10.381269457805038,0.5864179469999999,0.5083333333333334,3.5975300168618767,0.062383828344281876,5.2,0.606348462471539,0.5964259495320244,0.005235976927990238,1.833030277982336,0.0047442757315805965,0.019264170166456228,1.023280283,1.6575333330000002,0.062383827999999995,0.46666666700000003,16.9,6.103688247000001,12.76412413,0,0.0,4341.243062,0.01926417
"mp-300026299, SnPO4, LiSnPO4, mp-672986, mp-26299",3.4622651544840988,3.0,0.2847116364583329,16.166666666666668,0.0,3.0,0.5555555555555555,4.192144328869662,2.3817723455806683,6.030188470429244,190.43373997531964,0.0,0.0,0.0,0.0,0.4393360823705456,1.4761111111111107,1.218327886698065,-1.3091798941777777,0.2777777777777777,19.76812442316864,0.5539864262499999,0.5388888888888889,9.636286872616342,0.058545817236463835,5.333333333333333,0.6427863324719008,0.6427863324719008,0.003300184930287519,1.8856180831641267,0.0010456660923567783,0.0052451120056781035,0.91865456,1.476111111,0.058545817,0.0,16.16666667,6.03018847,11.87118678,0,0.0,4134.664976,0.005245112
"mp-300026303, Cu9(PO4)8, Li6Cu9(PO4)8, mp-26304, mp-26303",3.5982884888470914,3.0,0.00581969867346821,13.0,1.0,3.0,0.6122448979591837,11.721481273102341,1.3330903568696608,2.873656695529291,242.24386764180562,0.0,0.0,0.0,0.0,0.4211355754119078,1.8895238095238087,1.2532490866436783,-0.8434823453170068,0.2721088435374149,97.13656819755192,0.5413944220408162,0.5744897959183674,17.823111076482398,0.07973362809992057,4.469387755102041,0.5207938390329295,0.5207938390329295,0.0022384551657075075,1.6048655715377549,0.0007332334153708422,0.003556360403236223,1.0060527609999999,1.88952381,0.079733628,0.0,13.0,2.8736566960000003,9.059080925,0,0.0,4049.5407600000003,0.00355636
"mp-300026341, SbP2O7, LiSbP2O7, mp-26342, mp-26341",3.331913568595065,3.0,0.03539302312499881,13.7,0.0,3.0,0.3333333333333333,1.715290710702481,1.1264496832477202,2.6199452533429337,50.60796138509786,0.0,0.0,0.0,0.0,0.5470019087145029,1.9469999999999998,1.4510908540359102,-1.1238492063466667,0.3,21.240582352343047,0.5913891653333333,0.5166666666666667,6.6137903067924855,0.0678560322052266,5.2,0.5810208525817834,0.5762865544307155,0.0041866006712504645,1.833030277982336,0.0010363960704268796,0.005867317646813191,0.90228743,1.9469999999999998,0.067856032,0.0,13.7,2.619945253,9.856777467,1,0.0,4341.066661,0.005867318000000001
