,density,nelements,energysStab,atomMean,atomStd,transition,metalloid,other,NdValenc wmean,BulkModulus wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,BCCenergy_p wstd,AtomicVolum wmean,AtomicVolum wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,MeltingT wmean,MeltingT wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,SpaceGroupNumber wstd,Crystal System,meanbv,meanValenceOcc,Hall Number,ionicitymean,NNdiststd,oct,q4,q6,tet,lin,bent,sq_pyr,numberDensity,ShannonRadii,avgIonicRadVol,SpaceGroup,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,negativeoxdensity,nsites,Unit Cell Mass,energy,total_magnetization,Electronegativity wmean,IsNonm wmean,phi wmean,VegardVolume,bcc,volumeshannonflex,strainlatticemean,AtomicWeigh wmean,BCCvolume_padiff wstd,Polarizability wstd,symmetry ops,strainlatticestd,q2
"mp-300019131, MnBO3, Li2Mn3(BO3)3, mp-510766, mp-849566",3.016087157962879,3.0,0.2211043293333325,10.8,7.19444229944198,1.0,1.0,3.0,0.3333333333333333,26.398653164297773,3.8748450250851203,326.87194896812764,0.2210595332660593,0.0,0.0,0.0,0.0,0.2839333333333333,0.3217060046684582,3719.7401314132726,5257.7477602900435,4.251333333333334,4.213638280103734,-0.42433908046,268.76,180.00359403819326,0.5835028179673333,2.0674712643666666e-05,2.9238459018839906e-05,15.240589081644965,1.0,-0.1587049168944669,27265.4,18.0,1.3226315789473684,0.01948723471712029,0.16807881719888318,0.27520577898141196,0.2776329347989258,-0.4871449515802777,2.7510643756277395,2.7510643756277395,0.5314353495217174,0.07984062826558615,0.5882503293922842,0.5487975263357353,174.0,0.3351234472108554,0.1808621328833405,0.3018081131322771,0.04746327024823402,0.9208515999838968,0.8369192937484582,0.03193625130623445,0.30377361904713845,0.19506438319925687,0.014252160086439175,0.6293419929318786,0.04790437695935169,15.0,341.241735,-113.85731368,11.9999773,0.9273333333333332,0.2,0.65,1.0028582567691178,-0.01982344635497699,114.02471291993432,-0.05285000707812992,7.583149666666666,0.461595197659858,0.6320418832816558,2.0,29.150851014704326,0.1469366530489752
"mp-300019206, La4CoO8, LiLa4CoO8, mp-25479, mp-19206",6.793979737722673,3.0,0.03727494225961614,24.538461538461537,22.20400305078546,2.0,0.0,2.0,0.2820512820512821,5.708685148749024,16.898462826066147,477.3469005157074,0.8131459829772351,0.0,0.0,0.0,0.0,0.21910256410256407,0.4517510625427784,3817.915276335221,5390.585646283625,1.0964102564102565,0.7312482460629572,-0.30038461538461564,178.93333333333337,139.4361264037501,0.4872654255128204,0.03970438974358975,0.05615048646113184,23.08729111820738,3.0,-0.2086561701068166,27818.0,310.0,1.1309999999999998,0.030328231067055306,0.8262423115515495,0.10215573686577227,0.24390357240231514,-0.9763801422963572,4.500797663317795,4.500797663317795,0.6493400773840832,0.07162962490800112,0.4569485735874593,0.4715590051369923,65.0,0.5991284224520107,0.1212656895379834,0.4786425607133192,0.2385005593954885,1.2930073023341837,1.705987663623943,0.027549855733846586,0.5383263815479845,0.33654741352039264,0.2951401478779022,1.0374996886661143,0.044079769174154536,13.0,742.5502749999997,-100.72880884,0.9999996999999999,0.8666666666666667,0.20512820512820515,0.4558974358974359,1.1947095851861531,-0.1405683649558584,106.30755961970705,-0.1734823055909477,19.039750641025645,0.5638257770830923,4.258804494366469,8.0,26.98978943877353,0.06210915266400144
"mp-300019340, VO2, Li2V3O6, mp-714944, mp-762271",3.721442124519189,2.0,0.14459902000000113,13.0,7.071067811865476,1.0,0.0,2.0,0.5,26.666666666666664,3.157116666666667,583.3,0.05132582999999991,0.0,0.0,0.0,0.0,0.3875,0.6699595783333332,6199.706538533296,6195.091572459637,3.6566666666666654,3.51,-0.5916666666666666,382.1,345.56666666666666,0.7656800983333333,0.0,0.0,34.166666666666664,2.0,-0.13958613876077627,29930.33333333333,2.0,0.6335,0.0061708129165503785,0.7742238815496129,0.21636420289583588,0.37735524192474895,-0.4277675810873771,5.148934780723222,5.148934780723222,0.9558433353273434,0.08106210229591687,0.4561383185830032,0.4939817883591907,12.0,0.4393115201324882,0.15713484026367722,0.1664561816927139,0.32160922528715025,0.6747161098231644,1.0228150121633577,0.027020700765305626,0.4129296484174159,0.0211340399038127,0.3979856254875628,0.4428176942771219,0.05404140153061125,6.0,165.8806,-45.78260876,0.0,1.4183333333333332,0.3333333333333333,0.7083333333333333,0.9750601422277164,0.1301699535257868,70.98975639923468,-0.17223774641948086,13.823383333333332,0.5916666666666666,1.7993333333333332,2.0,17.126389726542822,0.08361785785689302
"mp-300019377, La2MoO6, LiLa2MoO6, mp-25581, mp-19377",5.556136420264424,3.0,0.059277114444441274,22.66666666666667,21.139746660943906,2.0,0.0,2.0,0.25925925925925924,10.881075554035089,9.524086327993151,318.05525639103934,0.4570290522581684,0.0,0.0,0.0,0.0,0.2277407407407407,0.2444892678386614,4134.95352488377,5840.592743258434,1.896296296296296,1.68073013071427,-0.35203703703703715,207.80740740740745,123.29878105703597,0.5202075962962962,0.0,0.0,14.334146785224318,1.0,-0.08684083895901759,30107.111111111117,81.0,1.7719999999999996,0.013281077123654865,-0.3148953692146519,0.17848320320832994,0.28524994004059234,-1.0034085624597773,1.874978074310737,1.874978074310737,0.36097929395622463,0.0641064932799752,0.5287702917927124,0.5319419918483975,14.0,0.4205438817199465,0.107272513561622,0.3742049983869272,0.20621304367183105,1.117963714550848,1.410345631369963,0.021368831093325068,0.3919927024105573,0.27044719125473604,0.2027327856948697,0.8970459824106541,0.042737662186650135,18.0,939.4946800000001,-142.29458121,0.0,0.925925925925926,0.2222222222222222,0.407037037037037,0.8461478211283806,-0.21249031446291625,185.30128037062923,-0.0009870550603379158,17.398790370370367,0.590105370609772,2.820061068130181,4.0,30.966079794172856,0.09099674236143043
"mp-300019431, YMo3O8, LiYMo3O8, mp-25579, mp-19431",5.168142676775903,3.0,0.1106411443749984,19.08333333333333,15.69213355651664,2.0,0.0,3.0,0.4444444444444444,26.337405920425873,7.1730074728648825,503.40623926248185,0.866100535641149,0.0,0.0,0.0,0.0,0.23319444444444445,0.891324263902415,4133.808144079476,5841.402042945657,3.4886111111111107,4.171654588550308,-0.3898611111111111,303.48333333333335,300.9314930653129,0.5139062393055555,0.0,0.0,21.55122379155253,2.0,-0.3929536928748343,296.1666666666667,1.0,0.9559999999999998,0.02689506759409244,0.6753242523795068,0.27256354895647,0.31129127274844104,-0.9512127435433172,4.351290432954834,4.351290432954834,0.7092378854713098,0.07399719605202111,0.5132812858453062,0.5215186425055885,2.0,0.3010312603163881,0.15896559919804995,0.08266432132446913,0.2476191905562883,0.50859876017004,1.370583118906743,0.024665732017340368,0.2976740300357226,0.038761785376997836,0.2434401209502275,0.3903736795629241,0.049331464034680736,12.0,504.72105,-91.59999132,5.000000099999999,0.9783333333333332,0.2222222222222222,0.4763888888888889,0.989167855511412,-0.036032983406024635,127.0542091912258,-0.059333972886169185,14.021695833333332,0.5610976689809024,1.0881782374883309,1.0,22.21755778917645,0.09915491982371524
"mp-300019433, ScMo3O8, LiScMo3O8, mp-632694, mp-19433",5.131680720706706,3.0,0.14578880954860907,17.583333333333332,14.534202955633845,2.0,0.0,3.0,0.4444444444444444,26.058427939280342,8.40114929826893,510.25547105419724,0.8182542434908002,0.0,0.0,0.0,0.0,0.2406944444444445,0.8970870656931647,4133.585813469367,5841.5592821657665,3.5638888888888887,4.1269489971032325,-0.3954166666666666,303.9000000000001,300.719368379422,0.5136040080555555,1.7638888888888892e-07,2.4945155891858763e-07,21.55122379155253,2.0,-0.39715013228511625,299.5,1.0,0.9983999999999998,0.023918334755564208,0.6751451368969533,0.2640925203574362,0.31141263005956105,-0.8553128588355662,3.8262939253298094,3.8262939253298094,1.0059731539616559,0.08048344755397048,0.482746244692837,0.4917056498882057,1.0,0.28796890151736193,0.15896559919804995,0.056020217667532894,0.25465257315129003,0.3849051771080829,1.3735474256137907,0.02682781585132349,0.28864299474009997,0.04023011913471796,0.19162774090788515,0.31512797407208826,0.053655631702646985,12.0,460.771112,-90.83823782,1.0,0.982222222222222,0.2222222222222222,0.4777777777777778,0.9929222681873708,-0.07013222439685743,134.61609661266826,-0.056931693811735976,12.800864222222225,0.5571424904184114,1.103072208106204,1.0,21.074647626491803,0.10104214225960803
"mp-300019445, La4NiO8, LiLa4NiO8, mp-543085, mp-19445",6.809095939055432,3.0,0.0781254961057698,24.615384615384606,22.214127388247814,2.0,0.0,2.0,0.3076923076923077,5.708685148749024,16.903742474447903,477.5258631257345,0.8498620163305272,0.0,0.0,0.0,0.0,0.2196923076923077,0.5075993300998158,3817.913876944414,5390.586637191421,1.1292307692307693,0.7393968435878614,-0.3051282051282054,177.9076923076923,139.75909845723072,0.4874419115384616,0.015266530769230771,0.021590134864232318,22.68386051672297,3.0,-0.2405853428137377,27817.69230769231,310.0,0.6405882352941176,0.028945624617478724,0.8245420203451503,0.10208062345032473,0.2435261232890027,-0.9824439239643,4.487656226565742,4.487656226565742,0.6425933554410606,0.07181218719131854,0.4537423544482063,0.471330957345855,65.0,0.5638857595229324,0.11227021278704304,0.4868150740343009,0.23870300946607026,1.2941048654605922,1.7156972649607276,0.02762007199666097,0.5135700016030825,0.3516664398913974,0.15976314982237694,1.0383803653644474,0.04419211519465757,13.0,742.31048,-97.26531486,-0.0018021,0.8674358974358976,0.20512820512820515,0.4584615384615385,1.1892173521525728,-0.11521495260587973,107.01172243728884,-0.17420817048697992,19.033602051282056,0.5612062007292997,4.2713771236621545,8.0,27.024473250877808,0.06400006071845107
"mp-300019492, Mn(PO3)3, LiMn(PO3)3, mp-25697, mp-19492",3.0253259451056884,3.0,0.0192201557692302,10.923076923076923,4.999408249006744,1.0,0.0,3.0,0.12820512820512822,3.89355407225962,2.80675900519872,47.93744567897682,0.7785757378707779,0.0,0.0,0.0,0.0,0.28328205128205125,0.41997146237054295,4292.990501751799,6065.937595878314,1.807948717948718,1.7803180281606488,-1.0559820639102564,76.00256410256411,32.273829832306966,0.5891265557138462,7.951812555256411e-06,1.1245561161092273e-05,6.62739914754506,3.0,0.2239416899692595,31715.615384615387,115.0,1.4733333333333334,0.006636000541236234,-0.5204656088280626,0.2408504571451208,0.31094745444085914,-0.643818237111984,2.7093752239776467,2.7093752239776467,0.33227133692391875,0.08115231580385032,0.5305315845082675,0.4985198122202508,19.0,0.1738465193492208,0.04099528538624561,0.1304192906689721,0.07952941424385898,0.6117555848019602,0.86036312496182,0.02496994332426164,0.17525928322490744,0.09530774658569832,0.03861521289351506,0.4180950317436654,0.05618237247958869,52.0,1167.415724,-378.30734965,16.0000005,1.002051282051282,0.3076923076923077,0.541025641025641,0.8138744661746534,-0.11082494828653393,528.1861981228874,8.147556703382479e-13,7.483434128205127,0.8024067891876003,0.1159949895764365,4.0,52.606012798514655,0.11045624589597286
"mp-300019615, V2(PO4)3, LiV2(PO4)3, mp-32518, mp-540147",2.957058292750959,3.0,0.016002415294117608,11.0,5.1105427362290525,1.0,0.0,3.0,0.1176470588235294,8.453186555218796,2.6317825913029798,166.65884431470232,0.5942011098521859,0.0,0.0,0.0,0.0,0.2804117647058824,0.3869136240460824,4376.837218818916,6185.110304404039,1.985490196078432,1.3291564333434749,-0.9123669467764708,117.16666666666669,99.00489477179173,0.5826843542647059,0.0,0.0,11.125511621617804,1.0,0.14499245856249365,32185.176470588238,81.0,1.4152631578947368,0.009576886934018536,-0.4060717322413837,0.27279007953279644,0.265481243588735,-0.6357966489685238,2.593532528180034,2.593532528180034,0.20457495124855604,0.0782666155646737,0.5260251778606109,0.509323163771856,14.0,0.1474990953435922,0.02282163660600851,0.060502209560048266,0.071854031436377,0.2968848864208677,0.8356128657658399,0.023019592813139318,0.15269360386554595,0.054891801162989536,0.034888459163865564,0.1948462159960425,0.055247022751534376,68.0,1547.188344,-502.34792545,3.9999995000000004,1.002156862745098,0.29411764705882354,0.4931372549019608,0.8063077156064608,-0.0895698483796358,709.9528834780673,-0.00010558462473871562,7.584256588235292,0.6520100108664949,0.4044170918246884,4.0,65.85145945039018,0.12086225338302965
"mp-300019616, Na2Fe(Si2O5)3, Na2LiFe(Si2O5)3, mp-851041, mp-19616",2.643937377237088,4.0,0.08088812942708312,10.5,4.123105625617661,1.0,1.0,4.0,0.0625,10.119577380215373,3.3667781105210337,303.74616423296817,1.025982586174039,0.02083333333333333,0.03608439182435162,0.0,0.0,0.21819791666666666,0.5948048267991258,2907.226143608071,5030.393735612652,3.3705208333333334,5.303785641713524,-0.64241319444375,140.59104166666665,163.2726949123755,0.3917142029339584,0.021986070833333333,0.03808099174214154,19.84683921710765,3.0,-1.5422801833771766,543.9166666666666,304.0,0.6679999999999999,0.00734781996358417,-0.1929334140805752,0.2580817530024613,0.2817457611946638,-0.719258695530984,2.841861693858784,2.841861693858784,0.2533717414913413,0.07487959576567765,0.5749057515373958,0.5466147483951368,64.0,0.17264929130043655,0.02083333333333333,0.20856048779834108,0.0356814382746774,0.8164767012891283,0.7631126782751987,0.02807984841212912,0.1672764983367425,0.16173002312250434,0.01772313500881221,0.6548519718963411,0.04679974735354853,96.0,2041.31415424,-693.48311606,22.851902399999997,0.6946875,0.15625,0.4013541666666667,0.8131730184910483,-0.10084657947172444,815.7653833238589,-1.0952819371925229,5.315922276666667,0.6527342504979867,0.6747634857627892,8.0,111.31226934883176,0.12167919888443796
"mp-300019623, VAsO5, LiVAsO5, mp-543108, mp-19623",3.5476800779000754,3.0,0.0,13.714285714285715,9.422075684480657,1.0,1.0,3.0,0.6190476190476191,10.115881857734262,1.810167154694977,204.37977355094284,0.5995491047561554,0.0,0.0,0.0,0.0,0.25752380952380954,0.4736908878179357,4428.407366495484,6259.120776435238,2.24,1.4827497896730624,-0.5733333333333334,168.9047619047619,111.72514460276136,0.5676726952380953,0.0,0.0,9.9620595453695,3.0,0.06924620469411202,32137.142857142866,292.0,1.2326666666666668,0.010208884754993012,-0.003961133916265121,0.2685948661338171,0.27523804567682914,-0.6416607532875883,2.7055767145777017,2.7055767145777017,0.16533817813628787,0.07264759648359556,0.5756424785271304,0.5322658817096522,62.0,0.20980781738521584,0.05203081136319169,0.07419468104693022,0.15163317045791114,0.3892721035464812,0.9670085680128112,0.02075645613817016,0.2133314251231936,0.051228481902106514,0.08976658559117193,0.2554801535478912,0.051891140345425406,28.0,823.4404,-187.84082577,0.0,1.0004761904761903,0.2380952380952381,0.4309523809523809,0.8306013997322298,-0.1103205185492409,271.59118254073604,8.585724723767877e-15,9.802861904761905,0.5246464093799589,0.5551862264427551,8.0,37.76252554711122,0.07598263389675107
"mp-300019667, Ni2P3O10, LiNi2P3O10, mp-25610, mp-19667",3.4987725942393726,3.0,0.04559649970833314,12.066666666666665,6.826093725957443,1.0,0.0,3.0,0.3555555555555556,10.832461503380578,1.8476122502794543,161.3322826718161,0.6374370529255594,0.0,0.0,0.0,0.0,0.275,0.3909725504696681,4133.966591093941,5841.2902357015355,2.0617777777777784,1.4662877625040511,-0.95468253968,110.13111111111112,85.75047354726532,0.5630487230555555,0.02646198666666667,0.03742290043133601,12.551759504813127,1.0,-1.3964750708590905,511.8,60.0,1.0020000000000002,0.01618480811720015,-0.075943341017703,0.2362583984537973,0.28156199754830397,-0.6403690959070906,2.946369237312067,2.946369237312067,0.36892213212829134,0.08534965249087655,0.5216807120783181,0.4920154802517057,11.0,0.17311695506558564,0.05230489909306587,0.03801332326840458,0.09715282345916897,0.19596108998778752,0.9995970174960944,0.028449884163625518,0.1843603341859037,0.07757812120837773,0.04717219404607372,0.2367765471924563,0.05689976832725103,30.0,740.6041720000003,-195.59640644,9.987145800000002,0.9953333333333332,0.2888888888888889,0.6011111111111112,0.8467742310415859,-0.029986983726959307,298.14195341073287,-0.010857219519895859,8.228935244444441,0.7059998804447785,0.1518891733720818,4.0,39.04598536996482,0.12117492175338712
"mp-300019682, Fe(WO4)2, LiFe(WO4)2, mp-25537, mp-19682",6.438680497095959,3.0,0.1236525724431825,21.63636363636364,25.209207290817474,2.0,0.0,3.0,0.42424242424242425,23.779674323410244,12.117253972529594,426.4300924711129,0.6739082655897927,0.0,0.0,0.8484848484848485,1.1999387801953532,0.2441515151515152,0.6636389336128747,4508.5173383555375,6373.210455250515,3.642121212121213,4.173887759227593,-0.43030303030303024,292.1030303030303,273.2890078955744,0.5568582533333334,0.06395947878787879,0.0904523623441325,13.591643843521874,1.0,-0.8428279620975812,331.72727272727275,90.0,0.8505263157894737,0.01827354386494641,0.0777349894665866,0.18806445107730688,0.2848347129249287,-0.9312223991937896,2.9128664454919444,2.9128664454919444,0.6369317139280004,0.07733553194057816,0.5001236362262089,0.4839355328865538,15.0,0.25276627309640265,0.08097486753002242,0.14576609531642867,0.2053170863378037,0.7136460487459207,1.624049371084725,0.02109150871106677,0.252995008248085,0.0853481001158105,0.13457469267018424,0.4811861256981406,0.05624402322951138,22.0,1103.0404,-155.27592366,-7.999998599999999,1.0324242424242425,0.2424242424242425,0.4403030303030303,0.8648891537408093,-0.13194995241782534,130.20590059655612,-0.01189347336011289,16.712733333333336,0.6085403813847863,0.6381726897962937,4.0,31.87608211537596,0.10731929294671434
"mp-300021496, La4CuO8, LiLa4CuO8, mp-772213, mp-21496",6.80877369076861,3.0,0.06394901302884826,24.69230769230769,22.227441859054164,2.0,0.0,2.0,0.35897435897435903,4.652839475780002,16.797454264287776,477.3469005157074,0.8751221765675977,0.0,0.0,0.0,0.0,0.2181794871794872,0.5727077789164565,3817.9366630339055,5390.5705024427425,1.0297435897435898,0.7236346276217219,-0.3051282051282054,168.41461538461542,143.4117409730291,0.4856619630769229,0.0,0.0,22.68386051672297,1.0,-0.2744685721537546,21006.69230769231,57.0,0.6411764705882352,0.025554970813248555,0.7611355696465497,0.09820748358065703,0.25307152697941604,-0.966037726644252,4.805090247296223,4.805090247296223,0.8493771766724307,0.0713424120631197,0.4591260433884976,0.4714298662288674,65.0,0.5741392564490634,0.10451788007488576,0.4798081983595828,0.2381813610005501,1.2912767996611725,1.7098001362455781,0.02743938925504604,0.5203977761472075,0.3439105952133643,0.2627653415706038,1.0361111458626482,0.04390302280807366,13.0,747.16308,-98.24732729,0.539383,0.8671794871794872,0.20512820512820515,0.4392307692307693,0.9258609570297108,-0.09816047646843053,35.27819845235453,-0.03601376555852983,19.15802769230769,0.5612062007292997,4.2831533597904885,4.0,23.98627684036505,0.0617095596158741
"mp-300024979, Fe(GeO3)2, LiFe(GeO3)2, mvc-8638, mp-24979",4.172523237209323,3.0,0.11438615854166655,15.333333333333336,10.498677165349081,1.0,1.0,3.0,0.9629629629629628,8.904307614941711,4.063897622990877,256.3620358849428,0.5771205757616065,0.0,0.0,0.0,0.0,0.2443333333333333,0.3321702017414319,4133.714159876691,5841.468679964185,3.2966666666666664,3.519368045591312,-0.7044444444444443,168.98518518518517,97.6826984412283,0.5354663362962963,0.07817269629629629,0.11055288730949524,17.228155091197806,1.0,-0.8004411240483432,338.3333333333333,90.0,0.5275000000000001,0.007359826784849618,-0.3287515400631787,0.23851006284050064,0.30502853423740106,-0.6483839918755175,2.9956642294688374,2.9956642294688374,0.4890391103656309,0.07611290207872225,0.5709822341857687,0.5205328632245606,15.0,0.3058532143820318,0.10475656017578484,0.16793897994053705,0.2183575531983208,0.7589724159509312,1.1327413042794363,0.02537096735957408,0.2861392386821017,0.08224504279104362,0.22111191210561668,0.5117480815384025,0.05074193471914816,18.0,594.2428,-113.24295792,8.0000012,0.9811111111111108,0.2222222222222222,0.5196296296296296,0.8938146090124969,-0.05589584492238653,164.21768963062726,-0.027197631720261718,11.004496296296296,0.5087408809508208,0.3116432133954121,4.0,27.774401902196445,0.08610109974945951
