,Crystal System,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc,VegardVolume,Hall Number,strainlatticemean,strainlatticestd,ioniccount,ionicitymean,NNdist,NNdiststd,nndistmax,nndistmin,bcc,oct,q4,q6,q2,cn,tet,lin,bent,reg_tri,sq,sq_pyr,Forces,avgCentralDistance,Coordination,numberDensity,initialAnisotropy,li-ion fittability,maxForce,oxidation flexibility,ShannonRadii,positiveoxidationpop,avgIonicRadVol,SpaceGroup,strainvolumeflexibility,Xcm,Ycm,Zcm,volume flexibility of cell,deltaShannon,volumeshannonflex,detLatticeVec,angle anisotropy,ShannonRatio,avgCentralDistance Std,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,oxstateflexmin,oxstateflexmax,anisotropynormcubevolmean,anisotropynormcubevolstd,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,coordination std,solid electronegativity,charge moment of inertia,mass moment of inertia,negativeoxdensity
"mp-300009615, TiS2, LiTiS2, mp-2156, mp-9615",5.0,12.0,-1.7101118039997378,0.0637987874420222,0.5183832422762371,4029.0,1.0586217998662988,456.0,-0.04486604945958265,13.442636464008634,0.0,0.52,0.7699565571482313,0.030073450886040468,0.7912216982034309,0.7274262750378316,0.005290021398329768,0.4810272699775229,0.2321470621337676,0.3220740340998957,0.15730652431217768,12.666666666666664,-0.615822480029245,4.235442600039915,4.235442600039915,0.0,2.0701036095035232e-05,0.6916171584549157,0.0,0.9671966500165222,6.0,0.04622047327848687,-0.31178251946337115,0.9447275184770408,0.00035482,2.333333333333333,0.3013337485374167,0.3333333333333333,0.8721743699365602,164.0,0.030300999999999863,0.8589069350071877,0.8589069350071877,0.8589069350071877,0.05163773395074581,3.651571837008996,0.0,66.87302791939712,14.142135592725866,0.05055611700000003,0.3857783980316964,0.22046353412115105,0.4714045207910317,1.98048120843096,0.8507484520208766,5.051983529503056,0.8075004479397416,0.01540682442616229,2.6666666666666665,1.6666666666666667,-0.4979927029957476,0.3521340178338173,4.47794352678315,2.7563045989668,0.5799401808929674,6.426945199728242,0.0,1.1548003502915456,15.090971214752214,139.27610069971144,0.03081364885232458
"mp-300010179, MgSbPd, LiMgSbPd, mp-10183, mp-10179",7.0,24.0,0.0,0.07557170030816247,1.090928528172656,238.66666666666663,1.2690911830475131,512.0,-0.08248564815805019,12.898923247603884,0.0,0.504,0.7298991014932207,0.03007627993790805,0.7511662429901804,0.6873648184993013,0.34159333704315825,1.2597503061896962,0.25956804610915585,0.3397453666218893,0.13042356107423014,13.666666666666664,0.29434595234301203,5.736539253599955,5.736539253599955,0.0,0.6970465597089534,0.0044276587150582645,0.0,0.4102145864246843,8.0,0.04679340905580098,9.896713078679416e-11,1.2471800535865696,0.0,1.2222222222222219,0.8516517334334659,1.0,0.8814887554110341,216.0,0.030301000000000005,0.4605125056934074,0.4605125056934074,0.4605125056934074,0.02697395115168572,0.6117744589066488,0.0,66.05423845726028,2.335505546158984e-09,2.6000916127282205,0.2994503936286876,5.046692984377202e-11,1.0304020550550783,0.13177868106327228,0.44076966072588425,0.7614364280043997,1.6501590593694808,0.04679340905580098,2.6666666666666665,0.3333333333333333,1.1108685665368777e-10,5.664724367269252e-11,0.43053622493947147,0.09531803655558424,0.3067232922109785,0.5386061011224781,0.0,1.2703340927724809,2042.211876414528,46534.373114888025,0.0
"mp-300010189, TiTe2, LiTiTe2, mp-1907, mp-10189",5.0,12.0,-1.539126635207957,0.15724099223267748,0.7938524560556091,721.0,1.0382912355741052,456.0,-0.052701788067550964,15.853323429626984,0.0,0.18666666666666668,0.7732850152293271,0.017894824488952847,0.7859385669736088,0.7479779117407638,0.007857561750762111,0.2747498386750808,0.2610656870867785,0.3975212544683095,0.1317583243243373,12.0,-0.6785212534997792,4.5926824909561015,4.5926824909561015,0.0,7.40573949846106e-05,0.11499569024738247,0.00099558,1.6346013637770205,7.0,0.035574739765051384,-0.29705185872908085,0.9576220852808808,0.00298674,2.333333333333333,0.7543987078035564,0.3333333333333333,0.7543987078035564,164.0,0.030300999999999894,1.2630870401594363,1.2630870401594363,1.2630870401594363,0.4186897075465336,5.735465604906625,0.0,86.88476768666345,14.142135636043939,2.8542175237557252,0.4072287697520775,0.21004738294367364,0.4714045207910317,3.5042858289444636,0.7796570591815196,8.213369877769178,1.4501966611040449,0.011858246588350463,2.6666666666666665,1.6666666666666667,-0.4617727660533655,0.32652265311233725,6.932524074368912,4.526222778217939,0.5314784350910744,10.133046894007832,0.0,1.2805791649874942,41.50729075597971,704.6779141270165,0.02371649317670093
"mp-300011206, Ti(SiO3)2, LiTi(SiO3)2, mp-25301, mp-11206",1.0,4.0,-2.2621858570141598,0.05129630622175737,0.5373186952089316,30455.44444444444,0.9101470183181248,90.0,-0.031783450082168464,26.16987153863762,0.0,1.356666666666667,0.5039038921195775,0.018472750800438847,0.5307396872100715,0.4744029733994653,-0.020911496108260798,-0.3916105924085105,0.2692571469625742,0.30411325690917346,0.06433707406306431,14.444444444444445,-0.5191051320667396,2.921599586808308,2.921599586808308,0.0,0.03809977701354105,0.539086187170116,0.00012615101952240896,14.729824971384454,5.0,0.08289279941408745,0.12318149712977294,0.9918752537823526,0.02937797079465837,0.2777777777777778,0.5431206852362924,0.3333333333333333,0.5009696700224413,15.0,0.030301000000000064,9.0,9.0,9.0,0.015434705369584484,0.22730555946128675,172.19673771306628,223.7277318546952,12.36671711455983,3.3240795381111115,0.16261565837039987,0.08710247142224649,0.09072184232530288,0.13731348738464993,0.06449009742976126,0.5688244081093929,0.8760648417394064,0.027630933138029147,0.4444444444444444,0.2222222222222222,0.13488575465379607,0.0953786312373104,0.2355423114697407,0.11393117552200023,0.032032528921073763,0.3877575437859291,0.0,1.0242779363683079,81555.09192008768,680191.0437910126,0.05526186627605829
"mp-300016730, CrS2, Li(CrS2)2, mvc-14769, mvc-16730",2.0,1.0,-0.5408001122432726,-0.08573035228906628,0.5072181814196637,3819.666666666666,1.1846524919080121,1.0,-0.18480324285621416,29.06514731913361,0.0,0.18400000000000005,0.5103382709259773,0.02405603473536813,0.527400102136697,0.4760249975336586,0.05306155021116902,1.0930828648115485,0.22650803098053504,0.3287138806768479,0.11907707844437647,13.666666666666664,-0.7550347111485899,5.94676666788754,5.94676666788754,0.0,0.06583823483988313,1.8977596296683628,0.004954006495669061,9.949245735279618,6.0,0.0551927856550113,-0.00110601047691176,1.2434445756343329,0.05944807794802873,0.6666666666666666,0.1920257558989028,0.3333333333333333,0.8309586894376785,1.0,0.030300999999999988,6.671687477135216,6.671633151182809,5.328398910854071,0.0915410455799331,2.4271947811038186,0.0,224.00775487724337,0.30823689814437605,0.18860432766666668,0.2464722512993211,0.004496220299740221,0.0,1.3424230115529039,0.5287219517239674,3.3764311957937445,0.9999653812108088,0.0183975952183371,0.6666666666666666,0.6666666666666666,-0.0012456028928709512,0.005063699783368721,2.9772499754314983,1.8641031520070692,0.3410100162006655,4.2953699550469135,0.0,1.0821853294549453,6953.176724737558,44739.91095809569,0.0367951904366742
"mp-300016742, MnS2, Li(MnS2)2, mvc-34, mvc-16742",2.0,1.0,-0.5901226440814651,0.012189485435039468,0.5079897305830351,3849.666666666666,1.19002431889168,1.0,-0.1905033815293701,29.64324626060436,0.0,0.20600000000000002,0.508720551799779,0.02490686215128716,0.5265480097697391,0.4734055972724025,0.021178631530187418,0.8089570558578275,0.2896648057604904,0.3548992847486591,0.05231490120707935,12.666666666666664,-0.7689038062187943,5.4791577348902765,5.4791577348902765,0.0,0.2650711507187948,1.5031657986353222,0.004564447669813585,8.406557826550031,6.0,0.05367215057389359,0.0022044455657309983,1.2467111691898287,0.13374528649827966,0.7222222222222222,0.2238086118922055,0.3333333333333333,0.8472245443292828,12.0,0.030301000000000224,5.307916364778622,5.3078512588271884,5.307982890748589,0.08901896731156789,2.5197434217075183,0.0,230.3543246879644,0.12979572153121124,0.2703871943333335,0.2380666484404787,0.0012699451523312823,0.07856742013183861,1.1672779591469422,0.8689631008227251,3.345133582149915,0.9897795507370932,0.017890716857964527,0.8333333333333334,0.6666666666666666,0.002481682318173846,0.00142965672574729,3.034996061092321,1.7261300111382492,0.5938795889213876,4.255554297177788,0.0,1.0821853294549453,5641.309316456516,35456.790363960994,0.03578143371592905
"mp-300018162, CuO, Li(CuO)2, mp-510752, mp-18162",3.0,8.0,-1.5345400301550032,-0.5915502051566236,0.3117580786958009,22809.0,0.8739676593214502,292.0,1.9539925233402755e-14,36.92541247745551,0.0,0.7294736842105263,0.4865651487898244,0.020078806032461486,0.5058364660612535,0.45436444652784996,0.17330389836500948,0.7099211106107103,0.3032181854577206,0.2456589491488104,0.16925378111473582,12.0,-0.1861030341919848,3.0978068979899485,3.0978068979899485,0.0,0.007277434123559109,0.5746795889808769,0.0017265063665844506,12.994153265109668,4.0,0.06955039897140318,-0.3090556852236759,0.512739361839777,0.032229320305946565,0.21875,0.6568464840590913,0.5,0.6282976202831245,62.0,0.030300999999999963,8.0,8.0,8.0,0.005754088305479451,0.29211650784357274,95.79830222990576,237.01971870467648,0.0,0.4612597550000001,0.3542808599111493,0.4531481372608223,0.03125,0.07173955448998033,0.2203769533535924,0.3638560623335531,1.2488412424824966,0.03477519948570158,0.25,0.1875,-0.6211780488616908,0.9107927445025478,0.25791787844305564,0.014794633286554938,0.2431232451565007,0.2727125117296106,0.0,1.0802764352634422,8110.573665512179,107524.83097099104,0.03477519948570158
"mp-300018274, Ba4Nb3O12, Ba4LiNb3O12, mp-774719, mp-18274",1.0,2.0,0.0,-0.4104864213271099,0.7357939794268865,309.7368421052632,0.9513891287840476,30.0,-0.23571519357507495,68.34286031354826,0.13296398891966754,0.926153846153846,0.3524244559086596,0.018662229007534045,0.39545662064140574,0.33767764294597136,-0.04121839268675494,0.21777828881877526,0.19257234702452225,0.3653775766298393,0.06366799366499515,13.578947368421053,-0.9318759594567276,4.786576816552016,4.786576816552016,0.0,0.13780372604196942,1.1790344285273124,0.0017986926086601194,31.235939403938726,5.0,0.06430510097533677,-0.4637880534770604,0.7840748004601767,0.14774655330164288,0.09141274238227147,0.38097575214420776,0.3684210526315789,0.4486555884564775,186.0,0.030300999999999974,19.00000938878668,18.171839693395512,18.445211260181168,0.00224005513292068,0.35924358634706044,251.89030415054137,608.8387609408456,14.142802764979795,0.18827967265315745,0.2904044804472925,0.3279459383258819,0.05077646199397051,0.3406692877526349,0.16091390332712202,1.0138577695536548,1.455229293599596,0.023691352990913548,0.15789473684210525,0.0,-1.0754544890721969,0.7604571288574772,0.333831211728812,0.26479335562416856,0.18901333140580587,0.8465540831670619,0.0,1.0330467102213965,608333.274173191,13215674.567050366,0.04061374798442323
"mp-300018713, Ba2(CuO2)3, Ba2Li(CuO2)3, mp-25225, mp-18713",3.0,8.0,-0.3728213816139527,-0.3419122928914112,0.6502316836502013,8847.727272727272,1.3025380363891197,334.0,-0.3353879851158072,41.15976794561034,0.1487603305785124,2.0366666666666657,0.44791859313447774,0.012216087428575705,0.4608188172012184,0.4214391916428167,0.06420209241541704,0.6359344213971132,0.20826625043275354,0.229753523298888,0.10840990645380906,14.545454545454545,-0.4704789236813092,2.6911934794249044,2.6911934794249044,0.0,0.17049606983486498,0.1803777135571893,0.0,18.19248022555152,8.0,0.06303645630670858,0.1625477026043566,1.1105318064320218,0.02409520102888955,0.13636363636363635,0.4850836585698477,0.4545454545454545,0.51338012873539,69.0,0.030301000000000293,10.999999999999995,11.000000000000002,11.000000000000002,0.023897333986327603,0.4106854127193083,0.0,359.57957233055527,10.91516449448442,0.22508678447186156,0.20996779206800226,0.06347452554039612,0.06714081326145421,0.3797996345118449,0.19179148878398253,1.2084057810878357,1.373826652048727,0.028652934684867532,0.18181818181818185,0.0,0.2148473753297794,0.08389743437869816,0.3706172553593521,0.3011360038275169,0.21158732089259244,1.008998381057879,0.0,0.9947170126744244,882987.8612673219,17711903.058353193,0.03438352162184104
"mp-300018722, Cs2MnO4, Cs2LiMnO4, mp-775233, mp-18722",3.0,4.0,-2.9677929868092714,-0.18815824185241464,0.39145604673542894,25943.285714285717,0.9895390552524186,176.0,-0.7608796028187115,63.601377557387714,0.3673469387755102,1.1646153846153846,0.477647216408814,0.027393031191463663,0.5193742967572047,0.43802680007408656,-0.21237569242672588,-0.6878076280888459,0.1500016181575723,0.2985706023766426,0.13355401045741042,15.142857142857142,-0.9046507559375792,2.630180444904572,2.630180444904572,0.0,0.01040916462556215,0.2989014752390466,0.011009493635676184,11.533855439124194,4.0,0.044781339980242016,-0.13700599984700568,1.0903069113950836,0.15617095702498848,0.2653061224489796,0.4641123600999482,0.42857142857142855,0.4496770756660391,36.0,0.030301000000000005,6.999999999999997,6.999999999999997,7.501142428456911,0.004234146970005494,0.6284739032730291,133.1427660876818,322.10322438685637,15.448258019832089,-0.23740372032991314,0.3947160447711217,0.0968778715550608,0.22168939777959626,0.5333996367208244,0.19895856663248088,1.4131991099822745,1.036934667871735,0.019192002848675147,0.7142857142857143,0.0,-0.16921617695275584,0.11965390620975645,0.5635087136548711,0.4227269371932462,0.24620764381568425,1.2143218155267348,0.0,1.092258927424332,26755.61532376666,604872.2058976507,0.025589337131566862
"mp-300018767, MnO2, LiMnO2, mp-33009, mp-18767",3.0,8.0,-1.863035707197624,-0.18750653943075327,0.5023658348407783,29897.66666666667,1.0963607039829448,275.0,-0.04619716156607368,10.971474869069992,0.0,0.6803999999999999,0.7879094068363943,0.015474428591240826,0.8097935536201011,0.7769673334445408,-0.002737510295136197,0.7941693637166161,0.2506500524891197,0.33284241760273364,0.10309851494043842,14.0,-0.8911232825835818,4.170421346249366,4.170421346249366,0.0,9.095113910579857e-07,1.2942860460534584,0.0063930635852500325,2.46104570202597,6.0,0.10230549110241983,-0.17728582158937276,0.8422649168994674,0.0383583815115002,1.0,0.35259701908049906,0.3333333333333333,0.33199307036281056,58.0,0.03030100000000023,1.1042084630515403,2.05210423152577,2.05210423152577,0.022570676368784397,0.6841902614139762,90.18643870799751,60.42496774499898,15.538742713003677,0.04264392300000005,0.3440355534911182,0.2710296684980355,0.4714045207910317,0.4760756789245823,0.34755392048841466,1.3574629432650995,1.3570549238197425,0.03410183036747329,1.6666666666666667,0.6666666666666666,-0.2469975855393628,0.3776030882131272,0.5959735997218413,0.2345924059690757,0.4300917186462404,0.9277373618730432,0.0,1.2286449702243178,168.0407592415984,1326.7983150373782,0.06820366073494658
"mp-300018782, FeO2, Li(FeO2)3, mp-25517, mp-762931",4.0,16.0,-1.3165635290814115,-0.3530163535780373,0.43331264858425306,29860.0,2.062720019962468,426.0,-0.19522286551773296,16.386321398495998,0.0,1.0245454545454544,0.7791076185926487,0.00126042721457038,0.7808901846126897,0.7782161512836017,-0.172799266855982,0.6542771566851839,0.2738624997855014,0.252454097821356,0.05979575343646264,13.333333333333336,-0.9239734964948468,3.059840877680552,3.059840877680552,0.0,0.2102160802605201,1.2815396496532518,0.0,2.9687523883228524,6.0,0.08550571229492249,-4.4218021836665373e-10,1.4847491699407898,0.016222158404216747,0.8888888888888888,0.4719892109841548,0.3333333333333333,0.448387931456536,141.0,0.03030099999999988,2.7964081918674513,1.2964043976684752,2.0464089148605593,0.06556899564072886,0.5975613182208295,68.74951566656445,72.29699436545235,38.04202971877796,0.14051522233333338,0.4911454806268682,6.197461338476247e-10,0.31426968052735443,0.3820918361781134,0.3273815898232661,1.1379207750159563,1.161874027229824,0.028501904098307492,1.3333333333333333,0.6666666666666666,-5.908740819748218e-10,8.281507284574831e-10,0.5258390384216524,0.17071002423942755,0.4051288226654333,0.7672594699340908,0.0,1.1059661842448378,1467.662023620747,12906.894762627331,0.057003808196614984
"mp-300018782, Li(FeO2)3, LiFeO2, mp-762931, mp-18782",2.0,2.0,-0.9389573199588134,-0.2634343963826944,0.4586220515861751,27104.8,1.008867090322869,2.0,-0.3662206397648318,36.546296389205494,0.14,0.7770833333333332,0.5202312985808849,0.013217866396531205,0.5319503920798387,0.4833104097293791,-0.13465894712711596,0.7599000772777794,0.2617925592878712,0.22956771489432776,0.08976938161037007,14.4,-0.9786003189587438,3.9520523941359467,3.9520523941359467,0.0,0.015770784734194875,1.0257205091288184,0.006474183253296994,17.223799837519227,6.0,0.0919211253099103,0.25906334492697725,0.9991365823210248,0.13067520644074335,0.24,0.4610664604131418,0.4,0.43823160525276705,70.0,0.030300999999999974,11.666680309787395,9.758150912838575,9.929283650750463,0.0060839020910835205,0.424113770381302,70.27776869917766,224.1706673033777,15.113326545487508,0.17408274789047634,0.3220384358971585,0.18320078390540898,0.12000000000000002,0.2522679184944666,0.2245095086300321,0.7803555300609692,1.1509088280976558,0.03676845012396412,0.4,0.0,0.3810305263588915,0.2694518251530939,0.3640778821706863,0.11154804487269514,0.27782647447457626,0.5261659541687513,0.0,1.063721462803927,16802.299051126593,146598.58575424462,0.05515267518594618
"mp-300018793, CrO2, Li3Cr5O10, mp-714929, mp-762282",2.0,1.0,-0.9086184396733404,-0.28542637715485913,0.5015942856774069,29867.66666666667,1.0867546360024338,1.0,-0.24030077224806445,17.867670170236057,0.0,0.5663636363636364,0.7268029581993015,0.016198667759752733,0.7407863457926841,0.7038804913558186,0.1533933546633128,0.8017802063984519,0.21416553882824232,0.3769424311641055,0.08820512323613962,14.0,-0.460333945313546,5.2570699808897565,5.2570699808897565,0.0,0.0005883353782260903,0.8956215866426008,0.01598076488657901,4.3467924698729785,6.0,0.08581157103206408,0.005594018256990167,0.7839168599526842,0.14471801383904975,0.8888888888888888,0.4417487713241296,0.3333333333333333,0.4211307906208255,1.0,0.03030100000000037,3.0242391659458248,2.9985464799186023,2.983530373655044,0.01893178144780793,0.4757535878773076,73.15374527637641,72.03930572125438,12.541451507758788,-0.0391389436666667,0.2616611709745867,0.5615904086820489,0.3142696805273545,0.2092783047685854,0.327771479420216,0.7717178047914911,1.1105048722921946,0.028603857010688023,1.3333333333333333,0.6666666666666666,0.012813871047930487,1.2864003562402018,0.4363192534152096,0.04342759850536915,0.4056113040214163,0.4977351522027962,0.0,1.2286449702243178,384.0587615098561,3225.545681993626,0.05720771402137605
"mp-300018793, Li3Cr5O10, Li3Cr4O8, mp-762282, mp-771288",2.0,2.0,-1.0536509522110309,-0.17112885647481138,0.4581791340323469,25232.88888888889,0.9415008497134372,2.0,-0.3349213695635254,32.299852557891725,0.2592592592592593,0.892,0.528926524538282,0.009154382869845887,0.5454470546794997,0.5161694072612477,0.03324805880919977,2.0149724256090256,0.2145864103660419,0.2432598338582921,0.12771933119240642,15.333333333333336,-0.7445027421690931,6.017547337374857,6.017547337374857,0.0,0.1134787653961805,0.8229480714648036,0.0021793347638041547,14.738903996251668,6.0,0.09731610293142504,-0.15166170736411932,1.0004410555257597,0.10744184122133284,0.2469135802469136,0.4228933826062895,0.4444444444444444,0.4034082332627048,2.0,0.030300999999999943,7.853336736256447,8.97165637282426,10.033288755040582,0.007156638550768046,0.3839598864038117,190.4933625314637,190.56885182782392,3.769055579928932,0.1866824592777777,0.2157390587808643,0.05461276357728122,0.14607604402715102,0.1645194973954988,0.2369974619583764,0.5837745130951273,1.0967164780361294,0.04325160130285558,0.4444444444444444,0.0,-0.1767694805933663,0.06365397053157709,0.3324549448900569,0.04755821472278115,0.2932800918638258,0.4173112214953564,0.0,1.0710476739487909,9693.07910807509,80637.15317621149,0.05406450162856948
